SESSION_IDENTIFIER,LAP_NUM,CURRENT_LAP_TIME_MS,NORMALISED_LAP_TIME_MS,maxBrake,maxBrake_S1,maxBrake_S2,maxBrake_S3,aveBrake,aveBrake_S1,aveBrake_S2,aveBrake_S3,minThrottle,minThrottle_S1,minThrottle_S2,minThrottle_S3,aveThrottle,aveThrottle_S1,aveThrottle_S2,aveThrottle_S3,ValidLap,ValidLap_4wheels,firstBrakeDist,firstBrakeLateral,firstBrakeSpeed,steeringIntensity,steeringIntensity_S1,steeringIntensity_S2,steeringIntensity_S3,steering2,timeDecreasingThrottle,timeDecreasingThrottle_S1,timeDecreasingThrottle_S2,timeDecreasingThrottle_S3,timeIncreasingThrottle,timeIncreasingThrottle_S1,timeIncreasingThrottle_S2,timeIncreasingThrottle_S3,timeSameThrottle,timeSameThrottle_S1,timeSameThrottle_S2,timeSameThrottle_S3
6085698099716449e3,3,14063,14011.975237734998,1,0,1,0,0.12614466862952606,0,0.25410436846235496,0,0,1,0,1,0.78100474790803,1,0.558858484994593,1,0,1,0.26835963262238155,0.2322991044172062,331,0.08341762750171151,0.0014016604087488775,0.07125266965224292,0.07993248183074352,0.12147749180812241,100,0,100,0,150,0,150,0,13747,2052,6691,5004
16678340238825742e3,2,14097,14032.946460200585,1,0,1,0,0.11421526107843312,0,0.23176527430514152,0,0,1,0,1,0.710217561110479,1,0.4119743210854977,1,0,0,0.2273973385872255,0.2040582878411419,326,0.056472268246546976,7.767029532941424e-4,0.04767874018423818,0.07583947254295792,0.07591023035968268,1200,0,1200,0,3187,0,3137,50,9660,2101,2554,5005
711971e13,3,14122,14037.041118470395,0.682261407,0.002975509,0.682261407,0,0.09927126601581032,7.28999625e-4,0.2181432201478261,0,0.020828564,1,0.020828564,1,0.855042648383399,1,0.6810938264434784,1,0,0,0.02361073402829336,0.3735293804985012,286,0.11531078247488365,0.001021484996681376,0.09718627703720231,0.15429214011546127,0.14008234350039525,1167,0,1167,0,601,0,601,0,12271,2185,4656,5430
1100503939907718e4,4,14130,14039.50789192442,1,0,1,0,0.11158652778622064,0,0.22721604570962384,0,0,1,0,1,0.8322182753491226,1,0.6583575027036496,1,0,0,0.2878507378028368,0.15528297278215786,332,0.14092922067686275,8.424589606108447e-4,0.13177522578019152,0.08452730537624947,0.20752470787380314,400,0,400,0,800,0,800,0,12864,2052,5707,5105
15252214301391235e3,2,14130,14045.252879609585,1,0,1,0,0.14209922323269525,0,0.28624303960542924,0,0,1,0,1,0.776472513896546,1,0.5497288049714604,1,0,0,0.2748617887829596,0.4292546436056094,331,0.09527155747363342,0.0012246643629030927,0.07283528992948651,0.10594456445665972,0.13588459972888836,500,0,500,0,1601,0,1601,0,11946,2035,4906,5005
16754573015479218e3,1,14147,14056.44915038477,1,0,1,0,0.09276871103132849,0,0.2012367423910363,0,0,1,0,0.2127870619297028,0.6996505397044991,1,0.38052111571439734,0.9621246104890651,0,0,0.2805193005360827,0.1872668574520574,329,0.09115949099283908,0.0010169852005711502,0.07322108448514458,0.17023826330153133,0.11686668009899707,1452,0,1302,150,2602,0,2151,451,10043,2102,3036,4905
14767301246247426e3,1,14130,14062.15469930166,0.7262531518936157,0,0.7262531518936157,0,0.07933996309562717,0,0.16155456253529885,0,0,0,0,0.8549019694328308,0.6217904800277365,0.724033144915976,0.31914509614200737,0.990154339986689,0,0,0.21086825211014687,0.20845376863122064,306,0.05342096726719299,3.750657445663953e-4,0.044178839632197264,0.08661162398466107,0.07117877509531957,1151,200,951,0,3304,0,2753,551,9592,1852,3186,4554
13742535384433154e3,1,14130,14062.855647544464,1,1,1,0,0.12120484634705443,0.13577513999882193,0.20340864849942075,0,0,0,0,1,0.7428680039440273,0.8610993041878656,0.5237329024023244,1,0,0,0.16537800367501274,0.14302139725209767,325,0.07096198754367447,0.0010468034342047971,0.06032222703996341,0.08391573398345392,0.09043210588169272,650,150,500,0,1501,0,1501,0,11946,1952,5006,4988
1957678630074082600,3,14130,14077.115155975156,1,0,1,0,0.11633239380577814,0,0.24036325484870377,0,0,1,0,0.8577401638031006,0.7434405079840604,1,0.4780406969229634,0.9893581534807498,0,1,0.2551722870011343,0.1796977544649857,331,0.06364288059007597,4.129284019599342e-4,0.05087368930816461,0.08850906206802246,0.08558470378263226,1503,0,1353,150,3052,0,2602,450,9492,2052,2852,4588
109401e14,2,14147,14081.251463607829,1,0,1,0,0.07496669909426251,0,0.16045504016666645,0,0,1,0,0,0.6598429446434425,1,0.29083508368421057,0.9773313574,0,0,0.26284920081473045,0.20598381169131513,311,0.05527335341548636,0.002042807860619152,0.043921898842488566,0.020871229796977673,0.06650544529918033,1685,0,1518,167,1851,0,1434,417,10561,2185,3621,4755
1957678630074082600,1,14181,14089.326453999873,1,9.613183792680502e-4,1,0,0.10744283147608724,4.689357947649027e-5,0.2211456630620293,0,0,1,0,0.6482642889022827,0.7225088974302432,1,0.4498374141127305,0.9723056090565827,0,0,0.03209875970913743,0.2354580443744267,309,0.06617599364327803,5.258367765466845e-4,0.054771979694187935,0.14958955682704042,0.09297419361230792,1751,0,1651,100,2753,0,2252,501,9594,2052,2954,4588
126825e14,1,14164,14099.8237947896,1,0,1,0,0.05505436898809517,0,0.11857864089743593,0,0,0.819424748,0,0.75889217899999994,0.6152040989722223,0.8433384617209303,0.3507445282564103,0.8448996660978261,0,1,0.28125019768392084,0.12131539356242216,275,0.06641928288374142,0.001089130350903866,0.05456974578193632,0.09083239312558748,0.0794213919547619,2768,517,1151,1100,3980,609,2251,1120,7350,1260,3088,3002
7589516505450046e3,1,14164,14109.577024526468,1,0,1,0,0.1558570194236458,0,0.3117140388472916,0,0,1,0,1,0.7962089449477173,1,0.5924178898954351,1,0,1,0.28954058828333007,0.20010285172322168,329,0.06812809836186409,8.726379745927462e-4,0.05606953396806055,0.10975314151727765,0.10118076585388862,300,0,300,0,1234,0,1234,0,12564,2102,5507,4955
15320324015856894e3,2,14180,14116.58411608824,0.8070700168609619,0,0.8070700168609619,0,0.08328971039365128,0,0.18207518086053934,0,0,1,0,0.722804605960846,0.6661532339441816,1,0.32877352486487266,0.931922768150364,0,0,0.2892553411016918,0.14282843097548878,329,0.09095392933913829,8.542835696680001e-4,0.07915522028590327,0.04194465088920623,0.1261817221353045,300,0,300,0,2652,0,1452,1200,11145,2085,4705,4355
15320324015856894e3,5,14180,14121.26070213506,0.735474705696106,0,0.735474705696106,0,0.06292710925538264,0,0.13863628757826518,0,0,1,0,0.8061951398849487,0.689613728225891,1,0.33273938342608744,0.9810752703675203,0,0,0.28904751544769447,0.16131276087949703,325,0.11454426165348089,0.002567945297358667,0.10187615335572804,0.13710836371505483,0.1500335204714863,300,0,300,0,3153,0,2152,1001,10644,2102,3938,4604
7059146952938209e3,4,14181,14125.1440840277,1,0,1,0,0.13538761960477963,0,0.2707752392095583,0,0,1,0,1,0.7703411154447337,1,0.5406822308894674,1,0,1,0.24868666642218756,0.15705904405485405,330,0.061026237993551696,4.293769688711879e-4,0.05353765457313231,0.122722030923454,0.0836850198419023,1251,0,1251,0,2151,0,2151,0,10696,2052,3638,5006
998861e13,2,14222,14133.81427301972,1,0,1,0,0.14666514392968724,0,0.3027925552096774,0,0,1,0,1,0.8418770453203123,1,0.6735526096935486,1,0,1,0.3080318800697563,0.17835474975610188,309,0.10930485227585636,0.0014676591883431458,0.09338821554430149,0.11536927370820665,0.14781486183359374,384,0,384,0,567,0,567,0,13205,2177,5931,5097
2.6293925018168637e+18,2,14197,14143.544888922615,0.9010757803916932,0,0.9010757803916932,0,0.08996489562768538,0,0.18456033735385358,0,0,1,0,0.7966582775115967,0.6614840134384121,1,0.31108915698303646,0.9926787805788725,0,0,0.2276368257591277,0.1818444919933618,328,0.056686836815310664,0.0010501865847560325,0.04598936887411592,0.06680366745591873,0.0694631697681295,2403,0,2403,0,2752,0,2402,350,8992,2085,2052,4855
1781767535200609e4,2,14230,14145.614137291468,1,0,1,0,0.10517606316233082,0,0.22896019903799658,0,0,1,0,1,0.8791939279989279,1,0.7370144740284351,1,0,0,0.28446280815624614,0.13892946118890703,331,0.13004596020221904,9.612442444402495e-4,0.12068063869037753,0.06863633305764869,0.16928024337291578,300,0,300,0,151,0,151,0,13696,2052,6055,5589
967483616622588e4,1,14247,14157.22048126292,1,0,1,0,0.1639026644259274,0,0.3278053288518541,0,0,1,0,1,0.810034759159029,1,0.6200695183180589,1,1,1,0.29181542621525336,0.08754817119188486,329,0.08593755992667114,7.158896562586148e-4,0.07436540366482038,0.1095213944248803,0.13051787418215777,151,0,151,0,151,0,151,0,13895,2052,6788,5055
149228e14,1,14197,14159.22856587512,1,0,1,0,0.09354519959583325,0,0.195224764373913,0,0,1,0,1,0.7270860591458336,1,0.4304404712608697,1,1,1,0.30156710080173954,0.10612947198434092,314,0.07913408167800064,0.0027899913944377207,0.07123518411464524,0.08139640775426607,0.11073408546666669,1354,0,1354,0,2035,0,2035,0,10725,2102,3585,5038
2056136006827107600,1,14247,14163.754893004649,1,0,1,0,0.10798239949303635,0,0.21749646422710825,0,0,1,0,1,0.7874813697835373,1,0.5719482909115232,1,0,1,0.28579401148708244,0.1993738274833692,330,0.13427597192940904,9.439199803452245e-4,0.12775813620313717,0.05022836623022476,0.20293811364963774,651,0,651,0,1752,0,1752,0,11794,2052,4654,5088
15320324015856894e3,20,14247,14165.756896682076,0.765484094619751,0,0.765484094619751,0,0.066325189526075,0,0.14162672049176883,0,0,1,0,0.921126127243042,0.6906339138365866,1,0.35512356032946485,0.9808128257410241,0,0,0.2866377094546721,0.15244338800195026,324,0.14849199412113614,0.0010397509063419113,0.13749871994944743,0.020951321299835186,0.19808638966366346,451,0,451,0,2286,0,1835,451,11460,2102,4354,5004
149665e14,2,14247,14180.895065765242,0.75120163,0,0.75120163,0.607736349,0.10716701892968761,0,0.2103838010336135,0.024480454316326516,0,1,0,0.32443732,0.8050124474531253,1,0.6026066805546217,0.9731937914489797,0,0,0.2511967595353665,0.19770746831689937,312,0.07297301370180868,0.0030609033384934583,0.04135149783848213,0.10519677813051326,0.08199101611406251,1319,0,1052,267,1068,0,1001,67,11760,2143,4579,5038
4264007104176084500,2,14297,14219.60423768411,0.6213778853416443,0,0.6213778853416443,0,0.04266567091343168,0,0.10218248916242044,0,0,0.0943160131573677,0,0.17148089408874512,0.4811889174998851,0.9082140761117141,0.1785251701078495,0.6270109278059774,0,0,0.22976921331021943,0.3387967080169119,310,0.09260589968420764,8.939570553876312e-4,0.07976420216440344,0.14502751964844604,0.10455401314023194,4905,1052,1302,2551,3985,450,1201,2334,5357,600,3453,1304
768598e13,5,14306,14229.656431486972,1,0,1,0,0.141571550863281,0,0.2853725749685039,0,0,1,0,1,0.8236030396054684,1,0.6444281743228347,1,0,0,0.30692418960483364,0.10305392748779824,309,0.05336949124221691,7.47787804202419e-4,0.03751247009789249,0.11309172496447849,0.07021737071132814,384,0,384,0,285,0,285,0,13554,2135,6355,5064
15320324015856894e3,12,14330,14240.386146271112,0.8079296350479126,0,0.8079296350479126,0,0.08505007725437719,0,0.17564689867751865,0,0,1,0,0.8816815614700317,0.6861872390108673,1,0.3590046477139641,0.9906735403197152,0,0,0.259083320343139,0.11634951468230918,327,0.10349840896116191,0.0014304141475522494,0.09435829867046581,0.09288392525467117,0.14290812740331177,250,0,250,0,3204,0,2503,701,10793,2085,4154,4554
554198e13,2,14347,14249.185099014385,1,0,1,0,0.16002485052244872,0,0.3187486860000003,0,0,1,0,1,0.8206052848897956,1,0.642669063398374,1,1,1,0.31843229368265324,0.18750753660635025,315,0.06642771478526446,7.196822086584237e-4,0.05000949740724351,0.0756159968315384,0.09626991687020407,167,0,167,0,217,0,217,0,13863,2093,6698,5072
18222e15,1,14339,14254.95864681567,1,0,1,0,0.11866146734901964,0,0.24206939339199987,0,0,1,0,0.959548354,0.7924769051215687,1,0.5965405178640001,0.9726818249780219,0,1,0.29936085305169674,0.08305499839297484,310,0.06873733468064226,6.428807735349844e-4,0.0576936370735486,0.09646104063229635,0.09817816282431374,918,0,600,318,3996,0,2895,1101,9342,2185,3487,3670
179293e14,1,14297,14257.410493271303,1,0,1,0,0.06749600360159352,0,0.1423655202016806,0,0,1,0,0.585168242,0.6286802740756973,1,0.23418162001680676,0.9775123479456522,0,0,0.2658195576741429,0.2039173844914602,301,0.05365798815632001,0.0010477536527702229,0.04286499218252051,0.055494043824492016,0.06715677963346613,2134,0,1917,217,2923,0,1905,1018,9190,2202,2885,4103
7621155823061133e3,2,14364,14258.961951354804,0.4882124066352844,0,0.4882124066352844,0,0.06368510137348818,0,0.14101701018415266,0,0,1,0,1,0.7547387687404268,1,0.45692155935380285,1,0,0,0.25939599051795525,0.08381647884086718,285,0.15168401972150003,0.008933009856465984,0.10347788475803245,0.09104892983942388,0.16463109532306078,300,0,300,0,351,0,351,0,13597,2353,5938,5306
107811e14,4,14314,14265.44000014756,1,0,1,0,0.06920415280392159,0,0.14464802430327844,0,0,1,0,0.607843161,0.6536409134588235,1,0.3358405749426229,0.922403008393617,1,1,0.2429652346724711,0.26145865844522626,311,0.07586457836136741,0.0014425228115687602,0.06717829711672496,0.09584269437718843,0.09692425800666665,1001,0,1001,0,3940,0,2372,1568,9323,2168,3418,3737
2619147664462876e3,1,14347,14269.554860229882,1,0,1,0.00297550926916301,0.11634960603717326,0,0.24490971086000596,4.664900978761059e-5,0,1,0,1,0.7291708898065342,1,0.42983345222428326,1,0,0,0.29569861208611864,0.11857572042806254,332,0.08093609796932158,6.124502150802062e-4,0.07211873123580854,0.08590784226054414,0.10828368734011244,1101,0,1101,0,1884,0,1884,0,11312,2102,3955,5255
2228359178865856300,5,14330,14277.468731184936,1,0,1,0,0.13031524011963327,0,0.261548193197855,0,0,1,0,1,0.8171800703757952,1,0.6330726764584619,1,0,0,0.28380980145873436,0.1864369200144058,333,0.1187654985948215,0.0016644861477196494,0.1102654087175068,0.1134770695958148,0.17962005017759256,451,0,451,0,900,0,900,0,12896,2052,5739,5105
115699e14,1,14355,14278.237343597732,0.689570487,0,0.689570487,0,0.05643343549416335,0,0.117913763593496,0,0,1,0,0.911238253,0.7014754647392994,1,0.39435267274796765,0.9763171881914894,0,0,0.2563146829249086,0.1678210249556078,309,0.11202770919953348,8.185035935679078e-4,0.09906448703813468,0.0934624902187886,0.14962848387782107,903,0,736,167,3251,0,2100,1151,10101,2194,3945,3962
15320324015856894e3,9,14364,14285.206388941358,0.8165051937103271,0,0.8165051937103271,0,0.08665295807853148,0,0.18633643616887174,0,0,1,0,0.7104142904281616,0.661501379494744,1,0.33723528180411455,0.9219558743743208,0,0,0.2691431342746319,0.1489991224931517,327,0.08366182491245196,0.0013198773051121587,0.07433307279369489,0.1118928858434832,0.11783240787495432,350,0,350,0,3304,0,2002,1302,10644,2102,4288,4254
3.7343773939675843e+18,1,14380,14300.133591873828,0.957930862903595,0,0.957930862903595,0,0.155110459657503,0,0.3146212160428787,0,0,1,0,1,0.7655089452628281,1,0.5243656620224735,1,0,1,0.21802667724287864,0.18276549006943751,312,0.0710433828385566,0.0017851307954364639,0.05611312913450116,0.06929645184216864,0.08939561185109918,651,0,651,0,650,0,650,0,12996,2202,5756,5038
905889e12,1,14397,14303.137468738983,0.73403883,0.002975509,0.73403883,0,0.0650221351615385,1.2676725641025632e-4,0.14825272999122813,0,0.16771698,0.857129753,0.16771698,0.386037588,0.8765014015538464,0.9779237125897435,0.7364909779473683,0.9887043750186916,0,0,0.17863787853501062,0.22152386299477636,302,0.18385886271178895,0.006462780953380023,0.14050230198475258,0.47948597541593485,0.23511417791153846,2203,434,1668,101,2343,484,1793,66,9768,1251,2787,5730
15320324015856894e3,21,14364,14309.425848629218,1,0,1,0,0.09031973530251804,0,0.18855068829576785,0,0,1,0,0.7757686972618103,0.6934916546789702,1,0.396005478843938,0.9544987281163533,0,0,0.2892935182203437,0.16522398913798797,331,0.12780920763361614,0.001000835670053972,0.11780453578506246,0.10546670317341525,0.17719213687641797,300,0,300,0,3104,0,1853,1251,10894,2052,4704,4138
15320324015856894e3,17,14397,14312.328121679284,0.829795777797699,0,0.829795777797699,0,0.09387550418644836,0,0.1952338384167439,0,0,1,0,0.8298466205596924,0.7187785110322807,1,0.420366921009955,0.9932597903447731,0,0,0.2779102315994643,0.12366384873237346,328,0.11883303002596124,7.234276109546793e-4,0.11066699733882944,0.1211331537397503,0.17369589330707588,250,0,250,0,2353,0,1853,500,11744,2085,4804,4855
1390875385988568e4,2,14397,14323.994132147584,0.7692785263061523,0,0.7692785263061523,0,0.05794992956977615,0,0.12461413426282705,0,0,0.7355611324310303,0,0.922682523727417,0.6738427276104382,0.7554609470897251,0.38221222407331595,0.9989727007018195,0,0,0.28990652602132533,0.17901267812409763,292,0.12897197666233376,0.0025231170916223842,0.11726347678800149,0.05533637559797355,0.17309121196948943,1101,250,801,50,2503,250,2153,100,10693,1752,3702,5239
115699e14,3,14397,14341.73325124415,0.85464257,0,0.85464257,0,0.062485286861538474,0,0.12893789352380952,0,0,1,0,1,0.7311339803576922,1,0.445197102325397,1,0,0,0.28107027172206084,0.14313925352640078,317,0.15601747348390452,0.001241554438519227,0.14533797635263174,0.11305739615696137,0.22011268248576926,535,0,535,0,1216,0,1216,0,12597,2136,5206,5255
14811782071259058e3,1,14414,14352.444815115156,0.8472266793251038,0,0.8472266793251038,0,0.10235426105065601,0,0.20982623515384524,0,0,0.4654611945152282,0,1,0.7223566728368249,0.5931220745786707,0.5674259114212227,1,0,0,0.3125545195855188,0.4671243347528344,267,0.07980209254054312,0.00227872990581313,0.059527902306858387,0.11780441446948571,0.10271064580689118,1201,601,600,0,701,0,701,0,12446,1752,5705,4989
2056136006827107600,3,14430,14353.415475896956,1,0,1,0,0.10318908183624541,0,0.20855821469719982,0,0,1,0,1,0.7267085429563317,1,0.447643322735684,1,0,0,0.29281440414242277,0.13285371405715077,328,0.1214957192957063,0.0010226006646800662,0.11441284704099614,0.08206764657734779,0.17611011299548796,400,0,400,0,1501,0,1501,0,12446,2052,5189,5205
158855e14,1,14447,14371.566261619688,0.864960074,0,0.864960074,0,0.10977203490983597,0,0.23495067121052615,0,0,1,0,0,0.6954646260860655,1,0.5011630194298246,0.8183415057291665,0,0,0.3036572002008866,0.08697227187527157,311,0.05862329540602805,0.0010025647175574961,0.046880805066134554,0.1302811273120759,0.07111798511475409,1602,0,1051,551,2452,0,1418,1034,10343,2168,4171,4004
179789e14,1,14481,14392.134515886615,1,0,1,0,0.09151962461728388,0,0.19338494593043493,0,0,1,0,0.586022258,0.7331853530246915,1,0.4594317771391305,0.9712837248817204,0,1,0.31744583591016945,0.1316372441184078,294,0.09147184368674958,0.0016951946220075218,0.07154898709472693,0.13617771461726905,0.12711408890946505,1453,0,1119,334,1984,0,1384,600,10994,2135,4521,4338
1067142578337956e4,1,14497,14405.560260625209,0.8544747233390808,0.4565346837043762,0.8544747233390808,0,0.1232219871922606,0.015723180285719927,0.245153771542852,0,0,0.0950942263007164,0,1,0.7290051224020618,0.8244726313061493,0.5035292401804897,1,0,1,0.1913752782925345,0.2175162884516995,307,0.0806555814719174,0.0015356011122287384,0.06901740367656994,0.11734648471363415,0.11118704313200084,1036,634,402,0,1250,0,1250,0,12161,1501,5505,5155
18222e15,2,14506,14411.963297957003,0.886182964,0,0.886182964,0,0.11076319081226048,0,0.22237840616923077,0,0,1,0,1,0.8067617769463604,1,0.6120371060230767,1,0,1,0.28899936231062245,0.12088790304762412,316,0.11284780118423077,0.0010208633311670383,0.09570437746845015,0.08409282889302772,0.1652855513065134,435,0,435,0,633,0,633,0,13372,2152,6123,5097
783543e13,1,14481,14412.684148799452,1,0,1,0,0.06854309191338584,0,0.13817416941269844,0,0,1,0,1,0.7128966522440948,1,0.4212361084920634,1,0,0,0.3194371957910242,0.19722038113691148,297,0.1422967202638044,0.0021518725434546706,0.13043209473608275,0.03337494318597841,0.2058005001263779,1652,0,1652,0,2118,0,2118,0,10611,2118,3237,5256
15320324015856894e3,7,14481,14412.88175642606,0.8383662700653076,0,0.8383662700653076,0,0.09030516491879473,0,0.18710710429217972,0,0,1,0,0.8456244468688965,0.6941116050196195,1,0.40154511068793486,0.9545312209261787,0,0,0.28245604674221986,0.13870103008298162,330,0.11345434471508571,0.0012025808703899623,0.10095200211425373,0.1248079568926118,0.15818869033104335,250,0,250,0,3003,0,2153,850,11145,2052,4554,4539
15270033247884454e3,1,14514,14434.647476904494,0.8825665712356567,0.3337453305721283,0.8825665712356567,0,0.10388653141692158,0.11802463930972076,0.17408687857511843,0,0,0,0,0.9205310344696044,0.6609847083454952,0.38278457514466113,0.5313532928270954,0.9701312868901999,0,1,0.0572637238576144,0.29536277336967587,303,0.06507981486256974,0.0027339945923854094,0.052358698416192465,0.10758865607714319,0.08406849200830227,2350,550,1400,400,2855,552,1953,350,9243,1251,3687,4305
9402075989759476e3,1,14514,14434.958788318134,0.4795147776603699,0,0.4795147776603699,0,0.046922918112632744,0,0.10594315105117857,0,0,0,0,0.16588082909584043,0.5359388768308797,0.8978984166275372,0.07745932497709873,0.9014018074824262,0,0,0.20417456111151283,0.09846519633198908,306,0.057849883828517815,0.00180531814373301,0.04759941226726855,0.10071945003509736,0.06930156745172726,1900,200,1200,500,3103,0,1351,1752,9445,2003,3838,3604
107811e14,3,14497,14437.256359337654,1,0,1,0,0.07109520659695828,0,0.15079063979838697,0,0,1,0,0.729411781,0.7093565977566542,1,0.409962054983871,0.9655314778105264,1,1,0.27704750659609606,0.21445235113122485,295,0.07980230506282686,0.0028362616201047983,0.07240312109500976,0.05227061744785811,0.09600085901140684,1019,0,952,67,3086,0,2385,701,10326,2453,3436,4437
15320324015856894e3,19,14531,14441.319485373231,0.7792019844055176,0,0.7792019844055176,0,0.06862317985987178,0,0.1458242572022274,0,0,0.927885890007019,0,0.9605554342269896,0.7266284310120754,0.9708993966164796,0.43649516698282903,0.990382258023057,0,0,0.2928644551322661,0.13729351109647922,313,0.15212282817092465,0.0019958214025477617,0.13773887496879045,0.07395759997973177,0.2012481773927747,300,0,300,0,2985,200,2485,300,11163,2102,4005,5056
15320324015856894e3,18,14531,14451.125547187932,0.7890644073486328,0,0.7890644073486328,0,0.07070678904987747,0,0.1491551973387924,0,0,1,0,1,0.7149004872830322,1,0.39858569945106725,1,0,0,0.2849572279140358,0.14262524535586268,329,0.15270279872223144,0.0012094133476421166,0.1486014617136511,0.007939124154088737,0.21458403533254086,250,0,250,0,2853,0,2853,0,11345,2052,3754,5539
17215270268678984e3,2,14548,14456.483893115952,1,0,1,0,0.10000248945138442,0,0.20213269144428758,0,0,1,0,0.8855878710746765,0.6992734827722117,1,0.3953428590168239,0.9956692256606542,0,0,0.281109950542588,0.16626588303369702,327,0.09773905022781851,0.0017167688333822337,0.0922273446312718,0.0662152384521024,0.13967578648885712,801,0,801,0,4705,0,4104,601,8992,2052,2235,4705
15320324015856894e3,15,14531,14487.342348239808,0.8267948627471924,0,0.8267948627471924,0,0.08943556090752378,0,0.19145834890573638,0,0,1,0,0.6304112076759338,0.6518926595363468,1,0.3031536993363665,0.9417074035320964,0,1,0.27348718103730624,0.08812905400783105,327,0.0921378005086306,0.0023757136839317084,0.08156770264465804,0.10315597218190622,0.12133630958371824,350,0,350,0,3150,0,1800,1350,10965,2102,4607,4256
141246e14,1,14564,14499.940726143508,1,0,1,0,0.08779551469955146,0,0.17480714087499996,0,0,1,0,0.70588237,0.662814192672646,1,0.39257454341964276,0.9093571658607595,1,1,0.306293858496496,0.17933179070003838,310,0.0974184576426117,0.0015810174488963878,0.08590509302020387,0.04337140558063477,0.14635642970852014,869,0,869,0,1668,0,917,751,11994,2152,5238,4604
11440267201681189e3,1,14731,14517.998736562227,1,0,1,0,0.055191331006313515,0,0.13012590237260935,0,0,1,0,1,0.8655990090943744,1,0.6831196149379559,1,0,0,0.3169452645115047,0.1041841694444115,276,0.0873408062926259,0.0023199958666800394,0.07863588777565025,0.06179957418081554,0.09528408012902856,250,0,250,0,602,0,602,0,13646,3454,5304,4888
115961e14,1,14614,14528.877235188344,1,0,1,0,0.14466861909125467,0,0.2882412637954547,0,0,1,0,1,0.7961056871558932,1,0.5937560281969695,1,1,1,0.26750616034573116,0.19262815763103425,314,0.09221603201428723,0.0019565754041144653,0.08077869751846022,0.10549981983568836,0.13566912415589355,434,0,434,0,567,0,567,0,13547,2152,6323,5072
6273806577331138e3,2,14614,14533.387052745578,0.6902723908424377,0,0.6902723908424377,0,0.11835581381676806,0,0.23509031511549755,0,0,0.9375905990600586,0,0.949034869670868,0.6996585615685785,0.9404632846514385,0.4465865206917468,0.9627440478287491,0,1,0.23672258783571923,0.19460609982683577,318,0.049258783291336955,6.064406525059753e-4,0.03938789262902911,0.09050886132002593,0.07002407155981434,1902,400,901,601,4705,450,2653,1602,7941,1302,3737,2902
7621155823061133e3,1,14614,14535.828943764587,0.7542941570281982,0,0.7542941570281982,0,0.05622254906036615,0,0.12394516497398846,0,0,0.650751531124115,0,0.6675974726676941,0.5622657210377278,0.9552078355442394,0.33076153438764105,0.6776491958162059,0,1,0.25370820239840214,-2.2328278394212887e-4,302,0.11615440405757989,0.005227668855354841,0.09355864229566321,0.02921689207758905,0.1341015595710304,1735,200,1233,302,2052,100,1852,100,10761,1902,3505,5354
9119540699168616e3,1,14648,14546.512830925752,0.9190661311149596,0,0.9190661311149596,0,0.052913883387325465,0,0.127255703022411,0,0,1,0,0,0.5760924158301011,1,0.17870937612231,0.8126488944981247,0,0,0.2741342629592257,0.0951532022213307,322,0.08469778964335051,5.816787664063025e-4,0.06301011543811487,0.22079650725829378,0.10557843082688899,1051,0,951,100,1801,0,750,1051,11696,2102,4338,5256
1100503939907718e4,6,14597,14552.763133800776,1,0,1,0,0.10505435958223068,0,0.2108332319891655,0,0,1,0,1,0.793130293872553,1,0.5848339001166407,1,0,0,0.2948015745698686,0.12771718206423613,325,0.1451391049375491,6.778615322305363e-4,0.13795275091495252,0.02682605994739469,0.2231468347249686,150,0,150,0,851,0,851,0,13546,2102,6239,5205
17348481205771878e3,1,14631,14574.815572705644,0.461295485496521,0,0.461295485496521,0.14108490943908691,0.030719760600120504,0,0.07588504191524198,0.007045154753272279,0,1,0,0,0.5228981826752944,1,0.15472826007211068,0.6488363918336768,0,0,0.2540551796111406,0.1935856819911038,327,0.10074453233106836,7.057642372923156e-4,0.07491255532866002,0.26174658004055734,0.11548022385729231,600,0,600,0,2802,0,600,2202,11146,2102,4139,4905
426055e13,1,14647,14575.950305401237,1,0,1,0,0.06620165870355746,0,0.13507273912903214,0,0,1,0,0.99215686300000006,0.6257459522964431,1,0.23646426667741932,0.9999128540333333,1,1,0.2400304063204369,0.11345202182644,307,0.0589741118442112,8.246597482085294e-4,0.04915055005859095,0.0628316132769645,0.07286650394071147,584,0,584,0,1817,0,1717,100,12180,2152,4923,5105
13426e15,2,14631,14582.171862856174,0.862745106,0,0.862745106,0,0.09016125215708802,0,0.19448005630578497,0,0,1,0,0.568627477,0.6526073717318008,1,0.40341219718181826,0.8188004721862745,0,0,0.2469532074064484,0.13942282603206155,313,0.08251879834402688,0.0013811429107827007,0.06842765574328674,0.07491951671794408,0.1046524822796935,883,0,883,0,2203,0,1352,851,11479,2136,4605,4738
15320324015856894e3,6,14631,14588.31251182988,0.8272221088409424,0,0.8272221088409424,0,0.09013114161981464,0,0.19005914645917407,0,0,1,0,0.7983062267303467,0.7127298779027131,1,0.4062211467594288,0.9852310376507896,0,0,0.2936424153327439,0.14435055539675468,327,0.11591644454285158,0.001785669940012469,0.10807786778916152,0.13493143490764686,0.15990935792782202,200,0,200,0,2954,0,2454,500,11394,2052,4253,5089
