"SESSION_IDENTIFIER","LAP_NUM","CURRENT_LAP_TIME_MS","NORMALISED_LAP_TIME_MS","maxBrake","maxBrake_S1","maxBrake_S2","maxBrake_S3","aveBrake","aveBrake_S1","aveBrake_S2","aveBrake_S3","minThrottle","minThrottle_S1","minThrottle_S2","minThrottle_S3","aveThrottle","aveThrottle_S1","aveThrottle_S2","aveThrottle_S3","firstBrakeDist","firstBrakeLateral","firstBrakeSpeed","timeDecreasingThrottle","timeDecreasingThrottle_S1","timeDecreasingThrottle_S2","timeDecreasingThrottle_S3","timeIncreasingThrottle","timeIncreasingThrottle_S1","timeIncreasingThrottle_S2","timeIncreasingThrottle_S3","timeSameThrottle","timeSameThrottle_S1","timeSameThrottle_S2","timeSameThrottle_S3","FROM_2022"
7685975045972874240,5,14306,14229.6856791836,1,0,1,0,0.141571550862864,0,0.285372574967662,0,0,1,0,1,0.823603039607406,1,0.644428174326739,1,0.314648278616765,0.103053927954594,309,384,0,384,0,285,0,285,0,13504,2035,6338,5131,TRUE
15320324015856893952,12,14330,14242.4463638197,0.807929635047913,0,0.807929635047913,0,0.0850500772543772,0,0.175646898677519,0,0,1,0,0.868162035942078,0.686187239010867,1,0.360866359057094,0.988446781011385,0.267069667663244,0.116349514682309,327,250,0,250,0,3204,0,2403,801,10743,1935,4254,4554,FALSE
5541979596692141056,2,14347,14249.241047255,1,0,1,0,0.160024850526634,0,0.318748686008337,0,0,1,0,1,0.820605284887917,1,0.642669063394632,1,0.326095237122659,0.187507539510634,315,167,0,167,0,217,0,217,0,13813,1993,6698,5122,TRUE
18221996462328768512,1,14339,14254.9944724029,1,0,1,0,0.118661467350252,0,0.240148207732654,0,0,1,0,0.959548354148865,0.792476905137301,1,0.599742577278188,0.972681824977581,0.307127871318373,0.0830549985357995,310,918,0,600,318,3996,0,2895,1101,9292,2069,3553,3670,TRUE
17929263176997425152,1,14297,14257.4174861225,1,0,1,0,0.0674960036053362,0,0.141179140874495,0,0,1,0,0.550560772418976,0.628680274083439,1,0.244308766753723,0.972921470801036,0.273793271494542,0.203917386716012,301,2134,0,1917,217,2923,0,1855,1068,9140,2035,3002,4103,TRUE
7621155823061133312,2,14364,14258.995732784,0.488212406635284,0,0.488212406635284,0,0.0636851013734882,0,0.141017010184153,0,0,1,0,1,0.754738768740427,1,0.456921559353803,1,0.267379897836292,0.0838164788408672,285,300,0,300,0,351,0,351,0,13547,2202,5939,5406,FALSE
10781083302992715776,4,14314,14265.4612937504,1,0,1,0,0.0692041527991202,0,0.144648024293243,0,0,1,0,0.603921592235565,0.653640913453829,1,0.339087119268742,0.919050572420421,0.251020070124443,0.261458658219858,311,1001,0,1001,0,3940,0,2321,1619,9207,1986,3484,3737,TRUE
2619147664462876160,1,14347,14269.5645818538,1,0,1,0.00297550926916301,0.116349606037173,0,0.243082026450603,4.62089247896143e-05,0,1,0,1,0.729170889806534,1,0.434088426461416,1,0.303492060608177,0.118575720428063,332,1101,0,1101,0,1884,0,1884,0,11262,1952,4005,5305,FALSE
2228359178865856000,5,14330,14281.2116917786,1,0,1,0,0.130315240119633,0,0.259719184853814,0,0,1,0,1,0.817180070375795,1,0.635638601797913,1,0.291684827255845,0.186436920014406,333,451,0,451,0,900,0,900,0,12846,1902,5789,5155,FALSE
11569895401350072320,1,14355,14281.2721382658,0.689570486545563,0,0.689570486545563,0,0.0564334354841727,0,0.117913763572621,0,0,1,0,0.9059739112854,0.70147546472441,1,0.395864432579194,0.974873637780547,0.264314302218951,0.167821023192085,309,903,0,736,167,3251,0,2000,1251,10051,2043,4046,3962,TRUE
15320324015856893952,9,14364,14285.1306729652,0.816505193710327,0,0.816505193710327,0,0.0866529580785315,0,0.184945865749701,0,0,1,0,0.710414290428162,0.661501379494744,1,0.34434237454865,0.920067110231945,0.277093311530374,0.148999122493152,327,350,0,350,0,3304,0,1952,1352,10594,1952,4388,4254,FALSE
3734377393967584256,1,14380,14300.1677714031,0.957930862903595,0,0.957930862903595,0,0.155110459657503,0,0.31240557367638,0,0,1,0,1,0.765508945262828,1,0.527715199613865,1,0.226154904459736,0.182765490069438,312,651,0,651,0,650,0,650,0,12946,2052,5806,5088,FALSE
905888679090566400,1,14397,14305.784113536,0.734038829803467,0.00297550926916301,0.734038829803467,0,0.0650221351569949,0.000130103239299435,0.148252729980046,0,0.167716979980469,0.857129752635956,0.167716979980469,0.386037588119507,0.876501401571127,0.98070134928352,0.735371447446053,0.988808964137678,0.186927017822181,0.221523860537203,302,2203,434,1668,101,2343,434,1843,66,9701,1184,2737,5780,TRUE
15320324015856893952,21,14364,14309.425723952,1,0,1,0,0.090319735302518,0,0.187184378960292,0,0,1,0,0.77576869726181,0.69349165467897,1,0.402007115248968,0.952859003062642,0.297136320227765,0.165223989137988,331,300,0,300,0,3104,0,1853,1251,10844,1902,4754,4188,FALSE
15320324015856893952,17,14397,14312.3385847673,0.829795777797699,0,0.829795777797699,0,0.0938755041864483,0,0.195233838416744,0,0,1,0,0.809567391872406,0.718778511032281,1,0.423126813881369,0.989889287620509,0.28580543059696,0.123663848732373,328,250,0,250,0,2353,0,1853,500,11694,1935,4804,4955,FALSE
13908753859885680640,2,14397,14325.9539033319,0.769278526306152,0,0.769278526306152,0,0.0579499295697761,0,0.123684178036985,0,0,0.73556113243103,0,0.922682523727417,0.673842727610438,0.755448267903439,0.383352405308231,0.998766259315911,0.297743943463254,0.179012678124098,292,1051,200,801,50,2503,200,2203,100,10693,1702,3702,5289,FALSE
11569895401350072320,3,14397,14341.7335540993,0.854642570018768,0,0.854642570018768,0,0.0624852868585061,0,0.128937893517552,0,0,1,0,1,0.731133980350569,1,0.445197102310698,1,0.288953731973797,0.143139250687774,317,535,0,535,0,1216,0,1216,0,12546,2018,5223,5305,TRUE
14811782071259058176,1,14414,14352.4394744843,0.847226679325104,0,0.847226679325104,0,0.102354261050656,0,0.208338105826513,0,0,0.465461194515228,0,1,0.722356672836825,0.598795891470379,0.562911702042564,1,0.320275947559803,0.467124334752834,267,1201,601,600,0,701,0,701,0,12396,1601,5756,5039,FALSE
2056136006827107584,3,14430,14353.4347811582,1,0,1,0,0.103189081836245,0,0.207099765643373,0,0,1,0,1,0.726708542956332,1,0.451505956842427,1,0.300628014313391,0.132853714057151,328,400,0,400,0,1501,0,1501,0,12396,1902,5239,5255,FALSE
15885463355954847744,1,14447,14371.5804313204,0.864960074424744,0,0.864960074424744,0,0.109772034916935,0,0.234950671225721,0,0,1,0,0,0.695464626093945,1,0.50253900836565,0.818597132095241,0.311399018713785,0.0869722699153086,311,1602,0,1001,601,2452,0,1418,1034,10277,2052,4221,4004,TRUE
17978944179730819072,1,14481,14392.151219774,1,0,1,0,0.0915196246157091,0,0.193384945927107,0,0,1,0,0.586022257804871,0.733185353033521,1,0.46243262950169,0.967917961643097,0.325110724342887,0.131637247546822,294,1453,0,1119,334,1984,0,1334,650,10928,2019,4571,4338,TRUE
10671425783379560448,1,14497,14405.5605966095,0.854474723339081,0.219562068581581,0.854474723339081,0,0.123221987192261,0.00522766829956145,0.248368804526686,0,0,0.161501482129097,0,1,0.729005122402062,0.841838783806279,0.497156664309367,1,0.199598783772059,0.2175162884517,307,1036,584,452,0,1250,0,1250,0,12111,1451,5455,5205,FALSE
18221996462328768512,2,14506,14411.9742822214,0.886182963848114,0,0.886182963848114,0,0.110763190804813,0,0.220680861069131,0,0,1,0,1,0.806761776949939,1,0.614998654839192,1,0.296834113248847,0.120887900098395,316,435,0,435,0,633,0,633,0,13322,1986,6189,5147,TRUE
7835427173289318400,1,14481,14412.73103975,1,0,1,0,0.0685430919150199,0,0.138174169415992,0,0,1,0,1,0.712896652244706,1,0.421236108493296,1,0.327094826821402,0.197220380724408,297,1652,0,1652,0,2118,0,2118,0,10545,1986,3253,5306,TRUE
15320324015856893952,7,14481,14412.9107065649,0.838366270065308,0,0.838366270065308,0,0.0903051649187948,0,0.18710710429218,0,0,1,0,0.832104980945587,0.69411160501962,1,0.403912234970991,0.952366741678932,0.290330512086604,0.138701030082982,330,250,0,250,0,3003,0,2103,900,11095,1902,4604,4589,FALSE
15270033247884451840,1,14514,14434.6669809748,0.882566571235657,0.333745330572128,0.882566571235657,0,0.103886531416922,0.120065784123209,0.173874899025029,0,0,0,0,0.920531034469604,0.660984708345495,0.385795205748743,0.525286885969182,0.9699741257172,0.066210686639341,0.295362773369676,303,2350,550,1400,400,2855,501,2004,350,9193,1151,3687,4355,FALSE
9402075989759475712,1,14514,14434.9701750352,0.47951477766037,0,0.47951477766037,0,0.0469229181126327,0,0.105943151051179,0,0,0,0,0.0535591654479504,0.53593887683088,0.940655484085991,0.0758790625659458,0.887951975328331,0.212326143771266,0.0984651963319891,306,1900,200,1200,500,3103,0,1251,1852,9395,1853,3938,3604,FALSE
10781083302992715776,3,14497,14437.2674865271,1,0,1,0,0.0710952065941725,0,0.150790639792479,0,0,1,0,0.729411780834198,0.70935659774866,1,0.411891213618219,0.963398694992065,0.284963530092858,0.214452352051567,295,1019,0,952,67,3086,0,2335,751,10276,2303,3536,4437,TRUE
15320324015856893952,19,14531,14441.3048137706,0.779201984405518,0,0.779201984405518,0,0.0686231798598718,0,0.144759846565715,0,0,0.927885890007019,0,0.96055543422699,0.726628431012076,0.969576641917229,0.440896257484947,0.990106083728649,0.300675083718957,0.137293511096479,313,300,0,300,0,2985,200,2435,350,11113,1952,4105,5056,FALSE
15320324015856893952,18,14531,14451.1597921096,0.789064407348633,0,0.789064407348633,0,0.0707067890498775,0,0.149155197338792,0,0,1,0,0.99661248922348,0.714900487283032,1,0.3986104258071,0.999970022028526,0.292649750069948,0.142625245355863,329,250,0,250,0,2853,0,2803,50,11295,1902,3804,5589,FALSE
1.7215270268679e+19,2,14548,14456.4851670612,1,0,1,0,0.100002489451384,0,0.202132691444288,0,0,1,0,0.880384504795074,0.699273482772211,1,0.396191195862249,0.994571275938125,0.288753687000142,0.166265883033697,327,801,0,801,0,4705,0,4054,651,8942,1952,2285,4705,FALSE
15320324015856893952,15,14531,14487.4052639683,0.826794862747192,0,0.826794862747192,0,0.0894355609075238,0,0.190050566928488,0,0,1,0,0.589852750301361,0.651892659536347,1,0.311293357794913,0.938593645538904,0.281402301658101,0.088129054007831,327,350,0,350,0,3150,0,1750,1400,10915,1952,4707,4256,FALSE
1.6464872964411e+19,1,14531,14495.4288364522,1,0,1,0,0.0546164097608003,0,0.117197712611718,0,0,1,0,0.635294139385223,0.621778036639528,1,0.26013072549055,0.914984270378395,0.25972827788389,0.253441388186596,313,634,0,634,0,3554,0,2420,1134,10243,2018,3870,4355,TRUE
14124552252887656448,1,14564,14499.9617937111,1,0,1,0,0.0877955146969168,0,0.174807140869754,0,0,1,0,0.678431391716003,0.662814192707763,1,0.39544569168772,0.906470593810081,0.314029122039713,0.179331790904202,310,869,0,869,0,1668,0,850,818,11877,1985,5288,4604,TRUE
11440267201681186816,1,14731,14518.0413181245,1,0,1,0,0.0551913310063135,0,0.129076499934121,0,0,1,0,1,0.865599009094374,1,0.685675101914263,1,0.324610779058625,0.104184169444412,276,250,0,250,0,602,0,602,0,13596,3303,5355,4938,FALSE
1.1596121178108e+19,1,14614,14526.5867515611,1,0,1,0,0.144668619088234,0,0.286074036242146,0,0,1,0,1,0.796105687155923,1,0.596810494150434,1,0.275108039002714,0.192628155441624,314,434,0,434,0,567,0,567,0,13497,1986,6373,5138,TRUE
6273806577331137536,2,14614,14533.455369443,0.690272390842438,0,0.690272390842438,0,0.118355813816768,0,0.233491061271175,0,0,0.937590599060059,0,0.949034869670868,0.699658561568579,0.940320813655854,0.44991962559724,0.962621022775335,0.24478925756264,0.194606099826836,318,1802,300,901,601,4705,450,2653,1602,7941,1202,3787,2952,FALSE
7621155823061133312,1,14614,14535.8420743448,0.754294157028198,0,0.754294157028198,0,0.0562225490603661,0,0.123945164973989,0,0,0.650751531124115,0,0.667597472667694,0.562265721037728,0.968743348405475,0.33028515194063,0.678072343015263,0.261690767883217,-0.000223282783942129,302,1735,200,1233,302,2052,0,1952,100,10711,1852,3405,5454,FALSE
9119540699168615424,1,14648,14546.5701809062,0.91906613111496,0,0.91906613111496,0,0.0529138833873255,0,0.127255703022411,0,0,1,0,0,0.576092415830101,1,0.195221151105967,0.80016256709798,0.282048803955148,0.0951532022213307,322,1051,0,851,200,1801,0,750,1051,11646,1952,4438,5256,FALSE
11005039399077181440,6,14597,14552.7719100981,1,0,1,0,0.105054359582231,0,0.209389168756363,0,0,1,0,1,0.793130293872553,1,0.587677503540499,1,0.30260278982873,0.127717182064236,325,150,0,150,0,851,0,851,0,13496,1951,6290,5255,FALSE
4260551502111276032,1,14647,14574.6083842984,1,0,1,0,0.066201658705949,0,0.135072739133912,0,0,1,0,0.91372549533844,0.625745952328144,1,0.237160028874754,0.998965740203857,0.248073518650014,0.11345202235944,307,584,0,584,0,1817,0,1667,150,12130,2036,4989,5105,TRUE
17348481205771878400,1,14631,14574.847725368,0.461295485496521,0,0.461295485496521,0.141084909439087,0.0307197606001205,0,0.075885041915242,0.00694730538169906,0,1,0,0,0.522898182675294,1,0.174038181913275,0.639901706185709,0.262063629115447,0.193585681991104,327,600,0,500,100,2802,0,600,2202,11096,1952,4239,4905,FALSE
13425969187299534848,2,14631,14582.1937190533,0.862745106220245,0,0.862745106220245,0,0.0901612521673757,0,0.192885957505615,0,0,1,0,0.5686274766922,0.652607371723743,1,0.411838101497928,0.816371608127668,0.254979248988077,0.139422827549415,313,883,0,883,0,2203,0,1285,918,11429,1986,4705,4738,TRUE
15320324015856893952,6,14631,14588.3682104658,0.827222108840942,0,0.827222108840942,0,0.0901311416198146,0,0.190059146459174,0,0,1,0,0.798306226730347,0.712729877902713,1,0.409144244922757,0.981951655003062,0.301451728910797,0.144350555396755,327,200,0,200,0,2954,0,2454,500,11344,1902,4253,5189,FALSE
11778854547024470016,2,14672,14608.9243697324,0.96443122625351,0,0.96443122625351,0.0318608395755291,0.132475013576561,0,0.260757781676392,0.000346313473647055,0,0.912092745304108,0,0,0.730513424865697,0.987311320869546,0.575725411188289,0.849896835568159,0.261726220372281,0.363300311420688,293,1658,167,1308,183,3239,217,3022,0,9642,1668,3069,4905,TRUE
2339527219212364288,2,14648,14609.4096618884,1,0,1,0.0130006866529584,0.102114994233564,0,0.220612225288318,0.00029599917184372,0,1,0,0,0.662756385664418,1,0.37740534555029,0.877755448853565,0.205076586134733,0.242131133323388,328,2102,0,1502,600,2854,0,2053,801,9592,1901,3186,4505,FALSE
12839532360671569920,2,14698,14613.350292452,0.301075756549835,0,0.301075756549835,0.0179446097463369,0.0589911413382638,0,0.125917067603829,0.000511870822972721,0,0.926176846027374,0,0.446082234382629,0.532775992672557,0.927975003656588,0.270481167500839,0.699016564422184,0.20945992452807,0.218010229700622,300,3377,383,717,2277,4686,334,2568,1784,6535,1360,3655,1520,TRUE
12884731275096328192,2,14681,14616.5996044418,0.658823549747467,0,0.658823549747467,0,0.0596020738700874,0,0.123934471063198,0,0,1,0,0.839215695858002,0.654955230550201,1,0.288097072592271,0.992909487449762,0.289125428328191,0.225368210499919,314,818,0,751,67,1819,0,1552,267,11894,2002,4787,5105,TRUE
10781083302992715776,2,14714,14637.1210716651,0.984313726425171,0,0.984313726425171,0,0.0780392168519587,0,0.153713608950828,0,0,0.603921592235565,0,0.733333349227905,0.642971349063401,0.983333334326744,0.340552595218248,0.943691392955573,0.233426275155312,0.235334292213362,303,985,150,835,0,4623,0,2988,1635,8990,1852,3551,3587,TRUE
13859328272594083840,1,14714,14642.9457885191,1,0,1,0,0.100549168379225,0,0.20971683690524,0,0,1,0,0.726115822792053,0.680033465400848,1,0.34171827486051,0.988123489874546,0.251793606328557,0.202558950181772,306,2200,0,2100,100,2604,0,2103,501,9794,2186,2854,4754,FALSE
4514240832679943680,2,14714,14657.1653918751,1,0,1,0,0.187558875911878,0,0.389750004554471,0,0,1,0,0.800778210163116,0.691812964969985,1,0.505417657514096,0.814750531772235,0.286414658471275,0.512682218025246,321,801,0,501,300,1334,0,1084,250,12463,2002,5456,5005,FALSE
13770949219219650560,1,14764,14676.7461611364,0.884423077106476,0,0.884423077106476,0,0.0893262011968357,0,0.188934555049423,0,0,0.773922324180603,0,1,0.77886488649766,0.988080415129662,0.53570546780666,1,0.303131484891959,0.139920121619494,322,601,150,451,0,2101,0,2101,0,11946,1802,4405,5739,FALSE
10892099875399514112,1,14748,14680.4331847046,0.331654846668243,0,0.331654846668243,0,0.0272829750840435,0,0.0610222267146926,0,0,0,0,0.499214172363281,0.487645218244185,0.53615997698572,0.171238374960331,0.823253186849447,0.210555224246795,0.184332532748473,268,2752,500,1702,550,5054,200,1300,3554,6792,1502,3538,1752,FALSE
4308334336582111232,1,14798,14712.4907883709,0.675440609455109,0.00997940078377724,0.675440609455109,0,0.0785652435163859,0.00741588493856864,0.158966664441297,0,0,1,0,0.748805999755859,0.628730064910864,1,0.24576976033531,0.991464935649525,0.0133770412779907,0.183318060597893,300,1502,0,1352,150,1700,0,1400,300,11463,1952,4455,5056,FALSE
7647252709241987072,1,14798,14719.0125756912,1,0,1,0,0.0568937897682189,0,0.11920603570484,0,0,0.678431391716003,0,0.619607865810394,0.621200246194547,0.678431391716003,0.341973243511858,0.949112981557846,0.287337492946169,0.117780938590884,272,1817,0,1817,0,1836,0,1219,617,10945,2135,4038,4772,TRUE
4636621705041618944,1,14781,14725.5043198216,0.858136892318726,0.015976196154952,0.858136892318726,0.00398260494694114,0.0673517659298608,0.00765675926093189,0.146405382419733,6.65498537426236e-05,0,1,0,0.205920502543449,0.657210070006296,1,0.285925159664979,0.951190876860579,0.0124373925700851,0.177872878765001,284,2151,0,1701,450,2404,0,1754,650,10093,2052,3202,4839,FALSE
761009746829940224,1,14831,14730.7959735008,0.564705908298492,0,0.564705908298492,0,0.0381588309907351,0,0.0823241446374191,0,0,0.164705887436867,0,0.486274510622024,0.558158719434519,0.608161122009561,0.23954248706448,0.928163994442333,0.355742109484274,0.220452874028813,234,2186,918,1268,0,2536,0,1702,834,9993,1401,3887,4705,TRUE
8167308636390871040,2,14848,14763.3786589417,0.866506099700928,0,0.866506099700928,0,0.0604468858383819,0,0.136132482392322,0,0,0.865522265434265,0,0.403936833143234,0.566747306434285,0.876140652633295,0.407795094121874,0.624434214499262,0.317939392849126,0.413598526634119,289,2310,117,1701,492,8214,1066,2586,4562,4224,985,2303,936,TRUE
6641691466299383808,2,14831,14796.7854859495,0.797573804855347,0,0.797573804855347,0,0.0668704112892161,0,0.133740822578432,0,0,1,0,1,0.590101437991527,1,0.180202875983055,1,0.236471879647278,0.171240322654613,312,718,0,718,0,2319,0,2319,0,11694,2027,4312,5355,TRUE
6273806577331137536,3,14881,14817.9975149876,1,0,1,0,0.11872452079567,0,0.264229008688108,0,0,1,0,0.175234600901604,0.63941477689376,1,0.262322205286893,0.930467102075776,0.310243010159471,0.256676100335325,332,1701,0,1050,651,2787,0,1385,1402,10260,1902,4205,4153,FALSE
11509474516673576960,2,14915,14835.2199158603,0.567406713962555,0,0.567406713962555,0,0.0610969687250729,0,0.127787321910892,0,0,0.82110321521759,0,0.187197685241699,0.522888405248523,0.99552758038044,0.19106788438758,0.768218378787455,0.244891419567902,0.279797686618953,310,2805,50,750,2005,3737,0,1903,1834,8257,1902,4454,1901,FALSE
13493584386820521984,4,14898,14837.5796161071,1,0,1,0,0.100804624815594,0,0.207393121546837,0,0,1,0,0.831372559070587,0.723531343638377,1,0.535057006010664,0.862276223042737,0.289630889558418,0.389484210582484,305,834,0,784,50,1718,0,1668,50,12230,2086,5005,5139,TRUE
8167308636390871040,1,14947,14838.6345104896,0.82320499420166,0,0.82320499420166,0,0.0524753676310404,0,0.121236194182059,0,0,0.903410375118256,0,0.258915096521378,0.678374463581105,0.903566693387381,0.470550406531527,0.812380852731499,0.311552194861727,0.442396275635623,292,2285,185,1667,433,6524,150,2587,3787,5989,1901,2169,1919,TRUE
13528227321278304256,2,14931,14843.0669564105,1,0,1,0,0.181901831217486,0,0.350810674490867,0,0,1,0,0.985534429550171,0.796324725805308,1,0.616612314984396,0.98592375783087,0.279161156097627,0.411929946422804,330,651,0,601,50,951,0,901,50,13213,1952,6206,5055,FALSE
3587824628975400960,2,14915,14858.3330156103,0.329966187477112,0,0.329966187477112,0,0.0412340207766151,0,0.0920656153546839,0,0,0.670206785202026,0,0.633020520210266,0.502445013283906,0.671109233583723,0.307281845417837,0.656455213480657,0.281914181443632,0.122683772080452,272,1134,201,566,367,3621,183,2186,1252,10044,1935,3988,4121,TRUE
7059146952938209280,3,14914,14864.7155967259,1,0.00297550926916301,1,0,0.123320640623726,0.000147631036816165,0.245773993448148,0,0,1,0,0.538216233253479,0.682443005081442,1,0.434168124387053,0.907356684958493,0.0872602593641231,0.195316632683129,316,1851,0,1151,700,2937,0,2437,500,10010,1952,3853,4205,FALSE
17345965169358211072,2,14948,14876.0743789041,0.5233234167099,0,0.5233234167099,0,0.0547465580990761,0,0.116237257413256,0,0,0.548805952072144,0,0.543007552623749,0.569930873480674,0.751540472561663,0.264857034860314,0.877222471409016,0.249019620387887,0.197904071271445,272,1801,850,701,250,4589,301,2786,1502,8408,1051,3503,3854,FALSE
584417644022031616,2,14940,14895.2296322181,0.622110307216644,0,0.622110307216644,0,0.084026620023923,0,0.187443998514906,0,0,1,0,0,0.497120576600234,1,0.415275719048631,0.418159364481215,0.23983680726564,0.475266182026187,311,4094,0,2045,2049,2920,0,1634,1286,7776,2018,2970,2788,TRUE
4139455889662784000,2,14981,14895.482659327,0.783566057682037,0.0328679345548153,0.783566057682037,0.0228885337710381,0.0890892944748767,0.0277740905527025,0.166145347687416,0.0126783979017137,0,1,0,0.731578528881073,0.64942771531503,1,0.436874249405586,0.786892959565827,0.0105558490777919,0.0869879415189724,275,1525,0,384,1141,2538,0,1487,1051,10802,2152,5312,3338,TRUE
15244952757054332928,2,14964,14901.2270452724,1,0,1,0,0.153313925472242,0,0.296474610846983,0,0,0.819607853889465,0,1,0.805570692334273,0.96002775014833,0.635400323875692,1,0.296486976382798,0.154405059519189,316,500,0,500,0,1601,400,1201,0,12747,1702,5840,5205,FALSE
2228359178865856000,1,14981,14916.4293824479,1,0,1,0,0.151410415381093,0,0.291098734087521,0,0,1,0,1,0.782126701602575,1,0.58112101340366,1,0.294488265004969,0.202967279491872,333,400,0,400,0,1101,0,1101,0,13347,1902,6240,5205,FALSE
10914184840853805056,2,14998,14923.7208617075,0.595376491546631,0.0748912766575813,0.595376491546631,0.00897230487316847,0.0664985611637891,0.021808194105203,0.134869849948766,0.00194054955778562,0,0,0,0.599053919315338,0.531237010798737,0.270014835314618,0.253886905427941,0.966274510259214,0.0526674555507401,0.355237417556299,290,1986,702,1101,183,2686,300,2152,234,10176,1200,3654,5322,FALSE
9248209373906460672,2,15006,14926.4348041494,0.34351110458374,0,0.260837733745575,0.34351110458374,0.0503500189273977,0,0.0939997720066458,0.0182932553568272,0,0.648889899253845,0,0,0.650722340017987,0.66586948167987,0.442286563377517,0.897098707580807,0.242059232039809,0.438318369173124,268,2885,417,1169,1299,4440,901,2336,1203,7498,984,3536,2978,TRUE
7835427173289318400,3,14981,14929.3766380062,1,0,1,0,0.0807574742080593,0,0.169913725733757,0,0,1,0,0.549019634723663,0.614672343724694,1,0.394698049932718,0.750694855902959,0.300865500859656,0.189368256345204,316,468,0,468,0,3655,0,884,2771,10742,1986,5721,3035,TRUE
2239955201874174464,1,15031,14930.6252003141,0.451353698968887,0,0.451353698968887,0,0.0446493132680641,0,0.0944223182226271,0,0,1,0,0.615686297416687,0.54048741666073,1,0.20477874685827,0.77565360814333,0.2301804752548,0.204014474418017,293,1301,0,817,484,3754,0,2669,1085,9826,2152,3404,4270,TRUE
8405301737991708672,1,15064,14968.7079541044,1,0,1,0,0.104261438250542,0,0.204434192648121,0,0,1,0,0.815686345100403,0.646522888677816,1,0.323875449719577,0.97573759622663,0.264677635908152,0.391133650606334,319,501,0,501,0,3254,0,2553,701,11209,1952,4603,4654,FALSE
16597095390720266240,3,15064,14972.1996365577,1,0,1,0,0.114187635543446,0,0.248233990311838,0,0,0.82818341255188,0,0.623804092407227,0.629214974083007,0.82818341255188,0.419661692600103,0.800094139778008,0.307442380528292,0.173318699520714,296,952,0,902,50,2653,0,1301,1352,11343,2152,4704,4487,FALSE
10781083302992715776,1,15031,14981.1021185508,0.658823549747467,0,0.658823549747467,0,0.0613553754550076,0,0.123633388134903,0,0,0.717647075653076,0,0.65490198135376,0.56751537013368,0.988235294818878,0.207282920115929,0.896624222858665,0.210754500331013,0.134738971649592,307,1400,166,1017,217,3170,0,2286,884,10345,1886,4071,4388,TRUE
1.1145324960422e+19,2,15056,14995.920065513,0.572533786296844,0,0.572533786296844,0,0.0690532839972554,0,0.146030715338458,0,0,0.895460426807404,0,0.454734116792679,0.541606447515042,0.896698616232191,0.273953100987023,0.741858748221161,0.258872102780232,0.157665649944903,298,3439,501,1469,1469,5340,399,2386,2555,6144,1235,3077,1832,TRUE
8062136296607667200,2,15090,15012.3625945138,1,0,1,0,0.137327494878692,0,0.280850215090257,0,0,0.856610953807831,0,0.545159101486206,0.663506664040409,0.882951565277882,0.573316711972685,0.697875788807869,0.291581060611756,0.125121231491188,302,5423,934,2352,2137,5612,701,2336,2575,3939,467,2703,769,TRUE
2834590278129551872,1,15071,15019.7338220026,1,0,1,0,0.0801743873942659,0,0.162170919956583,0,0,1,0,1,0.6265242943603,1,0.244560504501516,1,0.270797477666137,0.247656498531149,312,592,0,592,0,546,0,546,0,13816,2005,6326,5485,TRUE
9988605802332391424,1,15140,15023.2871864372,1,0,1,0,0.11626529715517,0,0.245148533536482,0,0,1,0,0.366967916488647,0.846716976669781,1,0.685507378605909,0.988652179939578,0.328571428841183,0.205816473312944,294,801,0,700,101,668,0,552,116,13521,2385,5939,5197,TRUE
10596842592410304512,1,15090,15037.2557138206,0.813549995422363,0,0.813549995422363,0,0.0713192754825257,0,0.168981706773912,0,0,1,0,0,0.61626188110245,1,0.374488566077088,0.730843110216988,0.229879956489647,0.128308574964231,308,2870,0,1635,1235,4872,0,2335,2537,7182,1985,2420,2777,TRUE
14611555371086336000,2,15098,15049.3010102702,0.768627464771271,0,0.768627464771271,0.0745098069310188,0.0397352113499918,0,0.0812424105567345,0.00129282486798999,0,0.607843160629272,0,0.20392157137394,0.560204473992762,0.986797386407852,0.227083142566602,0.833225606725766,0.200676666473526,0.289599109363394,305,2269,101,1300,868,4023,0,2287,1736,8656,1851,3653,3152,TRUE
16783044009217286144,1,15915,15071.7299909255,1,0,1,0,0.122001984678145,0,0.249997049305392,0,0,0.96638435125351,0,0.333333313465118,0.792002368836396,0.999574485458905,0.585619210915868,0.984825108809905,0.226121708494021,0.2542771571801,319,1551,50,1501,0,1101,0,901,200,10645,-11995,11830,10810,FALSE
5247728360313305088,2,15148,15073.5683951758,1,0,1,0,0.105718191935132,0,0.211436383870264,0,0,1,0,0.81902801990509,0.66909982424402,1,0.402967122463596,0.911091922088103,0.268831561094318,0.256612923910378,319,3702,0,1652,2050,4206,0,1952,2254,7140,2002,3937,1201,FALSE
4179641812896863232,1,15198,15083.1962906221,1,0,1,0,0.0643433224216523,0,0.142091503681149,0,0,0.69803923368454,0,0.580392181873322,0.588753247703865,0.699145317077637,0.350261445824678,0.818128016759764,0.310507374406073,0.225673971754772,279,1319,0,1319,0,4821,66,2519,2236,8942,2220,3152,3570,TRUE
2228359178865856000,3,15181,15101.537382725,1,0,1,0,0.12146593459006,0,0.244551414974655,0,0,1,0,1,0.798729358373568,1,0.594775108192116,1,0.299099328391712,0.15331198505418,328,551,0,551,0,1351,0,1351,0,13146,1902,5589,5655,FALSE
