SESSION_IDENTIFIER,LAP_NUM,CURRENT_LAP_TIME_MS,NORMALISED_LAP_TIME_MS,maxBrake,maxBrake_S1,maxBrake_S2,maxBrake_S3,aveBrake,aveBrake_S1,aveBrake_S2,aveBrake_S3,minThrottle,minThrottle_S1,minThrottle_S2,minThrottle_S3,aveThrottle,aveThrottle_S1,aveThrottle_S2,aveThrottle_S3,ValidLap,ValidLap_4wheels,firstBrakeDist,firstBrakeLateral,firstBrakeSpeed,steeringIntensity
8006023621649953e3,2,13997,13945.400491982928,1,9.613183792680502e-4,1,0.00796520989388227,0.11272586190640385,6.706872413498024e-5,0.2443769916838319,1.5413012449552672e-4,0,1,0,0.6237430572509766,0.7192942224284431,1,0.4392527788877487,0.9425514630221444,0,0,0.02924204192694837,0.21418935149077256,311,0.07735488574954325
15320324015856894e3,8,14047,13960.786540033576,0.758627712726593,0,0.758627712726593,0,0.07650065854878038,0,0.16771298220309486,0,0,1,0,0.8276035785675049,0.6953206476510362,1,0.3803286557229092,0.9439612440764904,0,0,0.28160560393312045,0.1329218209978378,329,0.11289677939250697
674626e12,1,14039,13977.508742706172,0.987365544,0,0.987365544,0,0.10117279470656372,0,0.2183646152416666,0,0,1,0,0.392973423,0.8412514246293437,1,0.6642303958916668,0.9915966476734693,0,0,0.21435735705295705,0.2616092960333332,313,0.07053151546100073
105968e14,2,14030,13982.051409873808,1,0,1,0,0.07440352275193801,0,0.1669226858260869,0,0,0.689311028,0,0.737651646,0.656917686496124,0.7030521522272727,0.46654286722608695,0.8575559463333333,1,1,0.29446238446830064,0.12800791253931262,281,0.0582301569801327
2228359178865856300,4,14047,13987.750088810835,1,0,1,0,0.12451143123183422,0,0.25618898800219153,0,0,1,0,1,0.8247532812565881,1,0.6394204204272235,1,1,1,0.26771226655523434,0.1950982378831814,332,0.10623299046620355
172749e14,2,14022,13992.668397195635,0.932890832,0,0.932890832,0,0.08387479944578295,0,0.1816071744521739,0,0,1,0,0.623910904,0.7469664447228916,1,0.5386162729478262,0.8930513263118279,0,1,0.27292663001550865,0.14125443794455697,315,0.06561835452091687
8618803251309267e3,1,14080,14011.217742681738,1,0,1,0,0.11673829606489117,0,0.24463539984186744,0,0,1,0,1,0.8262568146872672,1,0.635905824896112,1,0,0,0.29189558514341135,0.12092777473834623,328,0.13121707004312005
6085698099716449e3,3,14063,14011.975237734998,1,0,1,0,0.12349827697995572,0,0.25410436846235496,0,0,1,0,1,0.7855990538959734,1,0.558858484994593,1,0,1,0.26835963262238155,0.2322991044172062,331,0.08341762750171151
16678340238825742e3,2,14097,14032.946460200585,1,0,1,0,0.1121973236035487,0,0.23176527430514152,0,0,1,0,1,0.7153373921862662,1,0.4119743210854977,1,0,0,0.2273973385872255,0.2040582878411419,326,0.0574676446121558
711971e13,3,14122,14037.041118470395,0.682261407,0.002975509,0.682261407,0,0.09734740427131784,6.94285357142857e-4,0.2181432201478261,0,0.020828564,1,0.020828564,1,0.8578518993837208,1,0.6810938264434784,1,0,0,0.02361073402829336,0.3735293804985012,286,0.11581946918823748
1100503939907718e4,4,14130,14039.50789192442,1,0,1,0,0.10925370838999357,0,0.22721604570962384,0,0,1,0,1,0.8357259072233579,1,0.6583575027036496,1,0,0,0.2878507378028368,0.15528297278215786,332,0.14160607207240106
15252214301391235e3,2,14130,14045.252879609585,1,0,1,0,0.13911812064739396,0,0.28624303960542924,0,0,1,0,1,0.7811619017168981,1,0.5497288049714604,1,0,0,0.2748617887829596,0.4292546436056094,331,0.09711489157321802
16754573015479218e3,1,14147,14056.44915038477,1,0,1,0,0.09083602955150939,0,0.2012367423910363,0,0,1,0,0.2127870619297028,0.7059078201273223,1,0.38052111571439734,0.9634535715245364,0,0,0.2805193005360827,0.1872668574520574,329,0.09215330843170387
14767301246247426e3,1,14130,14062.15469930166,0.7262531518936157,0,0.7262531518936157,0,0.0776812879089591,0,0.16155456253529885,0,0,0,0,0.8549019694328308,0.6296972992606078,0.736868812594303,0.31914509614200737,0.9905258743268139,0,0,0.21086825211014687,0.20845376863122064,306,0.05391450402584531
13742535384433154e3,1,14130,14062.855647544464,1,1,1,0,0.1190932636580813,0.13261757860350054,0.20340864849942075,0,0,0,0,1,0.7473476554432604,0.8643295529276825,0.5237329024023244,1,0,0,0.16537800367501274,0.14302139725209767,325,0.07143781646946168
1957678630074082600,3,14130,14077.115155975156,1,0,1,0,0.11350487034522126,0,0.24036325484870377,0,0,1,0,0.8577401638031006,0.7496763289705597,1,0.4780406969229634,0.9898463115779632,0,1,0.2551722870011343,0.1796977544649857,331,0.06429745077033025
109401e14,2,14147,14081.251463607829,1,0,1,0,0.07346134369076313,0,0.16045504016666645,0,0,1,0,0,0.6666734076024095,1,0.29083508368421057,0.9782472621515151,0,0,0.26284920081473045,0.20598381169131513,311,0.05552675109145121
1957678630074082600,1,14181,14089.326453999873,1,9.613183792680502e-4,1,0,0.10520443915366862,4.471248275665351e-5,0.2211456630620293,0,0,1,0,0.6482642889022827,0.7282899620671137,1,0.4498374141127305,0.9733313272396724,0,0,0.03209875970913743,0.2354580443744267,309,0.06637780635137333
126825e14,1,14164,14099.8237947896,1,0,1,0,0.053774034825581477,0,0.11857864089743593,0,0,0.819424748,0,0.75889217899999994,0.6227530327015505,0.84227563,0.3507445282564103,0.8513621800104166,0,1,0.28125019768392084,0.12131539356242216,275,0.06678950211940321
7589516505450046e3,1,14164,14109.577024526468,1,0,1,0,0.15260999818565324,0,0.3117140388472916,0,0,1,0,1,0.8004545919279735,1,0.5924178898954351,1,0,1,0.28954058828333007,0.20010285172322168,329,0.06896309521072025
15320324015856894e3,2,14180,14116.58411608824,0.8070700168609619,0,0.8070700168609619,0,0.0815545080937835,0,0.18207518086053934,0,0,1,0,0.722804605960846,0.673108374903677,1,0.32877352486487266,0.9342906718668731,0,0,0.2892553411016918,0.14282843097548878,329,0.09130558272588137
15320324015856894e3,5,14180,14121.26070213506,0.735474705696106,0,0.735474705696106,0,0.06161612781256216,0,0.13863628757826518,0,0,1,0,0.8061951398849487,0.6960801088878522,1,0.33273938342608744,0.9817278472513988,0,0,0.28904751544769447,0.16131276087949703,325,0.1150252201221608
7059146952938209e3,4,14181,14125.1440840277,1,0,1,0,0.13256704419634668,0,0.2707752392095583,0,0,1,0,1,0.7751256755396354,1,0.5406822308894674,1,0,1,0.24868666642218756,0.15705904405485405,330,0.0612881736373214
998861e13,2,14222,14133.81427301972,1,0,1,0,0.14330640017557286,0,0.3027925552096774,0,0,1,0,1,0.8454981816870225,1,0.6735526096935486,1,0,1,0.3080318800697563,0.17835474975610188,309,0.11206134566554332
2.6293925018168637e+18,2,14197,14143.544888922615,0.9010757803916932,0,0.9010757803916932,0.1907988041639328,0.08907272590005164,0,0.18456033735385358,0.003468460437876212,0,1,0,0.269367516040802,0.6650927995357638,1,0.31108915698303646,0.9806334751623649,0,0,0.2276368257591277,0.1818444919933618,328,0.05706608121673831
1781767535200609e4,2,14230,14145.614137291468,1,0,1,0,0.10299247707591559,0,0.22896019903799658,0,0,1,0,1,0.8817020125387425,1,0.7370144740284351,1,0,0,0.28446280815624614,0.13892946118890703,331,0.13054883584089708
967483616622588e4,1,14247,14157.22048126292,1,0,1,0,0.1605115748171152,0,0.3278053288518541,0,0,1,0,1,0.8139650744867735,1,0.6200695183180589,1,1,1,0.29181542621525336,0.08754817119188486,329,0.08656880512622538
149228e14,1,14197,14159.22856587512,1,0,1,0,0.09089412106477707,0,0.195224764373913,0,0,1,0,1,0.7348204623279354,1,0.4304404712608697,1,1,1,0.30156710080173954,0.10612947198434092,314,0.08039341298386449
2056136006827107600,1,14247,14163.754893004649,1,0,1,0,0.10574828088283539,0,0.21749646422710825,0,0,1,0,1,0.7918783069604296,1,0.5719482909115232,1,0,1,0.28579401148708244,0.1993738274833692,330,0.1347122719772641
15320324015856894e3,20,14247,14165.756896682076,0.765484094619751,0,0.765484094619751,0,0.06495294422553545,0,0.14162672049176883,0,0,1,0,0.921126127243042,0.69703459148134606,1,0.35512356032946485,0.9814920177501915,0,0,0.2866377094546721,0.15244338800195026,324,0.1490447447628212
149665e14,2,14247,14180.895065765242,0.75120163,0,0.75120163,0.607736349,0.11507890723484855,0,0.2103838010336135,0.05189474938834953,0,1,0,0.32443732,0.7981562378901518,1,0.6026066805546217,0.941777202106796,0,0,0.2511967595353665,0.19770746831689937,312,0.07436960938080901
4264007104176084500,2,14297,14219.60423768411,0.6213778853416443,0,0.6213778853416443,0.02096589654684066,0.04171466474957146,0,0.10218248916242044,1.625263298204703e-4,0,0.0943160131573677,0,0,0.47638175006292494,0.9115822892636061,0.1785251701078495,0.602708178666211,0,0,0.22976921331021943,0.3387967080169119,310,0.09351992696151594
768598e13,5,14306,14229.656431486972,1,0,1,0,0.13832945427862595,0,0.2853725749685039,0,0,1,0,1,0.8276426646526719,1,0.6444281743228347,1,0,0,0.30692418960483364,0.10305392748779824,309,0.053791395952460463
15320324015856894e3,12,14330,14240.386146271112,0.8079296350479126,0,0.8079296350479126,0,0.08329646741408088,0,0.17564689867751865,0,0,1,0,0.8816815614700317,0.6926576052168284,1,0.3590046477139641,0.9910157957208265,0,0,0.259083320343139,0.11634951468230918,327,0.10483625101560413
554198e13,2,14347,14249.185099014385,1,0,1,0,0.15619955529083684,0,0.3187486860000003,0,0,1,0,1,0.8248936047729087,1,0.642669063398374,1,1,1,0.31843229368265324,0.18750753660635025,315,0.06757870335128942
18222e15,1,14339,14254.95864681567,1,0,1,0,0.11593361752490411,0,0.24206939339199987,0,0,1,0,0.959548354,0.7968972364444444,1,0.5965405178640001,0.9728696208315789,0,1,0.29936085305169674,0.08305499839297484,310,0.06952532819699773
179293e14,1,14297,14257.410493271303,1,0,1,0,0.06592022141634228,0,0.1423655202016806,0,0,1,0,0.585168242,0.6373492170933855,1,0.23418162001680676,0.9786715052680413,0,0,0.2658195576741429,0.2039173844914602,301,0.054085780957723165
7621155823061133e3,2,14364,14258.961951354804,0.4882124066352844,0,0.4882124066352844,0,0.061694941955566684,0,0.14101701018415266,0,0,1,0,1,0.7624031822172889,1,0.45692155935380285,1,0,0,0.25939599051795525,0.08381647884086718,285,0.1546868865702326
107811e14,4,14314,14265.44000014756,1,0,1,0,0.06761325273946377,0,0.14464802430327844,0,0,1,0,0.607843161,0.661603191310345,1,0.3358405749426229,0.9255702325408164,1,1,0.2429652346724711,0.26145865844522626,311,0.07681626849675427
2619147664462876e3,1,14347,14269.554860229882,1,0,1,0.00297550926916301,0.1139087052112184,0,0.24490971086000596,4.493711952017538e-5,0,1,0,1,0.7348526193910127,1,0.42983345222428326,1,0,0,0.29569861208611864,0.11857572042806254,332,0.08153388035589158
2228359178865856300,5,14330,14277.468731184936,1,0,1,0,0.12719124463731302,0,0.261548193197855,0,0,1,0,1,0.8215627399215802,1,0.6330726764584619,1,0,0,0.28380980145873436,0.1864369200144058,333,0.11969688415993038
115699e14,1,14355,14278.237343597732,0.689570487,0,0.689570487,0,0.05493709440151523,0,0.117913763593496,0,0,1,0,0.911238253,0.7093908880227273,1,0.39435267274796765,0.9772838335714286,0,0,0.2563146829249086,0.1678210249556078,309,0.11258986238428258
15320324015856894e3,9,14364,14285.206388941358,0.8165051937103271,0,0.8165051937103271,0,0.08487241784404093,0,0.18633643616887174,0,0,1,0,0.7104142904281616,0.6684568306010167,1,0.33723528180411455,0.9246704526569532,0,0,0.2691431342746319,0.1489991224931517,327,0.08474114727442436
3.7343773939675843e+18,1,14380,14300.133591873828,0.957930862903595,0,0.957930862903595,0,0.15192325843166388,0,0.3146212160428787,0,0,1,0,1,0.7703272546067431,1,0.5243656620224735,1,0,1,0.21802667724287864,0.18276549006943751,312,0.07177269230656544
905889e12,1,14397,14303.137468738983,0.73403883,0.002975509,0.73403883,0,0.06355547045864661,1.2058348780487805e-4,0.14825272999122813,0,0.16771698,0.857129753,0.16771698,0.386037588,0.879196218511278,0.9784110856341464,0.7364909779473683,0.9891114245675675,0,0,0.17863787853501062,0.22152386299477636,302,0.1859154642430564
15320324015856894e3,21,14364,14309.425848629218,1,0,1,0,0.08846385033054878,0,0.18855068829576785,0,0,1,0,0.7757686972618103,0.6997897713636488,1,0.396005478843938,0.9561237735407694,0,0,0.2892935182203437,0.16522398913798797,331,0.12800805069947568
15320324015856894e3,17,14397,14312.328121679284,0.829795777797699,0,0.829795777797699,0,0.09195313891300566,0,0.1952338384167439,0,0,1,0,0.8298466205596924,0.7245373128541447,1,0.420366921009955,0.9935026807827992,0,0,0.2779102315994643,0.12366384873237346,328,0.11911226764537337
1390875385988568e4,2,14397,14323.994132147584,0.7692785263061523,0,0.7692785263061523,0,0.05656546026264853,0,0.12461413426282705,0,0,0.7355611324310303,0,0,0.6668337858107204,0.7546377864976724,0.38221222407331595,0.9671916043651955,0,0,0.28990652602132533,0.17901267812409763,292,0.13262743529191734
115699e14,3,14397,14341.73325124415,0.85464257,0,0.85464257,0,0.0610758443007518,0,0.12893789352380952,0,0,1,0,1,0.7371986274172937,1,0.445197102325397,1,0,0,0.28107027172206084,0.14313925352640078,317,0.15655475537733973
14811782071259058e3,1,14414,14352.444815115156,0.8472266793251038,0,0.8472266793251038,0,0.10025826935678632,0,0.20982623515384524,0,0,0.4654611945152282,0,1,0.7266241022522338,0.6012496808353736,0.5674259114212227,1,0,0,0.3125545195855188,0.4671243347528344,267,0.08099436170771686
2056136006827107600,3,14430,14353.415475896956,1,0,1,0,0.1010759948361856,0,0.20855821469719982,0,0,1,0,1,0.7323049550459632,1,0.447643322735684,1,0,0,0.29281440414242277,0.13285371405715077,328,0.12205297155274325
158855e14,1,14447,14371.566261619688,0.864960074,0,0.864960074,0,0.10713750607199991,0,0.23495067121052615,0,0,1,0,0,0.7027734750600001,1,0.5011630194298246,0.8256078454999998,0,0,0.3036572002008866,0.08697227187527157,311,0.05914576954977638
179789e14,1,14481,14392.134515886615,1,0,1,0,0.08967447089516115,0,0.19338494593043493,0,0,1,0,0.586022258,0.7385646805846776,1,0.4594317771391305,0.9721811084791667,0,1,0.31744583591016945,0.1316372441184078,294,0.09201449181419237
1067142578337956e4,1,14497,14405.560260625209,0.8544747233390808,0.4565346837043762,0.8544747233390808,0,0.12070725275976545,0.01502437227302128,0.245153771542852,0,0,0.0950942263007164,0,1,0.734535630108143,0.8322738476925426,0.5035292401804897,1,0,1,0.1913752782925345,0.2175162884516995,307,0.08165790938185558
18222e15,2,14506,14411.963297957003,0.886182964,0,0.886182964,0,0.10827413034456942,0,0.22237840616923077,0,0,1,0,1,0.8111042089250934,1,0.6120371060230767,1,0,1,0.28899936231062245,0.12088790304762412,316,0.11315984374433231
783543e13,1,14481,14412.684148799452,1,0,1,0,0.066961328253846,0,0.13817416941269844,0,0,1,0,1,0.7195221141153845,1,0.4212361084920634,1,0,0,0.3194371957910242,0.19722038113691148,297,0.14255623793715766
15320324015856894e3,7,14481,14412.88175642606,0.8383662700653076,0,0.8383662700653076,0,0.08846220236943206,0,0.18710710429217972,0,0,1,0,0.8456244468688965,0.7003542253253409,1,0.40154511068793486,0.9561551058931009,0,0,0.28245604674221986,0.13870103008298162,330,0.11395685683806742
15270033247884454e3,1,14514,14434.647476904494,0.8825665712356567,0.3337453305721283,0.8825665712356567,0,0.10176639812269891,0.11320730709299748,0.17408687857511843,0,0,0,0,0.8936751484870911,0.6666623207354012,0.4079770414652874,0.5313532928270954,0.9677941549391974,0,1,0.0572637238576144,0.29536277336967587,303,0.06654608070131951
9402075989759476e3,1,14514,14434.958788318134,0.4795147776603699,0,0.4795147776603699,0,0.04596855367644358,0,0.10594315105117857,0,0,0,0,0.16588082909584043,0.5453774081495726,0.9023376159046007,0.07745932497709873,0.9046612518631724,0,0,0.20417456111151283,0.09846519633198908,306,0.058245214065080896
107811e14,3,14497,14437.256359337654,1,0,1,0,0.06950943990706313,0,0.15079063979838697,0,0,1,0,0.729411781,0.7158393502230483,1,0.409962054983871,0.9669241453737374,1,1,0.27704750659609606,0.21445235113122485,295,0.08066368612134128
15320324015856894e3,19,14531,14441.319485373231,0.7792019844055176,0,0.7792019844055176,0,0.06722745416780658,0,0.1458242572022274,0,0,0.927885890007019,0,0.9605554342269896,0.7316996215000134,0.9691071671744188,0.43649516698282903,0.9907288433195235,0,0,0.2928644551322661,0.13729351109647922,313,0.15288349610799443
15320324015856894e3,18,14531,14451.125547187932,0.7890644073486328,0,0.7890644073486328,0,0.06926868486581239,0,0.1491551973387924,0,0,1,0,1,0.7206991214399875,1,0.39858569945106725,1,0,0,0.2849572279140358,0.14262524535586268,329,0.1529590460904804
17215270268678984e3,2,14548,14456.483893115952,1,0,1,0,0.09794058245238663,0,0.20213269144428758,0,0,1,0,0.8855878710746765,0.7054740295191759,1,0.3953428590168239,0.9958296247102596,0,0,0.281109950542588,0.16626588303369702,327,0.09833930008408759
15320324015856894e3,15,14531,14487.342348239808,0.8267948627471924,0,0.8267948627471924,0,0.0873205307509271,0,0.19145834890573638,0,0,1,0,0.6304112076759338,0.6601249277229876,1,0.3031536993363665,0.9441985401332887,0,1,0.27348718103730624,0.08812905400783105,327,0.09304716506334547
141246e14,1,14564,14499.940726143508,1,0,1,0,0.08587017446491238,0,0.17480714087499996,0,0,1,0,0.70588237,0.67020861827193,1,0.39257454341964276,0.9137254952168674,1,1,0.306293858496496,0.17933179070003838,310,0.09771902717541925
11440267201681189e3,1,14731,14517.998736562227,1,0,1,0,0.05353005348438445,0,0.13012590237260935,0,0,1,0,1,0.8696445238707976,1,0.6831196149379559,1,0,0,0.3169452645115047,0.1041841694444115,276,0.08792801488776107
115961e14,1,14614,14528.877235188344,1,0,1,0,0.14196957769029867,0,0.2882412637954547,0,0,1,0,1,0.7999096855298505,1,0.5937560281969695,1,1,1,0.26750616034573116,0.19262815763103425,314,0.09286193944174104
6273806577331138e3,2,14614,14533.387052745578,0.6902723908424377,0,0.6902723908424377,0,0.11595670948264396,0,0.23509031511549755,0,0,0.9375905990600586,0,0.949034869670868,0.7049733025739224,0.9404270378026095,0.4465865206917468,0.9631290177129349,0,1,0.23672258783571923,0.19460609982683577,318,0.05010891341419111
7621155823061133e3,1,14614,14535.828943764587,0.7542941570281982,0,0.7542941570281982,0,0.05490188515626342,0,0.12394516497398846,0,0,0.650751531124115,0,0.6675974726676941,0.566970846259454,0.9571553209553594,0.33076153438764105,0.6772303740183513,0,1,0.25370820239840214,-2.2328278394212887e-4,302,0.11819548695841131
9119540699168616e3,1,14648,14546.512830925752,0.9190661311149596,0,0.9190661311149596,0,0.05167093981782445,0,0.127255703022411,0,0,1,0,0,0.5860499765320787,1,0.17870937612231,0.818326200725454,0,0,0.2741342629592257,0.0951532022213307,322,0.08522639474603019
1100503939907718e4,6,14597,14552.763133800776,1,0,1,0,0.1025866397262718,0,0.2108332319891655,0,0,1,0,1,0.7979896493856143,1,0.5848339001166407,1,0,0,0.2948015745698686,0.12771718206423613,325,0.14597814797261577
17348481205771878e3,1,14631,14574.815572705644,0.461295485496521,0,0.461295485496521,0.14108490943908691,0.029988337728689123,0,0.07588504191524198,0.006805523639215406,0,1,0,0,0.5342577497544547,1,0.15472826007211068,0.6607807322474976,0,0,0.2540551796111406,0.1935856819911038,327,0.10140346016408024
426055e13,1,14647,14575.950305401237,1,0,1,0,0.06466802954440139,0,0.13507273912903214,0,0,1,0,0.99215686300000006,0.6344159302355209,1,0.23646426667741932,0.9999165623723404,1,1,0.2400304063204369,0.11345202182644,307,0.05974711026509763
13426e15,2,14631,14582.171862856174,0.862745106,0,0.862745106,0,0.08780629407835798,0,0.19448005630578497,0,0,1,0,0.568627477,0.6616810597835823,1,0.40341219718181826,0.8272677398411216,0,0,0.2469532074064484,0.13942282603206155,313,0.0830089469678344
15320324015856894e3,6,14631,14588.31251182988,0.8272221088409424,0,0.8272221088409424,0,0.08801396715223457,0,0.19005914645917407,0,0,1,0,0.7983062267303467,0.7194778337909049,1,0.4062211467594288,0.9858621898879353,0,0,0.2936424153327439,0.14435055539675468,327,0.11681057801895404
2339527219212364300,2,14648,14609.398711204502,1,0.00297550926916301,1,0.01300068665295839,0.0997243421946502,6.919788998053517e-5,0.22223637988547593,2.8629428096359823e-4,0,1,0,0,0.6706517211170904,1,0.3656791583704414,0.8895398146915631,0,0,0.1968681784845601,0.2421311333233881,328,0.07628598972630253
117789e14,2,14672,14610.620309358768,0.964431226,0,0.964431226,0.178301677,0.13121092188929911,0,0.2647086571515149,0.006356877195876282,0,0.912092745,0,0,0.7192221776309962,0.9855369910952381,0.5702460731742423,0.8066409778659791,1,1,0.2536984597107872,0.3633003141216518,293,0.09293023954707613
128847e14,2,14681,14616.563255402956,0.65882355,0,0.65882355,0,0.05848593016104881,0,0.12393447105555548,0,0,1,0,0.839215696,0.661416743086142,1,0.2868210066904762,0.9946418174356436,0,0,0.28123038921682686,0.22536820653199224,314,0.10433873578142303
107811e14,2,14714,14639.92810691784,0.984313726,0,0.984313726,0,0.0765667787886791,0,0.15371360893181799,0,0,0.458823532,0,0.737254918,0.6497077387245284,0.9707390658461539,0.34263221507575753,0.9477263277021277,1,1,0.2253108670707809,0.23533429228694777,303,0.0631503955801514
13859328272594084e3,1,14714,14642.941884254573,1,0,1,0,0.09852468847897208,0,0.21122559112757994,0,0,1,0,0.7371938824653625,0.6860719439542338,1,0.33501204534721873,0.9898433181372556,0,1,0.2437497754251114,0.20255895018177175,306,0.054332446209487316
4514240832679943700,2,14714,14657.173511014958,1,0,1,0,0.1831825021406018,0,0.39253393315843127,0,0,1,0,0.8007782101631165,0.6960193309498329,1,0.5007016985144994,0.8148483608079993,0,0,0.278462613102761,0.5126822180252456,321,0.08463639783390742
1377094921921965e4,1,14764,14676.722276441138,0.8844230771064758,0,0.8844230771064758,0,0.08753967717289943,0,0.1875850225133558,0,0,0.6631113290786743,0,0.8377050161361694,0.7827466054881617,0.9810773938201195,0.5414282049717644,0.9986128633857793,0,0,0.295333111431292,0.139920121619494,322,0.1567683424247708
10892099875399514e3,1,14748,14680.395233295516,0.3316548466682434,0,0.3316548466682434,0,0.026557846178155268,0,0.06149162845865175,0,0,0,0,0.4992141723632813,0.4975065187461351,0.5302189606428146,0.17675968855619448,0.8285930132077747,0,0,0.20237932037859097,0.18433253274847325,268,0.06281721232616445
4308334336582110700,1,14798,14711.211598577467,0.6754406094551086,0.00997940078377723,0.6754406094551086,0.00897230487316846,0.07703817817884244,0.007188064165326741,0.15996682085757385,1.4097716008205788e-4,0,1,0,0.7488059997558594,0.6362304676399394,1,0.24002008762289875,0.9921912967631247,0,0,-0.00502923990291537,0.18780844588282583,299,0.06301085922725325
764725e13,1,14798,14718.917566097602,1,0,1,0,0.05587782923214276,0,0.11920603569523809,0,0,0.678431392,0,0.627451003,0.6265289534419641,0.678431392,0.34141301954285713,0.9547195649186047,0,0,0.2794488486046268,0.11778093768543509,272,0.09001137664014323
4636621705041619e3,1,14781,14725.465119991708,0.8581368923187256,0.01597619615495205,0.8581368923187256,0.00398260494694113,0.06585844576380433,0.007619891189160227,0.14637543802163613,4.0523961690239085e-5,0,1,0,0.2059205025434494,0.66518192884335825,1,0.2807757562040387,0.958004795136999,0,0,-0.0054662213755558,0.18341778304320872,282,0.09795136578103752
76101e13,1,14831,14730.788144583194,0.564705908,0,0.564705908,0,0.037357174873949614,0,0.08309352915887853,0,0,0.152941182,0,0.490196079,0.5646729333949579,0.5907221616341463,0.2428074067476636,0.9354684110999999,0,1,0.348284078223865,0.2204528743609508,234,0.07030230958226692
816731e13,2,14848,14763.379019912898,0.8665061,0,0.8665061,0,0.05933980002930397,0,0.1372861475254237,0,0,0.865522265,0,0.403936833,0.5729464419267399,0.8762413507727272,0.39997715410169493,0.6365986939459459,0,0,0.3102059931675152,0.4135985254177373,289,0.08923490317774575
664169e13,2,14831,14796.7761549266,0.797573805,0,0.797573805,0,0.06513028906691459,0,0.1337408225877864,0,0,1,0,1,0.6007679433197026,1,0.18020287597709927,1,0,0,0.22838029291598513,0.17124032102577794,312,0.05067740331402782
6273806577331138e3,3,14881,14817.98606684004,1,0,1,0,0.11598171008421888,0,0.2642290086881083,0,0,1,0,0.2428473383188248,0.6477451285826832,1,0.2500879115221978,0.9449219033708722,0,0,0.3024767445813214,0.2566761003353253,332,0.062011116023296134
11509474516673577e3,2,14915,14835.19976708454,0.5674067139625549,0,0.5674067139625549,0,0.059690130629429884,0,0.12778732191089168,0,0,0,0,0,0.5176631719744033,0.9546751559457995,0.20099946582348832,0.7357794345056605,0,1,0.23681169187145143,0.2797976866189526,310,0.11349258318193972
134936e14,4,14898,14837.79678403334,1,0,1,0,0.09883578448828106,0,0.20910711428925596,0,0,1,0,0.760784328,0.7254384751210937,1,0.5300477542314049,0.8586996986210527,1,1,0.2817134309399569,0.38948421209271034,305,0.06195276415556945
816731e13,1,14947,14838.632792888064,0.823204994,0,0.823204994,0,0.05132627199270075,0,0.12123619418965517,0,0,0.903410375,0,0.258915097,0.6829613797992702,0.9035560352272727,0.46899096093103454,0.8155438688333333,0,0,0.30377535890846863,0.44239627864192776,292,0.09525377498872238
13528227321278304e3,2,14931,14843.066479822981,1,0,1,0,0.1782998147577336,0,0.3508106744908672,0,0,1,0,0.9855344295501708,0.8001669349253377,1,0.6165183827087478,0.9859127391059442,0,1,0.2711885160025509,0.4119299464228038,330,0.06843176706313538
358782e13,2,14915,14858.320312480257,0.329966187,0,0.329966187,0,0.04014891498496238,0,0.09286618596521742,0,0,0.670206785,0,0.63302052,0.5068637548646617,0.6710536482391304,0.3038210612521739,0.6573130374380952,0,1,0.2739950995282409,0.12268376947272952,272,0.0956404631227417
7059146952938209e3,3,14914,14864.700963767777,1,0.00297550926916301,1,0,0.12048102060936389,1.3733119703829275e-4,0.24413550015849383,0,0,1,0,0.538216233253479,0.6897551727275925,1,0.43794033689113965,0.9098605583379934,0,0,0.07842158959070068,0.1953166326831288,316,0.05717936733553748
17345965169358211e3,2,14948,14876.038675630343,0.5233234167098999,0,0.5233234167098999,0,0.053291500076509235,0,0.1170857045476591,0,0,0,0,0,0.5651233002691964,0.7316934606250451,0.26872006287104894,0.8472563930179762,0,0,0.2409674172370356,0.1979040712714446,272,0.05514330060464439
584418e12,2,14940,14894.35547286566,0.622110307,0,0.622110307,0,0.08152768709665416,0,0.18905989507758625,0,0,1,0,0,0.4991012784572489,1,0.41023499251724144,0.4181665330964912,0,0,0.2317016494740866,0.4752661802443256,311,0.04776548507746913
413946e13,2,14981,14895.45752330239,0.783566058,0.032867935,0.783566058,0.022888534,0.08752539449090913,0.02712811365909091,0.16725551082945736,0.012743976343137255,0,1,0,0.731578529,0.6540238177236363,1,0.4304443525116279,0.7875414549019608,0,0,-0.00835029762106804,0.14688523418269675,274,0.10366799849739121
15244952757054333e3,2,14964,14901.215912527992,1,0,1,0,0.15022706791239784,0,0.29647461084698334,0,0,0.8196078538894653,0,1,0.8082746908368683,0.9557533822161086,0.6354003238756922,1,1,1,0.288645100725901,0.15440505951918931,316,0.12062144063065086
2228359178865856300,1,14981,14916.390488220672,1,0,1,0,0.1484220519196242,0,0.28923271656131905,0,0,1,0,1,0.7864268324919976,1,0.5838061351126111,1,1,1,0.286626401711156,0.20296727949187232,333,0.0953179729761402
10914184840853803e3,2,14998,14919.936221174035,0.5953764915466309,0.07489127665758133,0.5953764915466309,0.01098649576306343,0.06510324206233757,0.01966582742985338,0.13584026756329312,0.0022294983165180755,0,0,0,0.5990539193153381,0.541995505632864,0.30301335178315636,0.2601696659035871,0.9704637067802881,0,0,0.0436502260362051,0.35523741755629873,290,0.04871662931565068
