"","REFTYPE","SESSION_IDENTIFIER","FRAME","WORLDPOSX","WORLDPOSY","WORLDPOSZ","c1dist","c2dist","closeToOne","closeToTwo","inRange","distfromrandpoint","distToNext","LAP_DISTANCE_TOTAL","LAP_DISTANCE_PERC"
"693","LEFT",18118509207215331328,1159,382.22119140625,211.296112060547,2.663081407547,20.865581913237,122.022139671464,TRUE,TRUE,TRUE,688.933328630523,0.377873219662857,363.306180722855,0.400055500986186
"3875","LEFT",18118509207215331328,1160,382.57080078125,210.933151245117,2.6646523475647,20.6378409759121,121.700034987785,TRUE,TRUE,TRUE,689.287239863318,0.503951653063341,363.810132375919,0.400610428597486
"3876","LEFT",18118509207215331328,1162,382.83203125,210.658737182617,2.66651821136475,20.4711171482075,121.456977285703,TRUE,TRUE,TRUE,689.555012869651,0.37887258478425,364.189004960703,0.40102762508287
"4830","LEFT",18118509207215331328,1163,383.177734375,210.290191650391,2.6687228679657,20.2542651877636,121.131037071876,TRUE,TRUE,TRUE,689.914928345816,0.505308282100051,364.694313242803,0.401584046549595
"4831","LEFT",18118509207215331328,1164,383.435546875,210.011047363281,2.66989398002625,20.0953388458284,120.884500161826,TRUE,TRUE,TRUE,690.187754069895,0.379985286796827,365.0742985296,0.402002468289556
"3877","LEFT",18118509207215331328,1165,383.77685546875,209.635864257812,2.67106342315674,19.8890232847406,120.553594446718,TRUE,TRUE,TRUE,690.554726533342,0.507202049282904,365.581500578883,0.402560975082706
"4832","LEFT",18118509207215331328,1166,384.031005859375,209.35173034668,2.67178130149841,19.7381582669146,120.303266434089,TRUE,TRUE,TRUE,690.83286050172,0.381214507214074,365.962715086097,0.402980750381776
"694","LEFT",18118509207215331328,1167,384.283416748047,209.065505981445,2.67260408401489,19.5909035927912,120.051331189857,TRUE,TRUE,TRUE,691.113222282566,0.381622384005376,366.344337470102,0.403400974815384
"906","LEFT",18118509207215331328,1168,384.534393310547,208.776565551758,2.67325091362,19.4469513343196,119.79720203269,TRUE,TRUE,TRUE,691.396428484192,0.382721578738792,366.727059048841,0.403822409629997
"4833","LEFT",18118509207215331328,1169,384.865631103516,208.388092041016,2.67363381385803,19.260711926118,119.455785442896,TRUE,TRUE,TRUE,691.777478928421,0.510519484485353,367.237578533326,0.404384569425139
"907","LEFT",18118509207215331328,1170,385.112091064453,208.094116210938,2.67381954193115,19.1255321308558,119.197652472105,TRUE,TRUE,TRUE,692.066038651223,0.383619995588629,367.621198528915,0.404806993533692
"4834","LEFT",18118509207215331328,1172,385.356353759766,207.797866821289,2.67414379119873,18.9940576206492,118.937641331444,TRUE,TRUE,TRUE,692.35701018504,0.38396349460387,368.005162023519,0.405229795887036
"3878","LEFT",18118509207215331328,1173,385.679107666016,207.400054931641,2.67481374740601,18.8255667522889,118.58880851733,TRUE,TRUE,TRUE,692.747985825968,0.512273738879175,368.517435762398,0.40579388738375
"908","LEFT",18118509207215331328,1174,385.918853759766,207.098785400391,2.67544722557068,18.7037025014632,118.324750979317,TRUE,TRUE,TRUE,693.044278436128,0.38502145385417,368.902457216252,0.406217854711544
"87","LEFT",18118509207215331328,1175,386.156646728516,206.795455932617,2.67596292495728,18.5862098023127,118.059035588205,TRUE,TRUE,TRUE,693.342756755609,0.385427375787803,369.28788459204,0.406642269021281
"3879","LEFT",18118509207215331328,1176,386.471099853516,206.387237548828,2.67640519142151,18.4363354771142,117.701653549635,TRUE,TRUE,TRUE,693.744690339551,0.515289255356316,369.803173847396,0.407209681061434
"88","LEFT",18118509207215331328,1177,386.704284667969,206.078247070312,2.67627859115601,18.3287743813319,117.431191079604,TRUE,TRUE,TRUE,694.049115866594,0.387104990286672,370.190278837683,0.407635942680533
"4170","LEFT",18118509207215331328,1178,386.935729980469,205.766021728516,2.67628693580627,18.2251871354377,117.157919488939,TRUE,TRUE,TRUE,694.356890754168,0.388653569054004,370.578932406737,0.408063909520977
"4171","LEFT",18118509207215331328,1179,387.239593505859,205.346298217773,2.6772358417511,18.093468119607,116.790452207761,TRUE,TRUE,TRUE,694.770892721943,0.518170693432683,371.09710310017,0.408634494463807
"89","LEFT",18118509207215331328,1180,387.464538574219,205.028289794922,2.67868804931641,17.9994710660275,116.511958928274,TRUE,TRUE,TRUE,695.084754385052,0.389524891096535,371.486627991266,0.409063420762678
"4835","LEFT",18118509207215331328,1183,387.686828613281,204.70735168457,2.68015480041504,17.9094990382071,116.230784003704,TRUE,TRUE,TRUE,695.401668815284,0.390402525789011,371.877030517055,0.409493313471164
"90","LEFT",18118509207215331328,1184,387.905975341797,204.383544921875,2.68151378631592,17.8233780098039,115.946897280898,TRUE,TRUE,TRUE,695.721580812246,0.390993744433712,372.268024261489,0.409923857201526
"4172","LEFT",18118509207215331328,1185,388.191772460938,203.94905090332,2.68239784240723,17.7148329237059,115.565574805408,TRUE,TRUE,TRUE,696.151102833288,0.520062539959265,372.788086801448,0.410496525355846
"85","LEFT",18118509207215331328,1186,388.401977539062,203.619644165039,2.68284106254578,17.6376085899392,115.276109621516,TRUE,TRUE,TRUE,696.476930068636,0.390762042801816,373.17884884425,0.410926813947381
"4173","LEFT",18118509207215331328,1187,388.607879638672,203.287750244141,2.6842930316925,17.563877356138,114.984056731587,TRUE,TRUE,TRUE,696.805381269546,0.390575536039893,373.56942438029,0.411356897166534
"4836","LEFT",18118509207215331328,1188,388.809753417969,202.953063964844,2.68616962432861,17.4936814113198,114.689141835683,TRUE,TRUE,TRUE,697.136753194498,0.390855380309969,373.9602797606,0.411787288536898
"200","LEFT",18118509207215331328,1189,389.0703125,202.505035400391,2.68823194503784,17.4054994589725,114.293548278286,TRUE,TRUE,TRUE,697.58059298597,0.518286243107817,374.478566003708,0.41235800071754
"86","LEFT",18118509207215331328,1190,389.26025390625,202.165557861328,2.68969774246216,17.3427865786384,113.993120819791,TRUE,TRUE,TRUE,697.917080161497,0.38900223307356,374.867568236781,0.412786351490233
"201","LEFT",18118509207215331328,1191,389.445159912109,201.822982788086,2.69092917442322,17.282711705163,113.689275069568,TRUE,TRUE,TRUE,698.256795177968,0.389291551166602,375.256859787948,0.413215020846261
"202","LEFT",18118509207215331328,1193,389.682464599609,201.362838745117,2.69267296791077,17.2064760574354,113.279948094661,TRUE,TRUE,TRUE,698.713342239161,0.517731643797369,375.774591431745,0.413785122328498
"2248","LEFT",18118509207215331328,1194,389.853302001953,201.015106201172,2.69354462623596,17.151931350811,112.969634732181,TRUE,TRUE,TRUE,699.058536346723,0.387431723221317,376.162023154966,0.414211743730377
"68","LEFT",18118509207215331328,1195,390.018829345703,200.663131713867,2.69446849822998,17.0992343179981,112.654637915591,TRUE,TRUE,TRUE,699.408091969121,0.388954163420741,376.550977318387,0.414640041571053
"69","LEFT",18118509207215331328,1196,390.178314208984,200.308242797852,2.69526052474976,17.0485668895658,112.336099655781,TRUE,TRUE,TRUE,699.76068809873,0.389077838390423,376.940055156778,0.415068475596729
"2249","LEFT",18118509207215331328,1197,390.331726074219,199.950073242188,2.69596123695374,16.9997515483433,112.013626335898,TRUE,TRUE,TRUE,700.116687041755,0.389641669998628,377.329696826776,0.415497530486977
"70","LEFT",18118509207215331328,1198,390.478393554688,199.589447021484,2.69653296470642,16.9526491589968,111.687869364862,TRUE,TRUE,TRUE,700.475269879651,0.389310442816055,377.719007269592,0.415926220645592
"2250","LEFT",18118509207215331328,1199,390.663970947266,199.103179931641,2.69745445251465,16.8922391704711,111.2468847399,TRUE,TRUE,TRUE,700.958995819593,0.52047540893034,378.239482678523,0.416499343431602
"71","LEFT",18118509207215331328,1200,390.795440673828,198.735015869141,2.69833636283875,16.8488850888108,110.911681855082,TRUE,TRUE,TRUE,701.325389445187,0.390933582490584,378.630416261013,0.416929820914491
"2251","LEFT",18118509207215331328,1201,390.960693359375,198.239273071289,2.69957613945007,16.7939129518705,110.458551886651,TRUE,TRUE,TRUE,701.818941696543,0.522560400051713,379.152976661065,0.41750523959364
"2252","LEFT",18118509207215331328,1202,391.077178955078,197.863525390625,2.70008945465088,16.7548679964094,110.113748666378,TRUE,TRUE,TRUE,702.193168374829,0.393389391736372,379.546366052801,0.417938421296964
"203","LEFT",18118509207215331328,1203,391.222015380859,197.358505249023,2.70096206665039,16.7058494856152,109.64845005309,TRUE,TRUE,TRUE,702.696323570759,0.525378847743559,380.071744900545,0.418516943516772
"204","LEFT",18118509207215331328,1204,391.323181152344,196.97526550293,2.70182847976685,16.6713391680758,109.293924769605,TRUE,TRUE,TRUE,703.078277647654,0.396367526805654,380.46811242735,0.418953404600906
"72","LEFT",18118509207215331328,1205,391.417419433594,196.589370727539,2.70275902748108,16.6387908821203,108.935659840454,TRUE,TRUE,TRUE,703.462986988412,0.39723498250627,380.865347409857,0.419390820886034
"205","LEFT",18118509207215331328,1206,391.505279541016,196.199584960938,2.70350670814514,16.6084619886028,108.572533783782,TRUE,TRUE,TRUE,703.851677901554,0.399565191578707,381.264912601435,0.419830803086655
"206","LEFT",18118509207215331328,1207,391.611846923828,195.674026489258,2.70478510856628,16.5712129264568,108.080831114164,TRUE,TRUE,TRUE,704.375920992395,0.536253964305901,381.801166565741,0.420421300468008
"364","LEFT",18118509207215331328,1208,391.683837890625,195.276168823242,2.70584392547607,16.5460596255328,107.707051119472,TRUE,TRUE,TRUE,704.772897308542,0.404318465702161,382.205485031444,0.420866516748206
"2253","LEFT",18118509207215331328,1209,391.748992919922,194.874496459961,2.70690894126892,16.5232916937181,107.328311482152,TRUE,TRUE,TRUE,705.173776356175,0.406922431510778,382.612407462954,0.421314600391806
"2254","LEFT",18118509207215331328,1210,391.807312011719,194.468307495117,2.70828223228455,16.5029911248435,106.943904341369,TRUE,TRUE,TRUE,705.579257961342,0.410354227014701,383.022761689969,0.421766462965526
"365","LEFT",18118509207215331328,1211,391.873748779297,193.923370361328,2.70970988273621,16.4800855911872,106.425948505547,TRUE,TRUE,TRUE,706.123390690896,0.548972061100128,383.571733751069,0.422370964910673
"2255","LEFT",18118509207215331328,1213,391.9150390625,193.510284423828,2.71091032028198,16.465889457033,106.031556633893,TRUE,TRUE,TRUE,706.535975593785,0.415144407703209,383.986878158772,0.422828102203727
"2256","LEFT",18118509207215331328,1214,391.958251953125,192.95556640625,2.71295070648193,16.4510949519681,105.499521525211,TRUE,TRUE,TRUE,707.090164538835,0.556398627731872,384.543276786504,0.42344078193112
"366","LEFT",18118509207215331328,1215,391.981750488281,192.535766601562,2.71444058418274,16.4432164861883,105.095036196502,TRUE,TRUE,TRUE,707.509670508659,0.420456962328079,384.963733748832,0.42390376915686
"207","LEFT",18118509207215331328,1216,391.997467041016,192.113494873047,2.71584272384644,16.4382206317391,104.686550573013,TRUE,TRUE,TRUE,707.931737298598,0.42256410488046,385.386297853713,0.424369076667843
"367","LEFT",18118509207215331328,1217,392.006011962891,191.546539306641,2.71734356880188,16.4360350345725,104.135498141924,TRUE,TRUE,TRUE,708.498560205407,0.567019955529653,385.953317809242,0.424993452096654
"368","LEFT",18118509207215331328,1218,392.002716064453,191.118515014648,2.71856117248535,16.4375954895608,103.717425273473,TRUE,TRUE,TRUE,708.926594440767,0.428036981441964,386.381354790684,0.425464786079221
"240","LEFT",18118509207215331328,1219,391.985046386719,190.545211791992,2.7197539806366,16.4439049909742,103.154615884071,TRUE,TRUE,TRUE,709.500060600908,0.573575455035583,386.95493024572,0.426096380112554
"369","LEFT",18118509207215331328,1220,391.961578369141,190.114547729492,2.72071647644043,16.4516360162694,102.729627027721,TRUE,TRUE,TRUE,709.930962536231,0.431303005528658,387.386233251249,0.426571310485636
"241","LEFT",18118509207215331328,1221,391.916564941406,189.541580200195,2.72234511375427,16.4657333407375,102.161188112499,TRUE,TRUE,TRUE,710.504404058681,0.574732980004591,387.960966231253,0.427204179130457
"2257","LEFT",18118509207215331328,1222,391.872589111328,189.115463256836,2.72332453727722,16.4788167235556,101.736116751862,TRUE,TRUE,TRUE,710.930994814754,0.428380115141889,388.389346346395,0.427675890955548
"370","LEFT",18118509207215331328,1223,391.819671630859,188.693283081055,2.72447729110718,16.4935291619705,101.312887594253,TRUE,TRUE,TRUE,711.353753983372,0.425483678373063,388.814830024768,0.428144413362115
"371","LEFT",18118509207215331328,1224,391.758361816406,188.277236938477,2.72560453414917,16.5097572982143,100.893753044885,TRUE,TRUE,TRUE,711.770479901969,0.420539280094508,389.235369304863,0.428607491232268
"242","LEFT",18118509207215331328,1225,391.688659667969,187.867797851562,2.72683525085449,16.5270223156066,100.479164239143,TRUE,TRUE,TRUE,712.180701588366,0.415329694808624,389.650698999671,0.429064832554677
"2258","LEFT",18118509207215331328,1226,391.611083984375,187.465194702148,2.72770404815674,16.5453834282153,100.069454625445,TRUE,TRUE,TRUE,712.584186375732,0.410008881127188,390.060707880798,0.429516314849918
"73","LEFT",18118509207215331328,1227,391.525787353516,187.07014465332,2.72913694381714,16.5644035197857,99.6653530026449,TRUE,TRUE,TRUE,712.980217765273,0.404153505879962,390.464861386678,0.429961349484199
"74","LEFT",18118509207215331328,1228,391.433074951172,186.681610107422,2.73032665252686,16.5842542153488,99.2659161808402,TRUE,TRUE,TRUE,713.369832249537,0.399442965772154,390.86430435245,0.43040119709557
"372","LEFT",18118509207215331328,1229,391.333435058594,186.301376342773,2.73174715042114,16.6045018436252,98.8729942296536,TRUE,TRUE,TRUE,713.751241510726,0.393072288481017,391.257376640932,0.430834029619859
"191","LEFT",18118509207215331328,1230,391.227142333984,185.928512573242,2.73331189155579,16.6252715988456,98.4857455715122,TRUE,TRUE,TRUE,714.125375678172,0.387718369353243,391.645095010285,0.431260966662837
"373","LEFT",18118509207215331328,1231,391.114532470703,185.56282043457,2.7345929145813,16.6465781693532,98.1040576650814,TRUE,TRUE,TRUE,714.492431785404,0.382637846526754,392.027732856811,0.431682309275517
"75","LEFT",18118509207215331328,1232,390.954956054688,185.085845947266,2.73591828346252,16.6758011462982,97.6033646383056,TRUE,TRUE,TRUE,714.971370395283,0.502960529353933,392.530693386165,0.432236145508488
"192","LEFT",18118509207215331328,1233,390.828552246094,184.735824584961,2.73690748214722,16.6983497794831,97.2338575305299,TRUE,TRUE,TRUE,715.32297326876,0.372146311142049,392.902839697307,0.432645935340987
"76","LEFT",18118509207215331328,1234,390.651000976562,184.277770996094,2.73762345314026,16.7293750015382,96.7476097245597,TRUE,TRUE,TRUE,715.78328624875,0.491261176550996,393.394100873858,0.433186888802635
"77","LEFT",18118509207215331328,1235,390.510833740234,183.939697265625,2.73852562904358,16.753338258169,96.3867164462039,TRUE,TRUE,TRUE,716.123174760006,0.36597909963945,393.760079973498,0.433589887594908
"78","LEFT",18118509207215331328,1236,390.31640625,183.49674987793,2.74002528190613,16.7872866869872,95.9115249072091,TRUE,TRUE,TRUE,716.568684372549,0.483740051292985,394.243820024791,0.434122559150845
"79","LEFT",18118509207215331328,1237,390.164642333984,183.167938232422,2.74102425575256,16.8149878829226,95.5571805231434,TRUE,TRUE,TRUE,716.899532039445,0.362145529346909,394.605965554138,0.434521336597693
"374","LEFT",18118509207215331328,1238,389.956237792969,182.735321044922,2.74214935302734,16.8557661891036,95.0891289529524,TRUE,TRUE,TRUE,717.334996243598,0.480197962965608,395.086163517103,0.435050107774293
"193","LEFT",18118509207215331328,1239,389.794952392578,182.412841796875,2.74268960952759,16.8899789162525,94.739007633175,TRUE,TRUE,TRUE,717.659719236566,0.360563234121368,395.446726751225,0.435447142872833
"80","LEFT",18118509207215331328,1241,389.629821777344,182.09228515625,2.74334502220154,16.9275379531711,94.3899973880382,TRUE,TRUE,TRUE,717.982609558577,0.360589350836195,395.807316102061,0.435844206729859
"81","LEFT",18118509207215331328,1242,389.461059570312,181.773071289062,2.7441394329071,16.9689322712022,94.041591973483,TRUE,TRUE,TRUE,718.304246396279,0.361079181796538,396.168395283858,0.43624180996546
"194","LEFT",18118509207215331328,1243,389.288543701172,181.454299926758,2.7449426651001,17.014600460936,93.6928987529252,TRUE,TRUE,TRUE,718.625534189948,0.362459523989826,396.530854807847,0.436640933168287
"82","LEFT",18118509207215331328,1244,389.112609863281,181.135482788086,2.74587512016296,17.0651607551514,93.3435266309932,TRUE,TRUE,TRUE,718.946958662673,0.36413882411219,396.89499363196,0.437041905536604
"83","LEFT",18118509207215331328,1246,388.869995117188,180.70458984375,2.7469482421875,17.1418008722775,92.8704798307642,TRUE,TRUE,TRUE,719.381514970005,0.494500398888292,397.389494030848,0.437586425875954
"84","LEFT",18118509207215331328,1248,388.686737060547,180.384429931641,2.7480366230011,17.2054480244697,92.518505356211,TRUE,TRUE,TRUE,719.704493943971,0.368898203635587,397.758392234483,0.437992639046825
"4824","LEFT",18118509207215331328,1250,388.497711181641,180.058090209961,2.74935531616211,17.2765207611755,92.1593995919763,TRUE,TRUE,TRUE,720.033788179548,0.37713180301093,398.135524037494,0.438407918666046
"4825","LEFT",18118509207215331328,1251,388.305053710938,179.728866577148,2.75043797492981,17.3547929733865,91.7968529064119,TRUE,TRUE,TRUE,720.366071807205,0.381451309369866,398.516975346864,0.438827954720396
"2815","LEFT",18118509207215331328,1252,388.109069824219,179.396606445312,2.75135803222656,17.440776862037,91.4307932988681,TRUE,TRUE,TRUE,720.701495088623,0.385754428439908,398.902729775304,0.439252729164971
"2160","LEFT",18118509207215331328,1253,387.841430664062,178.945678710938,2.75258421897888,17.5691894742155,90.9339099077509,TRUE,TRUE,TRUE,721.156824177604,0.524372521856117,399.42710229716,0.439830143266535
"2204","LEFT",18118509207215331328,1254,387.636413574219,178.601516723633,2.7536883354187,17.6765299405545,90.5547275107043,TRUE,TRUE,TRUE,721.504421291201,0.4005989024367,399.827701199597,0.440271263740428
"2195","LEFT",18118509207215331328,1255,387.359191894531,178.137390136719,2.75542497634888,17.8340272529552,90.0435153356288,TRUE,TRUE,TRUE,721.973280356127,0.54061571228485,400.368316911882,0.440866564071374
"2114","LEFT",18118509207215331328,1256,387.147277832031,177.783142089844,2.75667929649353,17.964051729163,89.6534954520744,TRUE,TRUE,TRUE,722.331213721757,0.412794438673786,400.781111350556,0.441321113690209
"2205","LEFT",18118509207215331328,1257,386.860565185547,177.303741455078,2.7585780620575,18.153524112636,89.1260256037947,TRUE,TRUE,TRUE,722.815693563769,0.558595659012663,401.339707009568,0.44193621268404
"2206","LEFT",18118509207215331328,1258,386.64306640625,176.939010620117,2.75985288619995,18.308164570888,88.725105179521,TRUE,TRUE,TRUE,723.184348584815,0.424657863422936,401.764364872991,0.442403825742428
"2207","LEFT",18118509207215331328,1259,386.423248291016,176.56867980957,2.76134538650513,18.4744437605792,88.3184582051964,TRUE,TRUE,TRUE,723.558707514073,0.430656374648627,402.19502124764,0.442878044076314
"2208","LEFT",18118509207215331328,1260,386.201080322266,176.193145751953,2.76255822181702,18.6521225937114,87.9064763832312,TRUE,TRUE,TRUE,723.938376134824,0.436330648440985,402.631351896081,0.443358510650845
"2115","LEFT",18118509207215331328,1261,385.901519775391,175.684921264648,2.76417899131775,18.906568971302,87.3495175465525,TRUE,TRUE,TRUE,724.452276156299,0.589939531426876,403.221291427508,0.444008124027438
"2390","LEFT",18118509207215331328,1262,385.674346923828,175.298065185547,2.7656683921814,19.1106397855177,86.9260207205145,TRUE,TRUE,TRUE,724.843513221903,0.448625824518464,403.669917252026,0.444502129465567
"2209","LEFT",18118509207215331328,1263,385.444580078125,174.905838012695,2.76711702346802,19.3262640708371,86.4970096812304,TRUE,TRUE,TRUE,725.240238815507,0.45457118090294,404.124488432929,0.445002681647609
"2391","LEFT",18118509207215331328,1264,385.134857177734,174.376083374023,2.76856708526611,19.6307433194885,85.9181054358796,TRUE,TRUE,TRUE,725.776164427262,0.6136515723281,404.738140005257,0.445678405596787
"2210","LEFT",18118509207215331328,1265,384.899383544922,173.972625732422,2.76927852630615,19.8724091963251,85.4776174399019,TRUE,TRUE,TRUE,726.184395868706,0.467146551219862,405.205286556477,0.446192805179008
"2211","LEFT",18118509207215331328,1266,384.582153320312,173.427841186523,2.77002882957458,20.2116039611717,84.8834176303378,TRUE,TRUE,TRUE,726.735723601857,0.63041670096491,405.835703257442,0.446886990091119
"2392","LEFT",18118509207215331328,1267,384.34130859375,173.013534545898,2.76998782157898,20.4789674085326,84.431956926124,TRUE,TRUE,TRUE,727.155083575714,0.479224555692776,406.314927813135,0.447414689397889
"2393","LEFT",18118509207215331328,1268,384.0986328125,172.594879150391,2.76979732513428,20.7571656923837,83.9761959323479,TRUE,TRUE,TRUE,727.57890521693,0.483904820179651,406.798832633314,0.447947542389493
"2116","LEFT",18118509207215331328,1269,383.853668212891,172.171249389648,2.76966667175293,21.0464869453696,83.5154482666784,TRUE,TRUE,TRUE,728.007825675799,0.489356546138155,407.288189179452,0.448486398562643
"2394","LEFT",18118509207215331328,1270,383.524230957031,171.599304199219,2.7693338394165,21.4491041983915,82.8941374466482,TRUE,TRUE,TRUE,728.587005517268,0.66003803405847,407.948227213511,0.449213201079077
"2212","LEFT",18118509207215331328,1271,383.275207519531,171.164810180664,2.76878261566162,21.7638063334657,82.4227601481632,TRUE,TRUE,TRUE,729.027058895966,0.500797089232872,408.449024302744,0.4497646550346
"2213","LEFT",18118509207215331328,1272,382.941772460938,170.578720092773,2.76748418807983,22.1999628785463,81.7878957993578,TRUE,TRUE,TRUE,729.620714281243,0.674300029232608,409.123324331976,0.450507162182353
"2395","LEFT",18118509207215331328,1273,382.690063476562,170.133178710938,2.76533389091492,22.5399346964005,81.306000253352,TRUE,TRUE,TRUE,730.072058581237,0.511727012911543,409.635051344888,0.451070651650413
"2396","LEFT",18118509207215331328,1274,382.437744140625,169.683364868164,2.76299285888672,22.8901915936009,80.8201570679094,TRUE,TRUE,TRUE,730.527768384719,0.515749493881039,410.150800838769,0.451638570483358
"2214","LEFT",18118509207215331328,1275,382.184265136719,169.228424072266,2.76156735420227,23.2511995064535,80.3294387213629,TRUE,TRUE,TRUE,730.988711672501,0.520790488770657,410.67159132754,0.452212040220315
"2117","LEFT",18118509207215331328,1276,381.929534912109,168.767944335938,2.76067018508911,23.6231712123417,79.8334326134139,TRUE,TRUE,TRUE,731.455303445934,0.526240510506737,411.197831838046,0.452791511262209
"2397","LEFT",18118509207215331328,1277,381.674682617188,168.30305480957,2.75947141647339,24.0051507169113,79.3334439408968,TRUE,TRUE,TRUE,731.92638759522,0.530162205322913,411.727994043369,0.453375300688066
"2118","LEFT",18118509207215331328,1278,381.419311523438,167.833053588867,2.75769186019897,24.3975101739762,78.8287202312516,TRUE,TRUE,TRUE,732.402675719625,0.534897693942962,412.262891737312,0.453964304608949
"2398","LEFT",18118509207215331328,1279,381.163024902344,167.358108520508,2.75445461273193,24.799810576737,78.3193708614416,TRUE,TRUE,TRUE,732.884010455596,0.539681063324018,412.802572800636,0.454558575748876
"1843","LEFT",18118509207215331328,1280,380.906677246094,166.878829956055,2.75034213066101,25.211467704668,77.8061391746761,TRUE,TRUE,TRUE,733.369760039496,0.543527426363304,413.346100227,0.455157082320994
"2119","LEFT",18118509207215331328,1282,380.565155029297,166.232131958008,2.74401473999023,25.7755168549505,77.1149452143934,TRUE,TRUE,TRUE,734.025202135407,0.731338311073396,414.077438538073,0.455962397314107
"2399","LEFT",18118509207215331328,1283,380.308807373047,165.740875244141,2.73983931541443,26.210074613543,76.5908443613294,TRUE,TRUE,TRUE,734.52311424101,0.554118470892693,414.631557008966,0.456572566241147
"1844","LEFT",18118509207215331328,1284,380.051727294922,165.243576049805,2.73514080047607,26.6549016750868,76.0610843650375,TRUE,TRUE,TRUE,735.027166926499,0.559818412751786,415.191375421717,0.457189011673287
"4716","LEFT",18118509207215331328,1285,379.793914794922,164.739410400391,2.72803449630737,27.1106598097182,75.5248575746379,TRUE,TRUE,TRUE,735.538184255366,0.566259911352864,415.75763533307,0.45781255017757
"4446","LEFT",18118509207215331328,1286,379.450744628906,164.058364868164,2.71538758277893,27.7334934820446,74.8019215962583,TRUE,TRUE,TRUE,736.228471479355,0.762619682285289,416.520255015356,0.458652310730092
"2120","LEFT",18118509207215331328,1287,379.193908691406,163.539779663086,2.70797729492188,28.2129311640112,74.2525892782249,TRUE,TRUE,TRUE,736.75406315421,0.578701402899133,417.098956418255,0.459289549213615
"4717","LEFT",18118509207215331328,1288,378.852233886719,162.838638305664,2.70228433609009,28.8675632190363,73.511345760543,TRUE,TRUE,TRUE,737.464644024803,0.779962098595586,417.87891851685,0.460148406410822
"4718","LEFT",18118509207215331328,1289,378.596862792969,162.306121826172,2.69840788841248,29.3692722001479,72.9494584613162,TRUE,TRUE,TRUE,738.004303630708,0.59058292936202,418.469501446212,0.460798728266646
"2121","LEFT",18118509207215331328,1290,378.258911132812,161.58854675293,2.69008541107178,30.0509945701507,72.1938266690464,TRUE,TRUE,TRUE,738.73144594743,0.79317419924058,419.262675645453,0.461672134001211
"4719","LEFT",18118509207215331328,1292,378.006469726562,161.043060302734,2.68388390541077,30.5731791797946,71.6205188467325,TRUE,TRUE,TRUE,739.28416329625,0.60106749282935,419.863743138282,0.462334000960072
"4720","LEFT",18118509207215331328,1293,377.755432128906,160.492721557617,2.67893695831299,31.1031520520722,71.0430295304309,TRUE,TRUE,TRUE,739.841763939446,0.604890576727852,420.46863371501,0.463000077717239
"4721","LEFT",18118509207215331328,1294,377.422912597656,159.751983642578,2.6746609210968,31.8210089932306,70.2671245068838,TRUE,TRUE,TRUE,740.592229635628,0.811949442662026,421.280583157672,0.463894157857614
"2122","LEFT",18118509207215331328,1295,377.174438476562,159.189483642578,2.67053699493408,32.3693041434301,69.6789452598158,TRUE,TRUE,TRUE,741.162079038459,0.614935475357628,421.89551863303,0.464571295579793
"4722","LEFT",18118509207215331328,1296,376.845336914062,158.431747436523,2.66448330879211,33.1118221552916,68.8880005202593,TRUE,TRUE,TRUE,741.929654099815,0.826118633373012,422.721637266403,0.465480978159623
"2095","LEFT",18118509207215331328,1297,376.600036621094,157.85725402832,2.65972709655762,33.6775016487668,68.2893577802055,TRUE,TRUE,TRUE,742.511557946756,0.624671841689216,423.346309108092,0.46616883710571
"4723","LEFT",18118509207215331328,1298,376.275787353516,157.083648681641,2.65503454208374,34.4425834717319,67.4846390839045,TRUE,TRUE,TRUE,743.29505805022,0.838810359936231,424.185119468028,0.467092495211689
"2096","LEFT",18118509207215331328,1299,376.034484863281,156.496795654297,2.65185189247131,35.0252843446046,66.8752385974204,TRUE,TRUE,TRUE,743.889347139813,0.634526096780745,424.819645564809,0.467791205195183
"4724","LEFT",18118509207215331328,1300,375.716278076172,155.707656860352,2.64600372314453,35.811641888375,66.0571702406698,TRUE,TRUE,TRUE,744.688385304069,0.850879307229862,425.670524872039,0.468728153052375
"2097","LEFT",18118509207215331328,1301,375.47998046875,155.109664916992,2.6425290107727,36.4094463663312,65.4382969654927,TRUE,TRUE,TRUE,745.29379620247,0.642985943544666,426.313510815584,0.469436178617093
"4447","LEFT",18118509207215331328,1302,375.245361328125,154.506301879883,2.63790488243103,37.0141217969332,64.8147110687331,TRUE,TRUE,TRUE,745.904582418277,0.647373999862106,426.960884815446,0.470149036100896
"4517","LEFT",18118509207215331328,1303,375.013763427734,153.89860534668,2.63386797904968,37.6245065482047,64.1875684435496,TRUE,TRUE,TRUE,746.519660237877,0.650332733246945,427.611217548693,0.470865151601296
"4448","LEFT",18118509207215331328,1304,374.708526611328,153.079376220703,2.62648963928223,38.4492758409476,63.3435006467975,TRUE,TRUE,TRUE,747.348698301552,0.874245889288675,428.485463437981,0.471827829628212
"4518","LEFT",18118509207215331328,1305,374.483489990234,152.459899902344,2.61988806724548,39.0742089419613,62.7063022899807,TRUE,TRUE,TRUE,747.97546319187,0.659084508876804,429.144547946858,0.472553582168029
"4449","LEFT",18118509207215331328,1306,374.261688232422,151.835327148438,2.61240410804749,39.7052335425825,62.0647612012005,TRUE,TRUE,TRUE,748.607265791437,0.662787405350126,429.807335352208,0.473283412161472
