SESSION_IDENTIFIER,LAP_NUM,CURRENT_LAP_TIME_MS,NORMALISED_LAP_TIME_MS,maxBrake,maxBrake_S1,maxBrake_S2,maxBrake_S3,aveBrake,aveBrake_S1,aveBrake_S2,aveBrake_S3,minThrottle,minThrottle_S1,minThrottle_S2,minThrottle_S3,aveThrottle,aveThrottle_S1,aveThrottle_S2,aveThrottle_S3,ValidLap,ValidLap_4wheels,firstBrakeDist,firstBrakeLateral,firstBrakeSpeed,steeringIntensity,steeringIntensity_S1,steeringIntensity_S2,steeringIntensity_S3,steering2,timeDecreasingThrottle,timeDecreasingThrottle_S1,timeDecreasingThrottle_S2,timeDecreasingThrottle_S3,timeIncreasingThrottle,timeIncreasingThrottle_S1,timeIncreasingThrottle_S2,timeIncreasingThrottle_S3,timeSameThrottle,timeSameThrottle_S1,timeSameThrottle_S2,timeSameThrottle_S3,apex1_speed,apex1_lateral,apex1_brake,apex1_throttle,apex2_speed,apex2_lateral,apex2_brake,apex2_throttle
13742535384433154e3,1,14130,14062.855647544464,1,1,1,0,0.12120484634705443,0.13577513999882193,0.20340864849942075,0,0,0,0,1,0.7428680039440273,0.8610993041878656,0.5237329024023244,1,0,0,0.16537800367501274,0.14302139725209767,325,0.07096198754367447,0.0010468034342047971,0.06032222703996341,0.08391573398345392,0.09043210588169272,650,0.071360608943863,0.07135721421435708,0,1501,0,0.21421435707149994,0,11946,0.928639391056137,0.714428428714143,1,161,0.8731482421265065,0,1,172,0.15375254028333063,0,1
1957678630074082600,3,14130,14077.115155975156,1,0,1,0,0.11633239380577814,0,0.24036325484870377,0,0,1,0,0.8577401638031006,0.7434405079840604,1,0.4780406969229634,0.9893581534807498,0,1,0.2551722870011343,0.1796977544649857,331,0.06364288059007597,4.129284019599342e-4,0.05087368930816461,0.08850906206802246,0.08558470378263226,1503,0,0.19876597620096959,0.028912875867386275,3052,0,0.38225356250918174,0.08673862760215882,9492,1,0.41898046128984867,0.8843484965304549,142,0.9788632001558948,0.0948958545923233,0.13649195432662964,168,0.143029002361424,0,1
109401e14,2,14147,14081.251463607829,1,0,1,0,0.07496669909426251,0,0.16045504016666645,0,0,1,0,0,0.6598429446434425,1,0.29083508368421057,0.9773313574,0,0,0.26284920081473045,0.20598381169131513,311,0.05527335341548636,0.002042807860619152,0.043921898842488566,0.020871229796977673,0.06650544529918033,1685,0,0.2309447740757645,0.03127926578010864,1851,0,0.21816522136010955,0.07810451395392395,10561,1,0.550890004564126,0.8906162202659674,161,0.969406258735719,0,0,153,-0.08503230376224281,0,0.472648203
1957678630074082600,1,14181,14089.326453999873,1,9.613183792680502e-4,1,0,0.10744283147608724,4.689357947649027e-5,0.2211456630620293,0,0,1,0,0.6482642889022827,0.7225088974302432,1,0.4498374141127305,0.9723056090565827,0,0,0.03209875970913743,0.2354580443744267,309,0.06617599364327803,5.258367765466845e-4,0.054771979694187935,0.14958955682704042,0.09297419361230792,1751,0,0.2407758494968645,0.01927153594141453,2753,0,0.3284235088231005,0.0965503950664868,9594,1,0.430800641680035,0.8841780689920987,147,1.006516539283899,0.00997940078377723,0,162,0.02032736528894052,0,1
126825e14,1,14164,14099.8237947896,1,0,1,0,0.05505436898809517,0,0.11857864089743593,0,0,0.819424748,0,0.75889217899999994,0.6152040989722223,0.8433384617209303,0.3507445282564103,0.8448996660978261,0,1,0.28125019768392084,0.12131539356242216,275,0.06641928288374142,0.001089130350903866,0.05456974578193632,0.09083239312558748,0.0794213919547619,2768,0.21668063704945514,0.1773497688751926,0.21064726158559938,3980,0.25523889354568313,0.3468412942989214,0.21447721179624665,7350,0.5280804694048616,0.475808936825886,0.574875526618154,153,0.8009507399212521,0,0,179,0.07490948627333315,0,0.798184156
7589516505450046e3,1,14164,14109.577024526468,1,0,1,0,0.1558570194236458,0,0.3117140388472916,0,0,1,0,1,0.7962089449477173,1,0.5924178898954351,1,0,1,0.28954058828333007,0.20010285172322168,329,0.06812809836186409,8.726379745927462e-4,0.05606953396806055,0.10975314151727765,0.10118076585388862,300,0,0.04260758414997869,0,1234,0,0.17525919613691238,0,12564,1,0.7821332197131089,1,118,0.6328651716466178,0.9846951961517334,0,166,0.17294062634308183,0,1
15320324015856894e3,2,14180,14116.58411608824,0.8070700168609619,0,0.8070700168609619,0,0.08328971039365128,0,0.18207518086053934,0,0,1,0,0.722804605960846,0.6661532339441816,1,0.32877352486487266,0.931922768150364,0,0,0.2892553411016918,0.14282843097548878,329,0.09095392933913829,8.542835696680001e-4,0.07915522028590327,0.04194465088920623,0.1261817221353045,300,0,0.04646120489391358,0,2652,0,0.22487223168654175,0.21602160216021601,11145,1,0.7286665634195447,0.783978397839784,174,0.9538333160915852,0.426352322101593,0,136,0.17659363876638373,0,0.41858547925949097
15320324015856894e3,5,14180,14121.26070213506,0.735474705696106,0,0.735474705696106,0,0.06292710925538264,0,0.13863628757826518,0,0,1,0,0.8061951398849487,0.689613728225891,1,0.33273938342608744,0.9810752703675203,0,0,0.28904751544769447,0.16131276087949703,325,0.11454426165348089,0.002567945297358667,0.10187615335572804,0.13710836371505483,0.1500335204714863,300,0,0.046948356807511735,0,3153,0,0.3367762128325509,0.17859054415700268,10644,1,0.6162754303599374,0.8214094558429973,186,0.7022810200734505,0.17813381552696228,0,132,-0.4984422290711479,0,0.43660640716552734
7059146952938209e3,4,14181,14125.1440840277,1,0,1,0,0.13538761960477963,0,0.2707752392095583,0,0,1,0,1,0.7703411154447337,1,0.5406822308894674,1,0,1,0.24868666642218756,0.15705904405485405,330,0.061026237993551696,4.293769688711879e-4,0.05353765457313231,0.122722030923454,0.0836850198419023,1251,0,0.17769886363636364,0,2151,0,0.30553977272727273,0,10696,1,0.5167613636363636,1,120,0.9998266401737188,0.50048065185546875,0,172,0.18494200664248256,0,0.9673151969909668
998861e13,2,14222,14133.81427301972,1,0,1,0,0.14666514392968724,0,0.3027925552096774,0,0,1,0,1,0.8418770453203123,1,0.6735526096935486,1,0,1,0.3080318800697563,0.17835474975610188,309,0.10930485227585636,0.0014676591883431458,0.09338821554430149,0.11536927370820665,0.14781486183359374,384,0,0.05579773321708806,0,567,0,0.08238884045335658,0,13205,1,0.8618134263295554,1,120,0.8803043837727029,1,0,167,-0.01135671755819359,0,1
2.6293925018168637e+18,2,14197,14143.544888922615,0.9010757803916932,0,0.9010757803916932,0,0.08996489562768538,0,0.18456033735385358,0,0,1,0,0.7966582775115967,0.6614840134384121,1,0.31108915698303646,0.9926787805788725,0,0,0.2276368257591277,0.1818444919933618,328,0.056686836815310664,0.0010501865847560325,0.04598936887411592,0.06680366745591873,0.0694631697681295,2403,0,0.3504448009333528,0,2752,0,0.3502989645617617,0.06724303554274735,8992,1,0.29925623450488553,0.9327569644572526,145,0.9794365093183804,0,0.05667200684547424,164,-0.03591034241462949,0,0.5548485517501831
1781767535200609e4,2,14230,14145.614137291468,1,0,1,0,0.10517606316233082,0,0.22896019903799658,0,0,1,0,1,0.8791939279989279,1,0.7370144740284351,1,0,0,0.28446280815624614,0.13892946118890703,331,0.13004596020221904,9.612442444402495e-4,0.12068063869037753,0.06863633305764869,0.16928024337291578,300,0,0.04611128189363664,0,151,0,0.02320934521979711,0,13696,1,0.9306793728865662,1,152,0.7245745359209516,0,1,145,0.21893690995517187,0,1
967483616622588e4,1,14247,14157.22048126292,1,0,1,0,0.1639026644259274,0,0.3278053288518541,0,0,1,0,1,0.810034759159029,1,0.6200695183180589,1,1,1,0.29181542621525336,0.08754817119188486,329,0.08593755992667114,7.158896562586148e-4,0.07436540366482038,0.1095213944248803,0.13051787418215777,151,0,0.021297602256699577,0,151,0,0.021297602256699577,0,13895,1,0.9574047954866008,1,131,0.6300400902454077,1,0,155,0.17519265178531096,0,1
149228e14,1,14197,14159.22856587512,1,0,1,0,0.09354519959583325,0,0.195224764373913,0,0,1,0,1,0.7270860591458336,1,0.4304404712608697,1,1,1,0.30156710080173954,0.10612947198434092,314,0.07913408167800064,0.0027899913944377207,0.07123518411464524,0.08139640775426607,0.11073408546666669,1354,0,0.19414969888156008,0,2035,0,0.2917981072555205,0,10725,1,0.5140521938629194,1,133,0.6448583630178432,0,0.141176477,159,0.41945150427940214,0,0.552941203
2056136006827107600,1,14247,14163.754893004649,1,0,1,0,0.10798239949303635,0,0.21749646422710825,0,0,1,0,1,0.7874813697835373,1,0.5719482909115232,1,0,1,0.28579401148708244,0.1993738274833692,330,0.13427597192940904,9.439199803452245e-4,0.12775813620313717,0.05022836623022476,0.20293811364963774,651,0,0.0922488309479949,0,1752,0,0.24826413490151622,0,11794,1,0.6594870341504889,1,133,0.6819276596660417,0,0,150,0.7729935068018843,0,1
15320324015856894e3,20,14247,14165.756896682076,0.765484094619751,0,0.765484094619751,0,0.066325189526075,0,0.14162672049176883,0,0,1,0,0.921126127243042,0.6906339138365866,1,0.35512356032946485,0.9808128257410241,0,0,0.2866377094546721,0.15244338800195026,324,0.14849199412113614,0.0010397509063419113,0.13749871994944743,0.020951321299835186,0.19808638966366346,451,0,0.06792168674698795,0,2286,0,0.276355421686747,0.08267644362969752,11460,1,0.6557228915662651,0.9173235563703025,175,0.7343486262086883,0.14726482331752777,0,131,0.1704713117925304,0,0.5323872566223145
149665e14,2,14247,14180.895065765242,0.75120163,0,0.75120163,0.607736349,0.10716701892968761,0,0.2103838010336135,0.024480454316326516,0,1,0,0.32443732,0.8050124474531253,1,0.6026066805546217,0.9731937914489797,0,0,0.2511967595353665,0.19770746831689937,312,0.07297301370180868,0.0030609033384934583,0.04135149783848213,0.10519677813051326,0.08199101611406251,1319,0,0.1586248492159228,0.04970215934475056,1068,0,0.15093486127864897,0.012472077438570366,11760,1,0.6904402895054282,0.9378257632166791,119,1.2137867076134257,0.331746399,0,161,-0.1814114794957031,0,1
4264007104176084500,2,14297,14219.60423768411,0.6213778853416443,0,0.6213778853416443,0,0.04266567091343168,0,0.10218248916242044,0,0,0.0943160131573677,0,0.17148089408874512,0.4811889174998851,0.9082140761117141,0.1785251701078495,0.6270109278059774,0,0,0.22976921331021943,0.3387967080169119,310,0.09260589968420764,8.939570553876312e-4,0.07976420216440344,0.14502751964844604,0.10455401314023194,4905,0.5004757373929591,0.21860308932169242,0.412182905154306,3985,0.21408182683158897,0.201645399597045,0.377120698012603,5357,0.285442435775452,0.5797515110812625,0.21069639683309097,188,1.1458446354684348,0,0.3981689214706421,167,-0.15115867979726666,0,0.400320440530777
768598e13,5,14306,14229.656431486972,1,0,1,0,0.141571550863281,0,0.2853725749685039,0,0,1,0,1,0.8236030396054684,1,0.6444281743228347,1,0,0,0.30692418960483364,0.10305392748779824,309,0.05336949124221691,7.47787804202419e-4,0.03751247009789249,0.11309172496447849,0.07021737071132814,384,0,0.05466970387243736,0,285,0,0.0405751708428246,0,13554,1,0.904755125284738,1,105,0.9445365717713156,1,0,170,0.17223442310768583,0,1
15320324015856894e3,12,14330,14240.386146271112,0.8079296350479126,0,0.8079296350479126,0,0.08505007725437719,0,0.17564689867751865,0,0,1,0,0.8816815614700317,0.6861872390108673,1,0.3590046477139641,0.9906735403197152,0,0,0.259083320343139,0.11634951468230918,327,0.10349840896116191,0.0014304141475522494,0.09435829867046581,0.09288392525467117,0.14290812740331177,250,0,0.03619516432604604,0,3204,0,0.362385985232373,0.1333967649857279,10793,1,0.601418850441581,0.8666032350142722,155,0.7495559312649573,0.41864651441574097,0,141,0.11115006063388767,0,0.6630960702896118
554198e13,2,14347,14249.185099014385,1,0,1,0,0.16002485052244872,0,0.3187486860000003,0,0,1,0,1,0.8206052848897956,1,0.642669063398374,1,1,1,0.31843229368265324,0.18750753660635025,315,0.06642771478526446,7.196822086584237e-4,0.05000949740724351,0.0756159968315384,0.09626991687020407,167,0,0.02358090934764191,0,217,0,0.030641061846935894,0,13863,1,0.9457780288054222,1,129,0.6976726617553222,1,0,168,0.21300434248813416,0,1
18222e15,1,14339,14254.95864681567,1,0,1,0,0.11866146734901964,0,0.24206939339199987,0,0,1,0,0.959548354,0.7924769051215687,1,0.5965405178640001,0.9726818249780219,0,1,0.29936085305169674,0.08305499839297484,310,0.06873733468064226,6.428807735349844e-4,0.0576936370735486,0.09646104063229635,0.09817816282431374,918,0,0.08593526210254941,0.062487718608764,3996,0,0.41463763964480094,0.21634898801336216,9342,1,0.4994270982526497,0.7211632933778739,127,0.5556886773960897,0.668528259,0,167,0.2492197820224591,0,0.933821619
179293e14,1,14297,14257.410493271303,1,0,1,0,0.06749600360159352,0,0.1423655202016806,0,0,1,0,0.585168242,0.6286802740756973,1,0.23418162001680676,0.9775123479456522,0,0,0.2658195576741429,0.2039173844914602,301,0.05365798815632001,0.0010477536527702229,0.04286499218252051,0.055494043824492016,0.06715677963346613,2134,0,0.2858207842552557,0.04065192956163357,2923,0,0.2840316087669599,0.19070813038591233,9190,1,0.4301476069777844,0.7686399400524541,152,0.8207138152233466,0,0.165484086,154,-0.03599830483895414,0,0.34016937
7621155823061133e3,2,14364,14258.961951354804,0.4882124066352844,0,0.4882124066352844,0,0.06368510137348818,0,0.14101701018415266,0,0,1,0,1,0.7547387687404268,1,0.45692155935380285,1,0,0,0.25939599051795525,0.08381647884086718,285,0.15168401972150003,0.008933009856465984,0.10347788475803245,0.09104892983942388,0.16463109532306078,300,0,0.04553042950371832,0,351,0,0.05327060251935043,0,13597,1,0.9011989679769312,1,143,1.1527906473662424,0.17837145924568176,0.00317896273918449,176,-0.05600162409036934,0,1
107811e14,4,14314,14265.44000014756,1,0,1,0,0.06920415280392159,0,0.14464802430327844,0,0,1,0,0.607843161,0.6536409134588235,1,0.3358405749426229,0.922403008393617,1,1,0.2429652346724711,0.26145865844522626,311,0.07586457836136741,0.0014425228115687602,0.06717829711672496,0.09584269437718843,0.09692425800666665,1001,0,0.14740097187453982,0,3940,0,0.34928581946694154,0.2955702167766258,9323,1,0.5033132086585186,0.7044297832233741,152,0.8243459372148024,0,0.20784314,169,0.13825853812133454,0,0.545098066
2619147664462876e3,1,14347,14269.554860229882,1,0,1,0.00297550926916301,0.11634960603717326,0,0.24490971086000596,4.664900978761059e-5,0,1,0,1,0.7291708898065342,1,0.42983345222428326,1,0,0,0.29569861208611864,0.11857572042806254,332,0.08093609796932158,6.124502150802062e-4,0.07211873123580854,0.08590784226054414,0.10828368734011244,1101,0,0.15864553314121038,0,1884,0,0.27146974063400575,0,11312,1,0.5698847262247838,1,148,0.7018448958236203,0.2070954442024231,0,140,0.1452499209672965,0,0.6643778085708618
2228359178865856300,5,14330,14277.468731184936,1,0,1,0,0.13031524011963327,0,0.261548193197855,0,0,1,0,1,0.8171800703757952,1,0.6330726764584619,1,0,0,0.28380980145873436,0.1864369200144058,333,0.1187654985948215,0.0016644861477196494,0.1102654087175068,0.1134770695958148,0.17962005017759256,451,0,0.06361071932299013,0,900,0,0.12693935119887165,0,12896,1,0.8094499294781382,1,124,0.6667146505482457,0.06147859990596771,0.09880216419696808,145,0.8029113026243804,0,1
115699e14,1,14355,14278.237343597732,0.689570487,0,0.689570487,0,0.05643343549416335,0,0.117913763593496,0,0,1,0,0.911238253,0.7014754647392994,1,0.39435267274796765,0.9763171881914894,0,0,0.2563146829249086,0.1678210249556078,309,0.11202770919953348,8.185035935679078e-4,0.09906448703813468,0.0934624902187886,0.14962848387782107,903,0,0.10853856363368235,0.03162878787878788,3251,0,0.30968883645480016,0.21799242424242424,10101,1,0.5817725999115175,0.7503787878787879,169,0.5977683098870784,0.177340358,0,140,0.14680536455810211,0,0.862394154
15320324015856894e3,9,14364,14285.206388941358,0.8165051937103271,0,0.8165051937103271,0,0.08665295807853148,0,0.18633643616887174,0,0,1,0,0.7104142904281616,0.661501379494744,1,0.33723528180411455,0.9219558743743208,0,0,0.2691431342746319,0.1489991224931517,327,0.08366182491245196,0.0013198773051121587,0.07433307279369489,0.1118928858434832,0.11783240787495432,350,0,0.05271084337349398,0,3304,0,0.30150602409638555,0.234341252699784,10644,1,0.6457831325301204,0.765658747300216,161,0.98912512674889,0.4829480350017548,0,141,0.3670844378863154,0,0.6349279284477234
3.7343773939675843e+18,1,14380,14300.133591873828,0.957930862903595,0,0.957930862903595,0,0.155110459657503,0,0.3146212160428787,0,0,1,0,1,0.7655089452628281,1,0.5243656620224735,1,0,1,0.21802667724287864,0.18276549006943751,312,0.0710433828385566,0.0017851307954364639,0.05611312913450116,0.06929645184216864,0.08939561185109918,651,0,0.0922488309479949,0,650,0,0.09210712767464928,0,12996,1,0.8156440413773558,1,141,1.0127314991943157,0.9349812865257264,0,163,0.05560654514053462,0,1
905889e12,1,14397,14303.137468738983,0.73403883,0.002975509,0.73403883,0,0.0650221351615385,1.2676725641025632e-4,0.14825272999122813,0,0.16771698,0.857129753,0.16771698,0.386037588,0.8765014015538464,0.9779237125897435,0.7364909779473683,0.9887043750186916,0,0,0.17863787853501062,0.22152386299477636,302,0.18385886271178895,0.006462780953380023,0.14050230198475258,0.47948597541593485,0.23511417791153846,2203,0.2000922083909636,0.26696542893725994,0.01712735289130066,2343,0.223144306131858,0.2869718309859155,0.011192131592335086,9768,0.5767634854771784,0.44606274007682456,0.9716805155163643,183,0.7323657501886088,0.279972523,0.176119626,157,0.22066940105711472,0,1
15320324015856894e3,21,14364,14309.425848629218,1,0,1,0,0.09031973530251804,0,0.18855068829576785,0,0,1,0,0.7757686972618103,0.6934916546789702,1,0.396005478843938,0.9544987281163533,0,0,0.2892935182203437,0.16522398913798797,331,0.12780920763361614,0.001000835670053972,0.11780453578506246,0.10546670317341525,0.17719213687641797,300,0,0.04375091147732244,0,3104,0,0.2702347965582616,0.2321395435145667,10894,1,0.6860142919644159,0.7678604564854333,149,0.7213329107587265,0,0.09745937585830688,141,0.2884003487202541,0,0.7284504175186157
15320324015856894e3,17,14397,14312.328121679284,0.829795777797699,0,0.829795777797699,0,0.09387550418644836,0,0.1952338384167439,0,0,1,0,0.8298466205596924,0.7187785110322807,1,0.420366921009955,0.9932597903447731,0,0,0.2779102315994643,0.12366384873237346,328,0.11883303002596124,7.234276109546793e-4,0.11066699733882944,0.1211331537397503,0.17369589330707588,250,0,0.03619516432604604,0,2353,0,0.2682785579846533,0.09337068160597572,11744,1,0.6955262776893008,0.9066293183940243,153,0.7595352591393323,0.4816662967205048,0,136,-0.1528298661286985,0,0.7960479259490967
1390875385988568e4,2,14397,14323.994132147584,0.7692785263061523,0,0.7692785263061523,0,0.05794992956977615,0,0.12461413426282705,0,0,0.7355611324310303,0,0.922682523727417,0.6738427276104382,0.7554609470897251,0.38221222407331595,0.9989727007018195,0,0,0.28990652602132533,0.17901267812409763,292,0.12897197666233376,0.0025231170916223842,0.11726347678800149,0.05533637559797355,0.17309121196948943,1101,0.11101243339253997,0.12034254807692307,0.009278159213212098,2503,0.11101243339253997,0.3234675480769231,0.018556318426424197,10693,0.7779751332149201,0.5561899038461539,0.9721655223603637,158,0.775547289716167,0.05288777127861976,0,142,0.09807096221514668,0,0.7389333844184875
115699e14,3,14397,14341.73325124415,0.85464257,0,0.85464257,0,0.062485286861538474,0,0.12893789352380952,0,0,1,0,1,0.7311339803576922,1,0.445197102325397,1,0,0,0.28107027172206084,0.14313925352640078,317,0.15601747348390452,0.001241554438519227,0.14533797635263174,0.11305739615696137,0.22011268248576926,535,0,0.07690096305878971,0,1216,0,0.17478798332614634,0,12597,1,0.748311053615064,1,156,0.7026013942584668,0,0.176470593,130,0.7807514507849601,0,0.921736479
14811782071259058e3,1,14414,14352.444815115156,0.8472266793251038,0,0.8472266793251038,0,0.10235426105065601,0,0.20982623515384524,0,0,0.4654611945152282,0,1,0.7223566728368249,0.5931220745786707,0.5674259114212227,1,0,0,0.3125545195855188,0.4671243347528344,267,0.07980209254054312,0.00227872990581313,0.059527902306858387,0.11780441446948571,0.10271064580689118,1201,0.25541861453463666,0.08564087924636027,0,701,0,0.10005709391949758,0,12446,0.7445813854653633,0.8143020268341422,1,124,1.0091208964538094,0.8395819067955017,0,167,0.1890240396895637,0,1
2056136006827107600,3,14430,14353.415475896956,1,0,1,0,0.10318908183624541,0,0.20855821469719982,0,0,1,0,1,0.7267085429563317,1,0.447643322735684,1,0,0,0.29281440414242277,0.13285371405715077,328,0.1214957192957063,0.0010226006646800662,0.11441284704099614,0.08206764657734779,0.17611011299548796,400,0,0.056417489421720736,0,1501,0,0.21170662905500706,0,12446,1,0.7318758815232722,1,143,0.5631546616004321,0,0.06477455049753189,139,0.24811154466914084,0,1
158855e14,1,14447,14371.566261619688,0.864960074,0,0.864960074,0,0.10977203490983597,0,0.23495067121052615,0,0,1,0,0,0.6954646260860655,1,0.5011630194298246,0.8183415057291665,0,0,0.3036572002008866,0.08697227187527157,311,0.05862329540602805,0.0010025647175574961,0.046880805066134554,0.1302811273120759,0.07111798511475409,1602,0,0.15828313253012047,0.09858650921452854,2452,0,0.2135542168674699,0.1850062623009483,10343,1,0.6281626506024096,0.7164072284845232,112,0.7273211034003499,0.603921592,0,171,0.1898236707881034,0,0.726995051
179789e14,1,14481,14392.134515886615,1,0,1,0,0.09151962461728388,0,0.19338494593043493,0,0,1,0,0.586022258,0.7331853530246915,1,0.4594317771391305,0.9712837248817204,0,1,0.31744583591016945,0.1316372441184078,294,0.09147184368674958,0.0016951946220075218,0.07154898709472693,0.13617771461726905,0.12711408890946505,1453,0,0.15931093394077447,0.0633535660091047,1984,0,0.1970387243735763,0.11380880121396054,10994,1,0.6436503416856492,0.8228376327769348,129,0.6043335739697115,0,0,163,0.3450990713463807,0,0.859755278
1067142578337956e4,1,14497,14405.560260625209,0.8544747233390808,0.4565346837043762,0.8544747233390808,0,0.1232219871922606,0.015723180285719927,0.245153771542852,0,0,0.0950942263007164,0,1,0.7290051224020618,0.8244726313061493,0.5035292401804897,1,0,1,0.1913752782925345,0.2175162884516995,307,0.0806555814719174,0.0015356011122287384,0.06901740367656994,0.11734648471363415,0.11118704313200084,1036,0.2969555035128806,0.05616878580410787,0,1250,0,0.17465418471426575,0,12161,0.7030444964871194,0.7691770294816264,1,137,1.0336155686903177,0.8544747233390808,0,155,0.01707076087410555,0,1
18222e15,2,14506,14411.963297957003,0.886182964,0,0.886182964,0,0.11076319081226048,0,0.22237840616923077,0,0,1,0,1,0.8067617769463604,1,0.6120371060230767,1,0,1,0.28899936231062245,0.12088790304762412,316,0.11284780118423077,0.0010208633311670383,0.09570437746845015,0.08409282889302772,0.1652855513065134,435,0,0.06049228201919066,0,633,0,0.08802670004171881,0,13372,1,0.8514810179390905,1,141,0.6897051029008491,0.685465753,0,156,0.2782722041793812,0,1
783543e13,1,14481,14412.684148799452,1,0,1,0,0.06854309191338584,0,0.13817416941269844,0,0,1,0,1,0.7128966522440948,1,0.4212361084920634,1,0,0,0.3194371957910242,0.19722038113691148,297,0.1422967202638044,0.0021518725434546706,0.13043209473608275,0.03337494318597841,0.2058005001263779,1652,0,0.23576423576423577,0,2118,0,0.30226915941201654,0,10611,1,0.4619666048237477,1,145,0.5330281708737292,0,0,142,0.683989005793981,0,0.521049738
15320324015856894e3,7,14481,14412.88175642606,0.8383662700653076,0,0.8383662700653076,0,0.09030516491879473,0,0.18710710429217972,0,0,1,0,0.8456244468688965,0.6941116050196195,1,0.40154511068793486,0.9545312209261787,0,0,0.28245604674221986,0.13870103008298162,330,0.11345434471508571,0.0012025808703899623,0.10095200211425373,0.1248079568926118,0.15818869033104335,250,0,0.03593502946672416,0,3003,0,0.3094724737674285,0.15772870662460567,11145,1,0.6545924967658473,0.8422712933753943,156,0.6875397293326025,0.3633325695991516,0,133,0.08240094231151199,0,0.7915465235710144
15270033247884454e3,1,14514,14434.647476904494,0.8825665712356567,0.3337453305721283,0.8825665712356567,0,0.10388653141692158,0.11802463930972076,0.17408687857511843,0,0,0,0,0.9205310344696044,0.6609847083454952,0.38278457514466113,0.5313532928270954,0.9701312868901999,0,1,0.0572637238576144,0.29536277336967587,303,0.06507981486256974,0.0027339945923854094,0.052358698416192465,0.10758865607714319,0.08406849200830227,2350,0.23374415639609009,0.19886363636363635,0.0791295746785361,2855,0.23459413514662134,0.2774147727272727,0.06923837784371908,9243,0.5316617084572886,0.5237215909090909,0.8516320474777448,114,1.0103832676516549,0,0.4224917888641357,181,0.079163542722879,0,0.9809719920158386
9402075989759476e3,1,14514,14434.958788318134,0.4795147776603699,0,0.4795147776603699,0,0.046922918112632744,0,0.10594315105117857,0,0,0,0,0.16588082909584043,0.5359388768308797,0.8978984166275372,0.07745932497709873,0.9014018074824262,0,0,0.20417456111151283,0.09846519633198908,306,0.057849883828517815,0.00180531814373301,0.04759941226726855,0.10071945003509736,0.06930156745172726,1900,0.09078529278256922,0.18782282047268742,0.08538251366120218,3103,0,0.21145719204883393,0.29918032786885246,9445,0.9092147072174308,0.6007199874784787,0.6154371584699454,175,0.8052021294121334,0,0,162,-0.4269945501726649,0,0.04315251484513283
107811e14,3,14497,14437.256359337654,1,0,1,0,0.07109520659695828,0,0.15079063979838697,0,0,1,0,0.729411781,0.7093565977566542,1,0.409962054983871,0.9655314778105264,1,1,0.27704750659609606,0.21445235113122485,295,0.07980230506282686,0.0028362616201047983,0.07240312109500976,0.05227061744785811,0.09600085901140684,1019,0,0.14055809833161081,0.01287223823246878,3086,0,0.3521334711353905,0.1346781940441883,10326,1,0.5073084305329987,0.8524495677233429,148,0.8933903540383381,0,0,167,0.16125509632199392,0,0.466666669
15320324015856894e3,19,14531,14441.319485373231,0.7792019844055176,0,0.7792019844055176,0,0.06862317985987178,0,0.1458242572022274,0,0,0.927885890007019,0,0.9605554342269896,0.7266284310120754,0.9708993966164796,0.43649516698282903,0.990382258023057,0,0,0.2928644551322661,0.13729351109647922,313,0.15212282817092465,0.0019958214025477617,0.13773887496879045,0.07395759997973177,0.2012481773927747,300,0,0.044182621502209134,0,2985,0.08688097306689835,0.36597938144329895,0.05601194921583271,11163,0.9131190269331017,0.5898379970544919,0.9439880507841673,167,0.7321358192568727,0.2231479436159134,0,132,0.20663455443816087,0,0.7701380848884583
15320324015856894e3,18,14531,14451.125547187932,0.7890644073486328,0,0.7890644073486328,0,0.07070678904987747,0,0.1491551973387924,0,0,1,0,1,0.7149004872830322,1,0.39858569945106725,1,0,0,0.2849572279140358,0.14262524535586268,329,0.15270279872223144,0.0012094133476421166,0.1486014617136511,0.007939124154088737,0.21458403533254086,250,0,0.036459092897768705,0,2853,0,0.4160711681493364,0,11345,1,0.5474697389528949,1,170,0.6089955109095833,0.10995651036500932,0,127,0.13105687164000837,0,0.6439307332038879
17215270268678984e3,2,14548,14456.483893115952,1,0,1,0,0.10000248945138442,0,0.20213269144428758,0,0,1,0,0.8855878710746765,0.6992734827722117,1,0.3953428590168239,0.9956692256606542,0,0,0.281109950542588,0.16626588303369702,327,0.09773905022781851,0.0017167688333822337,0.0922273446312718,0.0662152384521024,0.13967578648885712,801,0,0.11218487394957984,0,4705,0,0.5747899159663865,0.1132679984922729,8992,1,0.3130252100840336,0.8867320015077271,141,0.6714220564285824,0.03991760313510895,0,137,0.4456245407580825,0,0.6495002508163452
15320324015856894e3,15,14531,14487.342348239808,0.8267948627471924,0,0.8267948627471924,0,0.08943556090752378,0,0.19145834890573638,0,0,1,0,0.6304112076759338,0.6518926595363468,1,0.3031536993363665,0.9417074035320964,0,1,0.27348718103730624,0.08812905400783105,327,0.0921378005086306,0.0023757136839317084,0.08156770264465804,0.10315597218190622,0.12133630958371824,350,0,0.05179813526713038,0,3150,0,0.266390409945242,0.24081341419907243,10965,1,0.6818114547876276,0.7591865858009276,158,0.978071439426744,0.5048142075538635,0,139,-0.02254321214164417,0,0.5132371783256531
