"","REFTYPE","SESSION_IDENTIFIER","FRAME","WORLDPOSX","WORLDPOSY","WORLDPOSZ","c1dist","c2dist","closeToOne","closeToTwo","inRange","distfromrandpoint"
"1017","RIGHT",14023301428294604800,1166,359.883819580078,150.050140380859,2.71698760986328,44.3364700250069,60.7276933527917,TRUE,TRUE,TRUE,751.022036876584
"1018","RIGHT",14023301428294604800,1167,359.72216796875,149.391128540039,2.72581958770752,45.0101247925142,60.1006682157125,TRUE,TRUE,TRUE,751.688753186805
"1019","RIGHT",14023301428294604800,1168,359.508941650391,148.505020141602,2.73761534690857,45.9147041650958,59.2587016580346,TRUE,TRUE,TRUE,752.585032111752
"1020","RIGHT",14023301428294604800,1170,359.351196289062,147.834426879883,2.74539256095886,46.5981922664473,58.6223030344013,TRUE,TRUE,TRUE,753.263150983934
"2395","RIGHT",14023301428294604800,1171,359.144287109375,146.933715820312,2.75410485267639,47.5147514920234,57.7685742760356,TRUE,TRUE,TRUE,754.173731738253
"2396","RIGHT",14023301428294604800,1172,358.9912109375,146.250686645508,2.76107716560364,48.208675990317,57.1219684195142,TRUE,TRUE,TRUE,754.864059392644
"2397","RIGHT",14023301428294604800,1173,358.840698242188,145.564208984375,2.76827454566956,48.9051362802898,56.472783976173,TRUE,TRUE,TRUE,755.557708508465
"2398","RIGHT",14023301428294604800,1174,358.643585205078,144.641403198242,2.77766251564026,49.8398695796641,55.6011984835404,TRUE,TRUE,TRUE,756.489896037621
"2399","RIGHT",14023301428294604800,1175,358.498596191406,143.943710327148,2.78601694107056,50.5454351593871,54.943043866146,TRUE,TRUE,TRUE,757.194479425176
"2400","RIGHT",14023301428294604800,1176,358.356048583984,143.241821289062,2.79556202888489,51.2543276967003,54.2816726227622,TRUE,TRUE,TRUE,757.903133477778
"2375","RIGHT",14023301428294604800,1177,358.216003417969,142.534530639648,2.80534934997559,51.9676768374763,53.615917713753,TRUE,TRUE,TRUE,758.617057311306
"2376","RIGHT",14023301428294604800,1178,358.033477783203,141.585357666016,2.81862664222717,52.9235131883597,52.7236504991062,TRUE,TRUE,TRUE,759.574853910764
"2377","RIGHT",14023301428294604800,1180,357.899932861328,140.867538452148,2.82699203491211,53.6451473072696,52.049676745052,TRUE,TRUE,TRUE,760.298960823163
"2378","RIGHT",14023301428294604800,1181,357.726104736328,139.902374267578,2.83665204048157,54.6139235926317,51.1446402531172,TRUE,TRUE,TRUE,761.272279059752
"2379","RIGHT",14023301428294604800,1182,357.599334716797,139.173736572266,2.84304141998291,55.3441181521562,50.4622665388561,TRUE,TRUE,TRUE,762.006836936432
"2306","RIGHT",14023301428294604800,1183,357.475494384766,138.441314697266,2.84786653518677,56.0771951024287,49.7771701534846,TRUE,TRUE,TRUE,762.745019477577
"2307","RIGHT",14023301428294604800,1185,357.315368652344,137.457931518555,2.85347747802734,57.0598868820677,48.8585194757453,TRUE,TRUE,TRUE,763.735807696121
"2308","RIGHT",14023301428294604800,1187,357.199615478516,136.716278076172,2.85752582550049,57.7997349278318,48.1665086788745,TRUE,TRUE,TRUE,764.482774867478
"2309","RIGHT",14023301428294604800,1188,357.087158203125,135.96923828125,2.86062526702881,58.5439276774134,47.4702408882044,TRUE,TRUE,TRUE,765.234942252128
"2274","RIGHT",14023301428294604800,1190,356.94384765625,134.970687866211,2.86411738395691,59.5369226305242,46.5406340219786,TRUE,TRUE,TRUE,766.239962856641
"2275","RIGHT",14023301428294604800,1192,356.841217041016,134.216339111328,2.86775588989258,60.2856720626624,45.8391024981663,TRUE,TRUE,TRUE,766.998889067355
"2276","RIGHT",14023301428294604800,1194,356.711120605469,133.205841064453,2.8723304271698,61.2868814434201,44.9003977236826,TRUE,TRUE,TRUE,768.015110044657
"2277","RIGHT",14023301428294604800,1196,356.618621826172,132.443237304688,2.87499809265137,62.0411192091207,44.1927417732938,TRUE,TRUE,TRUE,768.78171669959
"2278","RIGHT",14023301428294604800,1198,356.530548095703,131.676177978516,2.87728905677795,62.7985993180667,43.4816078178335,TRUE,TRUE,TRUE,769.552525000446
"2279","RIGHT",14023301428294604800,1200,356.447021484375,130.906188964844,2.8789324760437,63.5578568620168,42.7684585676063,TRUE,TRUE,TRUE,770.326003786814
"2280","RIGHT",14023301428294604800,1202,356.342559814453,129.873062133789,2.88072037696838,64.5748876227711,41.812734117129,TRUE,TRUE,TRUE,771.36338551343
"770","RIGHT",14023301428294604800,1204,356.269500732422,129.094360351562,2.88169312477112,65.3402242666419,41.0932750337834,TRUE,TRUE,TRUE,772.144974605131
"771","RIGHT",14023301428294604800,1206,356.201110839844,128.311157226562,2.88226389884949,66.1088893823669,40.3704023672038,TRUE,TRUE,TRUE,772.930794284114
"732","RIGHT",14023301428294604800,1208,356.117523193359,127.263122558594,2.8829140663147,67.135807432978,39.4043127682426,TRUE,TRUE,TRUE,773.981881912348
"733","RIGHT",14023301428294604800,1210,356.060729980469,126.474411010742,2.88369727134705,67.9073646482946,38.6781691580168,TRUE,TRUE,TRUE,774.772544861411
"734","RIGHT",14023301428294604800,1213,355.992614746094,125.416397094727,2.8853611946106,68.940758077005,37.7053990879204,TRUE,TRUE,TRUE,775.832718984318
"746","RIGHT",14023301428294604800,1215,355.947357177734,124.619323730469,2.88642382621765,69.7181095290047,36.9735931470762,TRUE,TRUE,TRUE,776.631076169259
"747","RIGHT",14023301428294604800,1217,355.907196044922,123.817695617676,2.88771319389343,70.4988827886226,36.2385148666742,TRUE,TRUE,TRUE,777.433691704235
"748","RIGHT",14023301428294604800,1219,355.872375488281,123.014579772949,2.88993906974792,71.280095412738,35.5030144561482,TRUE,TRUE,TRUE,778.237489774461
"749","RIGHT",14023301428294604800,1221,355.833526611328,121.938804626465,2.89373183250427,72.3251821293322,34.5196300123232,TRUE,TRUE,TRUE,779.313737282801
"750","RIGHT",14023301428294604800,1223,355.810119628906,121.127716064453,2.89663672447205,73.11214486236,33.7796679726285,TRUE,TRUE,TRUE,780.124849117234
"751","RIGHT",14023301428294604800,1225,355.791809082031,120.314552307129,2.90006947517395,73.9002720376213,33.0391304694699,TRUE,TRUE,TRUE,780.937744950436
"3191","RIGHT",14023301428294604800,1227,355.778594970703,119.496879577637,2.90425968170166,74.6919376048518,32.2959031312366,TRUE,TRUE,TRUE,781.754855214735
"3192","RIGHT",14023301428294604800,1229,355.768981933594,118.403785705566,2.90960478782654,75.7490255896873,31.3047510603744,TRUE,TRUE,TRUE,782.846744362254
"3193","RIGHT",14023301428294604800,1232,355.767852783203,117.580017089844,2.91281509399414,76.5447465746936,30.5597686842147,TRUE,TRUE,TRUE,783.66926219199
"3194","RIGHT",14023301428294604800,1234,355.771759033203,116.754180908203,2.91520571708679,77.3417643916175,29.8148537043057,TRUE,TRUE,TRUE,784.493563022538
"3195","RIGHT",14023301428294604800,1236,355.781005859375,115.924224853516,2.91727185249329,78.1420137860884,29.0682211558573,TRUE,TRUE,TRUE,785.3216797048
"3196","RIGHT",14023301428294604800,1238,355.795562744141,115.094131469727,2.91938018798828,78.9416803637692,28.3236451793908,TRUE,TRUE,TRUE,786.149638889677
"3197","RIGHT",14023301428294604800,1240,355.823608398438,113.979049682617,2.9233067035675,80.0147728641683,27.3271353144623,TRUE,TRUE,TRUE,787.261384746373
"3198","RIGHT",14023301428294604800,1241,355.850860595703,113.145935058594,2.92682528495789,80.815727226549,26.5856765438398,TRUE,TRUE,TRUE,788.091660928445
"3199","RIGHT",14023301428294604800,1243,355.883758544922,112.306411743164,2.93109583854675,81.6221920863111,25.8414477334333,TRUE,TRUE,TRUE,788.928026971442
"3200","RIGHT",14023301428294604800,1245,355.936187744141,111.184593200684,2.93769240379333,82.6988724197397,24.852085345479,TRUE,TRUE,TRUE,790.045166781299
"5020","RIGHT",14023301428294604800,1247,355.981842041016,110.339172363281,2.94162034988403,83.5096422418004,24.110925468635,TRUE,TRUE,TRUE,790.886730786406
"2752","RIGHT",14023301428294604800,1249,356.032928466797,109.491416931152,2.94444751739502,84.322129647028,23.3719872521908,TRUE,TRUE,TRUE,791.730334952958
"2753","RIGHT",14023301428294604800,1251,356.089447021484,108.642868041992,2.94723558425903,85.1348647304374,22.6370565583337,TRUE,TRUE,TRUE,792.574442537534
"2754","RIGHT",14023301428294604800,1253,356.173675537109,107.504920959473,2.95002555847168,86.2240272760308,21.6597800450496,TRUE,TRUE,TRUE,793.705989028291
"2755","RIGHT",14023301428294604800,1255,356.243316650391,106.64916229248,2.95112991333008,87.0425760291868,20.9319502066723,TRUE,TRUE,TRUE,794.556605301964
"2756","RIGHT",14023301428294604800,1257,356.345703125,105.499938964844,2.9529435634613,88.1410940010848,19.9652857668508,TRUE,TRUE,TRUE,795.698463376999
"2757","RIGHT",14023301428294604800,1258,356.429443359375,104.63346862793,2.95399951934814,88.9688511239748,19.2458390414675,TRUE,TRUE,TRUE,796.559045289684
"2758","RIGHT",14023301428294604800,1260,356.550262451172,103.474678039551,2.95539212226868,90.07526322971,18.2982198600688,TRUE,TRUE,TRUE,797.709513681051
"5010","RIGHT",14023301428294604800,1261,356.648651123047,102.595863342285,2.95666289329529,90.9139245460782,17.592251236694,TRUE,TRUE,TRUE,798.581678107059
"5011","RIGHT",14023301428294604800,1262,356.789642333984,101.419212341309,2.95914769172669,92.0362622568124,16.6669341738269,TRUE,TRUE,TRUE,799.748966505866
"5012","RIGHT",14023301428294604800,1264,356.903289794922,100.528945922852,2.96212100982666,92.8850688261723,15.9843817710684,TRUE,TRUE,TRUE,800.631808472363
"5013","RIGHT",14023301428294604800,1265,357.065246582031,99.3329696655273,2.96693682670593,94.0249439664185,15.0955853297199,TRUE,TRUE,TRUE,801.817364813013
"5307","RIGHT",14023301428294604800,1266,357.151977539062,98.7226181030273,2.96981739997864,94.6065116392122,14.6562573551916,TRUE,TRUE,TRUE,802.422205430832
"5308","RIGHT",14023301428294604800,1267,357.331573486328,97.5172348022461,2.97622394561768,95.7547495531593,13.8214440875455,TRUE,TRUE,TRUE,803.616315825274
"5309","RIGHT",14023301428294604800,1268,357.475311279297,96.6018295288086,2.98142671585083,96.6265336755715,13.2209699650083,TRUE,TRUE,TRUE,804.522820973557
"5310","RIGHT",14023301428294604800,1269,357.677825927734,95.3769073486328,2.98857522010803,97.7928007187458,12.4708682130936,TRUE,TRUE,TRUE,805.735370730399
"5311","RIGHT",14023301428294604800,1270,357.839050292969,94.4490203857422,2.99407601356506,98.6760736948208,11.9500187362467,TRUE,TRUE,TRUE,806.653535563868
"5312","RIGHT",14023301428294604800,1271,358.007751464844,93.5164947509766,2.99845218658447,99.5636661071471,11.4743735514132,TRUE,TRUE,TRUE,807.575998390114
"5313","RIGHT",14023301428294604800,1272,358.245544433594,92.2612915039062,3.00213956832886,100.758272397694,10.9211276897649,TRUE,TRUE,TRUE,808.817195516134
"5314","RIGHT",14023301428294604800,1274,358.431701660156,91.3217697143555,3.00421786308289,101.652379346968,10.5811787249887,TRUE,TRUE,TRUE,809.745888266678
"5315","RIGHT",14023301428294604800,1275,358.693908691406,90.0565414428711,3.00646591186523,102.856370509138,10.2362474673403,TRUE,TRUE,TRUE,810.996053775034
"5316","RIGHT",14023301428294604800,1276,358.900848388672,89.1015319824219,3.00842046737671,103.765111528746,10.0693161049605,TRUE,TRUE,TRUE,811.939323900762
"5317","RIGHT",14023301428294604800,1277,359.116058349609,88.144660949707,3.0117723941803,104.675623570721,9.98777921806515,TRUE,TRUE,TRUE,812.884117343511
"1912","RIGHT",14023301428294604800,1278,359.4169921875,86.8593902587891,3.01614499092102,105.898789287571,10.0180211213231,TRUE,TRUE,TRUE,814.152707870838
"1913","RIGHT",14023301428294604800,1279,359.652404785156,85.8920822143555,3.01806235313416,106.8195468925,10.1463669115653,TRUE,TRUE,TRUE,815.107128076364
"1914","RIGHT",14023301428294604800,1280,359.979888916016,84.5953216552734,3.01864194869995,108.054266710656,10.4553831314599,TRUE,TRUE,TRUE,816.3861823657
"1915","RIGHT",14023301428294604800,1281,360.235565185547,83.6189270019531,3.01752972602844,108.984267874141,10.7847711774139,TRUE,TRUE,TRUE,817.348925872883
"1916","RIGHT",14023301428294604800,1282,360.590728759766,82.3091659545898,3.0170247554779,110.232329282813,11.3442660905076,TRUE,TRUE,TRUE,818.639964051087
"1917","RIGHT",14023301428294604800,1284,360.866607666016,81.3262100219727,3.019526720047,111.169423445787,11.8428429236685,TRUE,TRUE,TRUE,819.608563152285
"1918","RIGHT",14023301428294604800,1285,361.151977539062,80.3376693725586,3.0241687297821,112.112299288582,12.4039617282883,TRUE,TRUE,TRUE,820.582418224236
"1919","RIGHT",14023301428294604800,1286,361.448303222656,79.3394775390625,3.03014922142029,113.06488216699,13.0239212915415,TRUE,TRUE,TRUE,821.565533874365
"1920","RIGHT",14023301428294604800,1287,361.85205078125,78.0198669433594,3.03688764572144,114.32512993816,13.9147746369827,TRUE,TRUE,TRUE,822.864876616695
"1921","RIGHT",14023301428294604800,1288,362.166351318359,77.0220718383789,3.03870248794556,115.278811394064,14.634669892309,TRUE,TRUE,TRUE,823.84710669745
"1922","RIGHT",14023301428294604800,1289,362.490600585938,76.0188827514648,3.0377254486084,116.238323170364,15.3927744195488,TRUE,TRUE,TRUE,824.8344298261
"4872","RIGHT",14023301428294604800,1290,362.937683105469,74.67919921875,3.03569269180298,117.520698077939,16.4509816832685,TRUE,TRUE,TRUE,826.152552217685
"4873","RIGHT",14023301428294604800,1291,363.282440185547,73.6778335571289,3.0339879989624,118.480060072614,17.2715966038642,TRUE,TRUE,TRUE,827.137535089279
"4874","RIGHT",14023301428294604800,1292,363.75927734375,72.3372573852539,3.03462600708008,119.765524848975,18.4040443778704,TRUE,TRUE,TRUE,828.455795737594
"4875","RIGHT",14023301428294604800,1294,364.127807617188,71.3331527709961,3.03708696365356,120.729290732112,19.2746527115928,TRUE,TRUE,TRUE,829.442920207778
"4876","RIGHT",14023301428294604800,1295,364.633575439453,69.9967498779297,3.04135251045227,122.013370811971,20.4594545247564,TRUE,TRUE,TRUE,830.756389803531
"4877","RIGHT",14023301428294604800,1296,365.024200439453,68.994987487793,3.04415655136108,122.97702033495,21.3650607498585,TRUE,TRUE,TRUE,831.740727255383
"4878","RIGHT",14023301428294604800,1297,365.42431640625,67.9952774047852,3.04694509506226,123.939682666062,22.2822268624984,TRUE,TRUE,TRUE,832.722844838975
"4879","RIGHT",14023301428294604800,1298,365.834350585938,66.9974212646484,3.05058479309082,124.901587020574,23.2099477330483,TRUE,TRUE,TRUE,833.702937370158
"4880","RIGHT",14023301428294604800,1299,366.395629882812,65.6718521118164,3.05623841285706,126.181114667122,24.4597999084258,TRUE,TRUE,TRUE,835.004617980942
"4881","RIGHT",14023301428294604800,1300,366.828674316406,64.6786727905273,3.06071209907532,127.141178936302,25.408368331668,TRUE,TRUE,TRUE,835.979698640225
"4860","RIGHT",14023301428294604800,1301,367.26953125,63.6920166015625,3.06592655181885,128.096196142642,26.3603328310207,TRUE,TRUE,TRUE,836.948222221994
"2852","RIGHT",14023301428294604800,1302,367.720458984375,62.7064666748047,3.0710015296936,129.05147823954,27.3203212067872,TRUE,TRUE,TRUE,837.915526599412
"2853","RIGHT",14023301428294604800,1304,368.334167480469,61.4013519287109,3.07722496986389,130.318684814782,28.6048542715529,TRUE,TRUE,TRUE,839.196292589611
"2854","RIGHT",14023301428294604800,1305,368.803680419922,60.4298858642578,3.08176422119141,131.263623771224,29.5703839447027,TRUE,TRUE,TRUE,840.149502710824
"2955","RIGHT",14023301428294604800,1306,369.280639648438,59.4662284851074,3.08623266220093,132.202460334126,30.5357847629093,TRUE,TRUE,TRUE,841.094941226886
"2956","RIGHT",14023301428294604800,1307,369.765045166016,58.511646270752,3.09075045585632,133.1339687934,31.499424137713,TRUE,TRUE,TRUE,842.031354496834
"2957","RIGHT",14023301428294604800,1308,370.424102783203,57.2529335021973,3.09758234024048,134.364641446171,32.7811334053338,TRUE,TRUE,TRUE,843.265884396393
"2958","RIGHT",14023301428294604800,1309,370.927520751953,56.3220138549805,3.10218358039856,135.276670850022,33.7371729689761,TRUE,TRUE,TRUE,844.178744908532
"2959","RIGHT",14023301428294604800,1310,371.439544677734,55.4015121459961,3.10632395744324,136.180142314708,34.689381318686,TRUE,TRUE,TRUE,845.081241830325
"2960","RIGHT",14023301428294604800,1311,371.95849609375,54.4940185546875,3.1093020439148,137.072566549814,35.6349057384011,TRUE,TRUE,TRUE,845.970856827306
"2961","RIGHT",14023301428294604800,1312,372.485717773438,53.5983963012695,3.11174941062927,137.955085884774,36.5748531196472,TRUE,TRUE,TRUE,846.848693965
"2962","RIGHT",14023301428294604800,1313,373.021697998047,52.7139205932617,3.11430048942566,138.828469386521,37.5099148230546,TRUE,TRUE,TRUE,847.715476522253
"315","RIGHT",14023301428294604800,1314,373.564819335938,51.8430442810059,3.11668610572815,139.690348111492,38.4374143253427,TRUE,TRUE,TRUE,848.568818842204
"316","RIGHT",14023301428294604800,1315,374.300140380859,50.7020721435547,3.11851119995117,140.822653413361,39.6631509277883,TRUE,TRUE,TRUE,849.68667933874
"317","RIGHT",14023301428294604800,1316,374.859771728516,49.861930847168,3.11928033828735,141.658849582961,40.5737204119838,TRUE,TRUE,TRUE,850.509710526839
"318","RIGHT",14023301428294604800,1317,375.426452636719,49.0348739624023,3.11960482597351,142.484198346847,41.4770472446797,TRUE,TRUE,TRUE,851.319860547256
"319","RIGHT",14023301428294604800,1318,376.193237304688,47.9526405334473,3.12082505226135,143.56771223091,42.6700721144657,TRUE,TRUE,TRUE,852.379882871455
"320","RIGHT",14023301428294604800,1319,376.775817871094,47.1569938659668,3.12278485298157,144.367041985977,43.5554822343546,TRUE,TRUE,TRUE,853.159162025053
"1939","RIGHT",14023301428294604800,1320,377.561920166016,46.1174697875977,3.12646508216858,145.415173671993,44.7234446749674,TRUE,TRUE,TRUE,854.177290044971
"1940","RIGHT",14023301428294604800,1321,378.157592773438,45.3530960083008,3.12820672988892,146.188806432202,45.5905089293419,TRUE,TRUE,TRUE,854.92597413814
"1941","RIGHT",14023301428294604800,1322,378.758483886719,44.6010284423828,3.12832570075989,146.952566483545,46.450680447124,TRUE,TRUE,TRUE,855.662668666
"1942","RIGHT",14023301428294604800,1323,379.364532470703,43.8606567382812,3.12757277488708,147.707091270077,47.3045290062682,TRUE,TRUE,TRUE,856.387994778511
"1943","RIGHT",14023301428294604800,1324,380.177307128906,42.8934898376465,3.12598633766174,148.696904977877,48.4306227228998,TRUE,TRUE,TRUE,857.335703744659
"2502","RIGHT",14023301428294604800,1325,380.792175292969,42.1797790527344,3.12566685676575,149.430498988415,49.2695112024305,TRUE,TRUE,TRUE,858.035239367237
"2503","RIGHT",14023301428294604800,1326,381.410247802734,41.4766502380371,3.12720847129822,150.155969633207,50.1026152744489,TRUE,TRUE,TRUE,858.724589710378
"2504","RIGHT",14023301428294604800,1327,382.031463623047,40.7819328308105,3.13003897666931,150.875491485266,50.9319790007895,TRUE,TRUE,TRUE,859.405931588494
"4367","RIGHT",14023301428294604800,1328,382.653564453125,40.0961303710938,3.13269758224487,151.588463716783,51.7564723028719,TRUE,TRUE,TRUE,860.07881256833
"4368","RIGHT",14023301428294604800,1329,383.278076171875,39.4160041809082,3.13478374481201,152.298180473091,52.5795390133826,TRUE,TRUE,TRUE,860.746441524139
"4369","RIGHT",14023301428294604800,1331,384.111572265625,38.5188293457031,3.13682270050049,153.238411232344,53.6730012985415,TRUE,TRUE,TRUE,861.627674536843
"4370","RIGHT",14023301428294604800,1332,384.736572265625,37.851921081543,3.13820481300354,153.940239022915,54.4910071633297,TRUE,TRUE,TRUE,862.283179824928
"4371","RIGHT",14023301428294604800,1334,385.362060546875,37.1889381408691,3.1393735408783,154.640397190375,55.308415892205,TRUE,TRUE,TRUE,862.935222214225
"4372","RIGHT",14023301428294604800,1335,385.988037109375,36.529182434082,3.14118790626526,155.339560467799,56.1257958624419,TRUE,TRUE,TRUE,863.584499566778
"4373","RIGHT",14023301428294604800,1336,386.613037109375,35.8738594055176,3.1434428691864,156.036401071273,56.941451483653,TRUE,TRUE,TRUE,864.229829174017
"4476","RIGHT",14023301428294604800,1337,387.446044921875,35.0036888122559,3.14669847488403,156.965228885836,58.0296317738454,TRUE,TRUE,TRUE,865.087406079009
"2483","RIGHT",14023301428294604800,1338,388.069580078125,34.3538131713867,3.14873194694519,157.661458362538,58.8457444012045,TRUE,TRUE,TRUE,865.728396028703
"2484","RIGHT",14023301428294604800,1339,388.692138671875,33.7053375244141,3.15039372444153,158.358272872882,59.6626444949146,TRUE,TRUE,TRUE,866.368460853409
"2485","RIGHT",14023301428294604800,1340,389.519989013672,32.843204498291,3.15275120735169,159.28782210697,60.7523408570181,TRUE,TRUE,TRUE,867.220121200533
"2486","RIGHT",14023301428294604800,1341,390.139007568359,32.1980628967285,3.15469717979431,159.985677424548,61.570170820985,TRUE,TRUE,TRUE,867.857961426827
"2487","RIGHT",14023301428294604800,1342,390.757476806641,31.5536479949951,3.1566481590271,160.684701492822,62.389220274318,TRUE,TRUE,TRUE,868.495532830066
"2488","RIGHT",14023301428294604800,1345,391.579742431641,30.6981105804443,3.15884637832642,161.615810880076,63.4801143741004,TRUE,TRUE,TRUE,869.342668736516
"2489","RIGHT",14023301428294604800,1346,392.194976806641,30.0587024688721,3.159747838974,162.313947437248,64.2978871777971,TRUE,TRUE,TRUE,869.976309756301
"2490","RIGHT",14023301428294604800,1347,392.810211181641,29.4216995239258,3.16020774841309,163.011532423992,65.1152437962824,TRUE,TRUE,TRUE,870.607988892281
"2516","RIGHT",14023301428294604800,1348,393.630004882812,28.575366973877,3.16110515594482,163.941426491656,66.2048018168233,TRUE,TRUE,TRUE,871.447914612518
"2517","RIGHT",14023301428294604800,1349,394.244262695312,27.9431209564209,3.16228723526001,164.638380373755,67.0214005556188,TRUE,TRUE,TRUE,872.075873304123
"2518","RIGHT",14023301428294604800,1350,395.063110351562,27.1031360626221,3.16521406173706,165.567381043044,68.109874099164,TRUE,TRUE,TRUE,872.910824741629
"2151","RIGHT",14023301428294604800,1351,395.678344726562,26.4745750427246,3.16840434074402,166.264872228381,68.9271612763318,TRUE,TRUE,TRUE,873.536115310118
"2152","RIGHT",14023301428294604800,1352,396.497222900391,25.641788482666,3.17364835739136,167.192098973274,70.0137926993655,TRUE,TRUE,TRUE,874.365227748222
"2153","RIGHT",14023301428294604800,1353,397.113861083984,25.0186882019043,3.17802667617798,167.888331277874,70.8300847705455,TRUE,TRUE,TRUE,874.986071771293
"2154","RIGHT",14023301428294604800,1355,397.732482910156,24.3975963592529,3.1824152469635,168.584516500171,71.6467611635959,TRUE,TRUE,TRUE,875.605339690894
"2155","RIGHT",14023301428294604800,1356,398.351348876953,23.7800216674805,3.18680262565613,169.278925766591,72.4617229997931,TRUE,TRUE,TRUE,876.221529340364
"2156","RIGHT",14023301428294604800,1357,398.9736328125,23.162992477417,3.19121074676514,169.974925497164,73.2789563732054,TRUE,TRUE,TRUE,876.837608221022
"2157","RIGHT",14023301428294604800,1358,399.805358886719,22.3447284698486,3.19669556617737,170.90139486887,74.3674898877338,TRUE,TRUE,TRUE,877.655293113319
"2158","RIGHT",14023301428294604800,1359,400.434722900391,21.7307319641113,3.2007794380188,171.599272747701,75.188034441568,TRUE,TRUE,TRUE,878.269375624754
"2159","RIGHT",14023301428294604800,1360,401.064910888672,21.120361328125,3.20424675941467,172.295346839227,76.0069544278084,TRUE,TRUE,TRUE,878.880283831198
"2171","RIGHT",14023301428294604800,1361,401.700866699219,20.5091648101807,3.20767307281494,172.994756932404,76.8303708151705,TRUE,TRUE,TRUE,879.492479860069
"2172","RIGHT",14023301428294604800,1362,402.339935302734,19.8997898101807,3.21098208427429,173.694509821957,77.6547696255017,TRUE,TRUE,TRUE,880.103320794431
"3089","RIGHT",14023301428294604800,1363,402.990112304688,19.2845325469971,3.21350193023682,174.403481437789,78.4905636831883,TRUE,TRUE,TRUE,880.720543295407
"3090","RIGHT",14023301428294604800,1365,403.848419189453,18.4799575805664,3.21544861793518,175.334478050636,79.589022272974,TRUE,TRUE,TRUE,881.528442829508
"3091","RIGHT",14023301428294604800,1366,404.50341796875,17.8714370727539,3.21629929542542,176.041525743008,80.4238624783036,TRUE,TRUE,TRUE,882.140058213824
"3092","RIGHT",14023301428294604800,1367,405.163269042969,17.2631893157959,3.21780300140381,176.750810832253,81.2618816792345,TRUE,TRUE,TRUE,882.751910949011
"3093","RIGHT",14023301428294604800,1368,405.828094482422,16.6542339324951,3.21982645988464,177.463344647706,82.104024118571,TRUE,TRUE,TRUE,883.364992013314
"3094","RIGHT",14023301428294604800,1369,406.499267578125,16.0427303314209,3.22238636016846,178.181202178342,82.9525623666182,TRUE,TRUE,TRUE,883.981162174275
"3095","RIGHT",14023301428294604800,1370,407.395599365234,15.2310447692871,3.22699522972107,179.13768987676,84.0832860966974,TRUE,TRUE,TRUE,884.799863827984
"3096","RIGHT",14023301428294604800,1371,408.074554443359,14.619815826416,3.23071193695068,179.860688925737,84.9380262815929,TRUE,TRUE,TRUE,885.417002861764
"3097","RIGHT",14023301428294604800,1372,408.985229492188,13.8042135238647,3.23701500892639,180.828987981114,86.082630573122,TRUE,TRUE,TRUE,886.241336384781
"3098","RIGHT",14023301428294604800,1373,409.672180175781,13.1918315887451,3.23975396156311,181.55863429294,86.944924982241,TRUE,TRUE,TRUE,886.8609127875
"3099","RIGHT",14023301428294604800,1374,410.364440917969,12.5773811340332,3.2426905632019,182.293050007857,87.812725764831,TRUE,TRUE,TRUE,887.483141310568
"3353","RIGHT",14023301428294604800,1375,411.060882568359,11.9622955322266,3.24778485298157,183.030633678651,88.6842409032655,TRUE,TRUE,TRUE,888.106585765235
"3354","RIGHT",14023301428294604800,1376,411.994537353516,11.1422929763794,3.25301575660706,184.017671320183,89.8503886162744,TRUE,TRUE,TRUE,888.93863244974
"3355","RIGHT",14023301428294604800,1377,412.700317382812,10.5260953903198,3.25464415550232,184.762258018236,90.7300512382787,TRUE,TRUE,TRUE,889.56457047435
"3379","RIGHT",14023301428294604800,1378,413.649505615234,9.7026891708374,3.25701642036438,185.76118978793,91.9102405005347,TRUE,TRUE,TRUE,890.401937707448
"4380","RIGHT",14023301428294604800,1379,414.365570068359,9.08484172821045,3.2588427066803,186.513587604939,92.7989971151927,TRUE,TRUE,TRUE,891.030969631155
"3380","RIGHT",14023301428294604800,1380,415.085968017578,8.46599578857422,3.26123809814453,187.269629356163,93.6918738546118,TRUE,TRUE,TRUE,891.661632625452
"3381","RIGHT",14023301428294604800,1381,416.053741455078,7.6386547088623,3.26606059074402,188.284132912441,94.8896106372613,TRUE,TRUE,TRUE,892.505738460272
"3382","RIGHT",14023301428294604800,1382,416.782958984375,7.01821708679199,3.2715060710907,189.047737050287,95.7908240856871,TRUE,TRUE,TRUE,893.139480891492
"3383","RIGHT",14023301428294604800,1383,417.517486572266,6.39531898498535,3.27560377120972,189.81667182384,96.6979138297846,TRUE,TRUE,TRUE,893.776363677042
"4381","RIGHT",14023301428294604800,1384,418.256225585938,5.77067375183105,3.27887415885925,190.590016944146,97.6097122768799,TRUE,TRUE,TRUE,894.415662706607
"3384","RIGHT",14023301428294604800,1385,418.99658203125,5.14608001708984,3.28076934814453,191.365444450855,98.5233493785001,TRUE,TRUE,TRUE,895.055533605402
"4382","RIGHT",14023301428294604800,1386,419.741546630859,4.51891183853149,3.28018546104431,192.146190449249,99.4425950198844,TRUE,TRUE,TRUE,895.698670267086
"3385","RIGHT",14023301428294604800,1387,420.48974609375,3.8900260925293,3.28022527694702,192.93111578669,100.36600531852,TRUE,TRUE,TRUE,896.344194509807
"3386","RIGHT",14023301428294604800,1388,421.490661621094,3.04898953437805,3.28193664550781,193.983638507557,101.602664192627,TRUE,TRUE,TRUE,897.20842824408
