SESSION_IDENTIFIER,LAP_NUM,CURRENT_LAP_TIME_MS,NORMALISED_LAP_TIME_MS,validLap,valid4wheels,d0_speed,d0_throttle,d0_brake,d0_lateral,d0_steering,d10_speed,d10_throttle,d10_brake,d10_lateral,d10_steering,d20_speed,d20_throttle,d20_brake,d20_lateral,d20_steering,d30_speed,d30_throttle,d30_brake,d30_lateral,d30_steering,d40_speed,d40_throttle,d40_brake,d40_lateral,d40_steering,d50_speed,d50_throttle,d50_brake,d50_lateral,d50_steering,d60_speed,d60_throttle,d60_brake,d60_lateral,d60_steering,d70_speed,d70_throttle,d70_brake,d70_lateral,d70_steering,d80_speed,d80_throttle,d80_brake,d80_lateral,d80_steering,d90_speed,d90_throttle,d90_brake,d90_lateral,d90_steering,d45_speed,d45_throttle,d45_brake,d45_lateral,d45_steering
4990558383198381e3,2,12896,12807.891767580191,1,1,306,1,0,0.241908400446894,0.00279240100644528,317,1,0,0.28829040355070334,-0.0174410343170166,326,1,0,0.16757302820979136,0.01469443924725055,298,0,0.9770199060440063,0.17088952356197673,0.00535591691732406,151,1,0,0.6638108075432577,1,186,1,0,0.19192611221917041,-0.2021057605743408,223,1,0,0.29620742892144764,-0.13069355487823486,257,1,0,0.7876573458763115,0.00132753490470349,280,1,0,0.8448891284794918,0.02494849823415279,297,1,0,0.7993056677750217,0.01469443924725055,155,1,0,0.44847231375449864,0.9050582647323608
183347e13,2,12877,12811.200455245222,0,1,299,1,0,0.19464319343956415,0.001235981,307,1,0,0.21295349216660853,-0.019546807,313,1,0,0.1330727032299162,0.002700847,310,0.365362018,0.572381198,0.14864429193043108,0.002609293,140,0.152452886,0.623697281,0.6735620621976519,0.35628289,190,1,0,-0.00151209943336182,-0.087022185,230,1,0,0.5599017261836552,-0.144518197,258,1,0,0.8234991502618836,0.013046464,279,1,0,0.5392692742041886,0.02201877,292,1,0,0.5370947595453607,0.005996795,148,0.715754926,0,0.47936185068500053,0.141496912
589204e11,1,12904,12812.477793775626,0,1,297,1,0,0.27219190493803014,0.003982604,305,1,0,0.19885458660467364,0.005813687,309,0.792004287,0,0.15106630502013113,0.002243076,285,0,0.472236216,0.11512508821726664,0.013321127,174,0,0,0.6899343285443159,0.495353639,186,1,0,0.12320246798881908,-0.490043461,215,1,0,0.2964371337117449,-0.061570168,250,1,0,0.8405572058032768,-5.0354e-4,273,1,0,0.7548067955269119,0.021744106,289,1,0,0.6796112900664654,0.002517739,171,1,0,0.4930897964917297,0.578210115
13399e15,3,12882,12813.563161055215,1,1,301,1,0,0.44356087039876607,0.003128052,307,1,0,0.5017258041635551,-0.016464472,311,1,0,0.4276952886016554,-0.007766843,293,0.150377631,0.753536284,0.2781440219540889,0.005478024,153,0.192751944,0,0.649385873035371,0.422110319,192,1,0,0.01070400507059132,-0.087235808,232,1,0,0.6234576081176834,-0.15379566,258,1,0,0.7010187489953312,0.028122425,279,1,0,0.4607820587335703,0.034378529,292,1,0,0.553625267560497,0.007339597,153,0.860456228,0,0.4219771467148733,0.11552608
16695054992817e6,3,12862,12816.252359233851,1,1,313,1,0,0.22676195754840217,-3.204345703125e-4,323,1,0,0.18533599048018737,-3.204345703125e-4,332,1,0,0.1496887976249688,0.0014495849609375,302,0.03540093079209328,0.6869306564331055,0.1532834904601569,0.0014495849609375,156,0.00659189745783805,1,0.6730482530957298,0.8233004808425903,174,1,0,0.10495676765537804,-0.1279469132423401,223,1,0,0.493026147082293,-0.1440299153327942,257,1,0,0.9064063423359224,0.0150301456451416,282,1,0,0.8666643377039296,0.02424657344818115,300,1,0,0.8891627224033688,0.0189058780670166,133,0.6673991084098816,0,0.371826991360439,0.2891432046890259
4990558383198381e3,1,12896,12827.0675509257,1,1,310,1,0,0.21079530602480445,0.00315861776471138,321,1,0,0.17081506851846687,-1.373291015625e-4,329,1,0,0.1568554720992436,-3.204345703125e-4,302,0,1,0.13792170529319378,0.00132753490470349,142,0,0.04913404956459999,0.6406674633916015,0.9412223100662231,179,1,0,0.1068033328925755,-0.12254519015550612,225,1,0,0.34792906189371897,-0.15605401992797852,258,1,0,0.5880639920302124,0.02769512310624122,281,1,0,0.7718112912700225,0.00352483382448554,297,1,0,0.629088812219641,0.01451133098453283,141,1,0,0.4601123780858473,0.5364614129066467
9380732602589082e3,10,12896,12828.909774695672,1,1,302,1,0,0.17606363217674778,0.00476081483066082,315,1,0,0.1930740487917294,-0.00319129228591918,324,1,0,0.17839529430776335,-6.80088996887207e-4,316,0.10060781985521317,0.8688502311706543,0.13296822205836664,0.00852761324495077,170,0.47997966408729553,0,0.667825340187037,0.7209756970405579,171,1,0,0.1103199120611014,-0.3031749725341797,213,1,0,0.29908703775444695,0.07622535526752472,250,1,0,0.7840520072438061,0.01344537921249866,276,1,0,0.7465306827944804,0.01899094320833683,294,1,0,0.8018976325839783,0.01218977849930524,154,0.31071946024894714,0,0.3507091937520135,1
136997523322341e5,2,12896,12834.477064064264,0,1,312,1,0,0.2035686267713088,-0.00381910824216902,322,1,0,0.16881103722510646,-4.708767228294164e-4,330,1,0,0.1406179220718051,0.00130791612900793,263,0,0.9923399686813354,0.1399588653883518,0.00455154851078987,166,0.09904631227254868,0,0.823537726739306,0.3021286129951477,178,1,0,0.16441628062130012,-0.1593042016029358,224,1,0,0.49601347829504255,-0.12969297170639038,257,1,0,0.8365936828207509,0.04012686759233475,281,1,0,0.8648849990349354,0.01396854501217603,297,1,0,0.7745940375862537,0.00894614588469266,154,1,0,0.5326304717342613,0.4938167929649353
765972e13,1,12912,12835.032511410232,1,1,301,1,0,0.24510810202602903,0.002883955,308,1,0,0.3150894562181437,-0.009384274,314,1,0,0.1935486378665856,0.009658961,304,0.108232245,0.362417042,0.11936554053841528,0.007736325,148,0.277180135,0,0.6662365192398412,0.455344439,190,1,0,0.2164140237430242,-0.130968213,229,1,0,0.6898846371296671,-0.164843202,258,1,0,0.5794845383803062,0.018448159,278,1,0,0.34558394762109557,0.013046464,292,1,0,0.29819166995174545,0.017257955,157,0.947722614,0,0.4658789209545966,0.154314488
17849857623809577e3,4,12929,12840.219306468667,0,1,308,1,0,0.24597322672556385,-0.00325018167495727,318,1,0,0.22126865581585323,-0.0010528564453125,327,1,0,0.1955114762056203,-0.00672924518585205,318,0,0.853101372718811,0.15602144939604215,0.01972991600632667,175,0.20123597979545596,0,0.7615942816625741,0.401602178812027,173,0.6312962770462036,0,0.02871927748207565,-0.14735639095306396,208,1,0,0.5375734782450253,-0.13618677854537964,247,1,0,0.8710208680131724,-0.01222246885299682,274,1,0,0.7069555950397362,0.03318837285041809,293,1,0,0.7123506245540044,0.01368734333664178,166,0.2823682129383087,0,0.3789356349112509,0.3684596121311188
1619827108851736600,3,12896,12842.662946639288,0,1,305,1,0,0.1798165809110241,0,317,1,0,0.1548825111388134,0,325,1,0,0.21160496793467504,-1.5099144265624809e-13,276,0,1,0.2207105140364889,0,160,1,0,0.6204707258901466,0.4420130550861359,191,1,0,0.06833503008498082,-0.22836308181285855,223,1,0,0.35106945605879236,-0.0720377191901207,254,1,0,0.7903953641901539,-0.04231998324394226,279,1,0,0.793143587902666,0.00822510477155447,295,1,0,0.6383042401132585,0.0029505779966712,169,1,0,0.329375991912524,0.3885728716850281
9380732602589082e3,3,12929,12843.367729010622,0,0,306,1,0,0.26220066867351577,-0.00528395175933837,317,1,0,0.20084182990493007,-0.00224959850311279,326,1,0,0.1820599247278454,-0.00151717662811279,307,0,0.9400778412818908,0.1464514058393582,0.00800444651395082,158,1,0,0.6351298531905514,1,177,1,0,0.08465642844156585,-0.3770460486412048,216,1,0,0.2578865918682382,-0.08700257539749146,254,1,0,0.7997584307584098,9.94016183540225e-4,278,1,0,0.8646735575759679,0.02035117708146572,296,1,0,0.8868376023208892,0.01009711343795061,163,1,0,0.2977608958564164,1
104547e14,2,12912,12843.399368570965,0,0,300,1,0,0.2212831978081239,0,307,1,0,0.22322043961166796,-0.028248549,313,1,0,0.17527432818166583,0,317,1,0,0.17809688154587708,0,157,1,0.049853373,0.6130229302926602,0.395482242,188,1,0,0.04944474077209079,-0.091057725,226,1,0,0.7597215927416432,-0.009741395,247,1,0,1.0802453668955077,0.002857781,269,1,0,0.5079107350970943,0,286,1,0,0.8182996581319302,-1.16905e-4,164,1,0,0.2844730719425283,0.379149288
15669462528722278e3,3,12912,12844.04770910017,0,1,312,1,0,0.472645573820021,-0.0010528564453125,323,1,0,0.3709219513431816,-0.0012359619140625,332,1,0,0.2296435197252913,0.0023040771484375,309,0.01000991836190223,0.7145189642906189,0.1516068718210964,-0.00267034769058227,158,0.06616312265396118,0,0.8139510669176837,0.35613036155700684,179,1,0,0.15463910668568173,-0.20219731330871585,210,1,0,0.19357672540478404,0.01539635565131902,249,1,0,0.8197118505906188,0.0346837043762207,275,1,0,0.7586587354138196,-1.373291015625e-4,294,1,0,0.5777903756630821,0.0189669132232666,153,0.495963990688324,0,0.45905080821086985,0.4017852544784546
10674276349385396e3,3,12896,12848.576788365735,0,0,304,1,0,0.28066966581578723,-0.00288397073745727,316,1,0,0.21380467693150432,-0.00196844339370727,325,1,0,0.15542634172135739,0.00114442664198577,283,0,0.696269154548645,0.1287396635627311,0.0037079423200339,170,0.05094987526535988,0.2417486906051636,0.7138599909551521,0.4946211576461792,182,0.9318684935569764,0,-0.10138100982995062,-0.14927899837493896,214,1,0,0.4111500596446841,-0.1446097493171692,249,1,0,0.9444631890072746,0.0790569931268692,274,1,0,0.6170310828058043,0.01020828541368246,292,1,0,0.4814971580574045,0.02421606704592704,157,0.5605707168579102,0,0.3547538059420677,0.4796978831291199
16448538139788694e3,5,12929,12849.962450296964,1,1,306,1,0,0.17203021863971918,-1.3732917432207614e-4,317,1,0,0.18665676526889768,-0.00480657815933227,326,1,0,0.17172955229037484,0.00151064316742122,303,0,1,0.17775941256721878,0.00334172579459846,145,0.2566262185573578,0,0.7003149831354755,0.9513847231864928,177,1,0,0.19234248833900336,-0.16282904148101807,224,1,0,0.33699810711558614,-0.14772260189056396,256,1,0,0.7534300357381154,0.03895628452301025,280,1,0,0.8913874103761261,0.01295491028577089,298,1,0,0.8222019880352163,0.01121538039296865,147,1,0,0.4451417713029195,1
99372e14,1,12913,12850.666885334787,0,1,302,1,0,0.25416566785363504,-0.004989684,309,1,0,0.22160531647631865,-0.001144409,314,1,0,0.1912164650542008,-0.002059996,304,0.133974209,0.366857409,0.14464243864273543,0.003158618,177,0.022690166,0.557290018,0.6272418931298074,0.494346529,174,1,0,0.07275410662708551,-0.153124273,224,1,0,0.33347598078544566,-0.108720541,255,1,0,0.565968582368834,0.031082628,276,1,0,0.6414611711467616,0.003707942,291,1,0,0.5962833328810241,0.01139849,142,0.342503995,0,0.2867270475408192,0.46816206
951503461332649e4,1,12912,12853.77631738759,1,1,284,1,0,0.207025943413514,0.00187685969285666,299,1,0,0.1788531742704809,-0.00398260354995727,313,1,0,0.14466827498529317,-0.0013275146484375,301,0,1,0.11279311120353182,0.00132753490470349,148,1,0,0.6600926476499477,0.8355688452720642,188,1,0,0.02104693323144509,-0.03685051202774048,228,1,0,0.30344519021245786,-0.13636988401412964,260,1,0,0.8730044268310142,0.00938429869711399,283,1,0,0.7895374476450356,0.01304646488279104,300,1,0,0.6002731024139489,0.01890592835843563,153,1,0,0.5058413983332369,0.3926298916339874
11440267201681189e3,2,12912,12855.55369188836,1,1,309,1,0,0.2671099404759284,-0.00186061859130859,320,1,0,0.1932676026418399,-0.00101006031036376,328,1,0,0.1509556598801553,-0.00505024194717407,310,0.0113781439140439,1,0.11320541017120032,0.01908460818231105,151,0,0.6104371547698975,0.6004523220736274,0.6567975282669067,176,1,0,0.01216958227139463,-0.08319610357284546,223,1,0,0.6098121240840534,-0.2054651975631714,256,1,0,0.8446274991140257,0.01238638814538717,280,1,0,0.8389780740882956,0.01642658375203609,297,1,0,0.6536114674318754,0.01770243421196937,138,1,0,0.3982291301577134,0.4388396143913269
3397261924944538600,10,12929,12858.71565524494,0,1,310,1,0,0.2322307959298262,-2.593994140625e-4,320,1,0,0.22270239222615476,-0.00279241800308227,328,1,0,0.17178538272649174,-6.256103515625e-4,312,0.0798504650592804,0.8427252769470215,0.11629868861128558,0.0121309757232666,154,0.04248111695051193,1,0.7003912548970028,0.8898603916168213,173,1,0,0.09422324965573486,-0.114549458026886,223,1,0,0.4951934938089853,-0.1443350911140442,256,1,0,1.011457195051822,-0.00718700885772705,279,1,0,0.712420475216695,0.0295262336730957,296,1,0,0.8236654857405931,-0.0013580322265625,131,0.5924162864685059,0,0.44916325414698416,0.4154878854751587
14285509787690088e3,3,12912,12860.992366069711,0,1,308,1,0,0.2198386159183234,-0.00402837991714477,319,1,0,0.18523537465799253,-5.23328926647082e-5,327,1,0,0.14142804797631336,-0.00413298606872558,311,0,0.9246967434883118,0.11745991788552831,0.00329594872891902,147,0,0,0.6100380715471666,1,176,1,0,-0.01723610431459723,-0.1250891089439392,223,1,0,0.2860652217225432,-0.16150152683258057,256,1,0,0.5669761640213452,0.02893110550940036,280,1,0,0.7847440996205899,0.00716738030314445,297,1,0,0.7472061396003905,0.01721217669546604,137,1,0,0.3884361031595452,0.3880325853824616
2619147664462876e3,3,12912,12868.78708492398,0,1,306,1,0,0.224132068049475,-0.0014190673828125,318,1,0,0.22785883038880825,-4.577636354952119e-5,326,1,0,0.1574065027337403,0.00270084687508642,301,0,1,0.11867396801541422,0.01332112681120634,148,0.4311284124851227,0,0.6910199936756972,0.3778896629810333,184,0.9546043872833252,0,-0.00752163432725091,-0.04399174451828003,216,0.9530327320098876,0,0.3750827510376826,-0.08720529079437256,251,1,0,0.8822435902442044,0.02165255323052406,277,1,0,0.9439298293484212,0.00151064316742122,295,1,0,0.7735168004685437,0.01387045159935951,151,0.5187304615974426,0,0.4684854870494828,0.3145342171192169
14285509787690088e3,5,12929,12868.88890659591,1,1,308,1,0,0.2205806187466109,0.00842298008501529,319,1,0,0.17560193851716646,-0.00329595804214477,327,1,0,0.14284708977550015,2.615832781884819e-4,290,0,0.9846799373626708,0.1062615799946428,0.00497008115053176,162,0.2369726151227951,0,0.6648474397158091,0.5390183925628662,183,1,0,0.3465008441559388,-0.29229313135147095,220,1,0,0.16500749179649932,-0.09369909763336182,254,1,0,0.5024298346858459,0.06209985911846161,279,1,0,0.7876290095751726,0.0034005818888545,296,1,0,0.7362949304131402,0.00926004629582166,161,1,0,0.4818504841770811,0.9876859784126282
16783044009217286e3,3,12962,12870.71211932724,0,0,306,1,0,0.39388017421907007,-0.01036632061004638,317,1,0,0.33993829886868354,0.00366807216778397,326,1,0,0.25554252341754696,6.910859374329448e-4,308,0,0.9247882962226868,0.16689006468764214,0.00579449068754911,166,0.9675394892692566,0,0.6433790750323687,1,177,1,0,-0.03410645754174866,-0.2401258200407028,208,1,0,0.27979442964221274,-0.03248107433319092,248,1,0,0.7306726457705437,0.01727715134620666,275,1,0,0.7008858489618369,0.01600129902362823,294,1,0,0.6115793526007319,0.01079157367348671,170,1,0,0.25991857687366304,1
10674276349385396e3,2,12946,12874.018192981155,0,1,310,1,0,0.4379446198280856,-0.00462347269058227,321,1,0,0.26868015089369723,0.00663767475634813,329,1,0,0.15884761517318485,0.00471503753215074,283,0,0.3615930378437042,0.13225961104084416,0.00865186564624309,169,0.3021286427974701,0.17079423367977142,0.7447808644907796,0.43620964884758,170,0.8164187073707581,0,0.01134029805068207,-0.17207598686218262,219,1,0,0.5995551821184909,-0.21748685836791992,252,1,0,0.8778768211052236,0.04481574520468712,276,1,0,0.681118249797963,0.01203936897218227,295,1,0,0.6180124909610311,0.0305333025753498,158,0.4092469811439514,0,0.3954155122164292,0.4707255959510803
16695054992817e6,1,12946,12878.858789795777,0,1,312,1,0,0.286321920024143,-0.00315862894058227,323,1,0,0.2476819442485659,-0.00346380472183227,331,1,0,0.18858414688766076,-0.0154879093170166,299,0.04931715875864029,0.9211108684539796,0.1467055981710789,0.0132601261138916,144,0.10304417461156844,0,0.6674729752019273,0.6407415866851807,177,1,0,-0.01618076699464404,-0.114244282245636,225,1,0,0.6212025040306631,-0.19389641284942627,256,1,0,0.9163679650364428,0.00581371784210205,280,1,0,0.6419700289725309,0.0129549503326416,298,1,0,0.5563014443345654,0.02388036251068115,140,0.4903486669063568,0,0.4704381334296158,0.22710001468658447
13399e15,1,12961,12879.37656291383,1,1,299,1,0,0.25802585711211856,-0.001693726,307,1,0,0.21373663882102836,-0.004470885,313,1,0,0.1287415005921397,0.005325437,280,0.106050193,0.713740706,0.17441928977653995,-0.002273619,154,0.116395831,0,0.7334860093462053,0.289509416,193,1,0,0.11969110310905624,-0.144945443,231,1,0,0.6083748022358342,-0.136400402,258,1,0,0.7315780770744466,0.020187736,279,1,0,0.34244227734244675,0.026779532,291,1,0,0.4687438557482303,0.011489987,160,0.720637798,0,0.5031651187238289,0.242481098
17849857623809577e3,3,12963,12879.765883582206,0,0,308,1,0,0.27423096976790057,-0.00132751476485282,319,1,0,0.25524072515096835,-9.613037691451608e-4,327,1,0,0.2248219103211692,-0.01020830869674682,313,0,0.8921034336090088,0.110271294207927,0.03282215446233749,180,0.16588082909584043,0,0.746643093079946,0.29585716128349304,174,0.5444571375846863,0,-0.0591364212912576,-0.24879837036132807,198,0.9620355367660522,0,0.1928318683521492,-0.1265735626220703,241,1,0,0.52451082930288,0.01469443924725055,270,1,0,0.7696708083357724,0.00563057931140065,291,1,0,0.6574485381095206,0.02183566056191921,171,0.19395743310451508,0,0.37267134688146897,0.32259097695350647
1619827108851736600,1,12946,12881.425117000066,1,1,309,1,0,0.2661353004279372,0,319,1,0,0.2363825543163536,0,328,1,0,0.1759489553547155,0,292,0,1,0.13160750803388804,0,144,0,0,0.6602150933813574,0.1723852902650833,183,1,0,0.06045713831787987,-0.12355868518352509,224,1,0,0.44238021816057943,-0.13464903831481934,258,1,0,0.8656324432692699,0,281,1,0,0.8529150467241281,0,298,1,0,0.6949516490117275,0.03858474269509316,142,1,0,0.5189814875097486,0.05451366305351257
413796e13,3,12963,12882.286245207508,1,1,307,1,0,0.2505381178278687,-1.37329e-4,315,1,0,0.2212170283184813,-7.78198e-4,321,1,0,0.16402607047002296,-0.001876831,305,0.17436485,0.593591213,0.13445035883552983,0.006729228,131,0.181811243,0.206179902,0.7181223215960498,0.30061799299999997,183,1,0,0.10938843486561604,-0.122178972,230,1,0,0.5274738395842047,-0.138567209,259,1,0,0.720107136926368,0.014236668,282,1,0,0.540606815634279,0.026504923,296,1,0,0.6250149601099315,0.005355917,138,1,0,0.5698669234949145,0.148638129
115699e14,2,12979,12883.360452341076,1,1,299,1,0,0.26747992241850765,-0.00993365,307,1,0,0.2414973467565752,-0.019089043,313,1,0,0.1397320314941187,-0.001968443,309,0,0.285923541,0.11704174426358228,0.001419089,168,0,0.555916667,0.7391734518263764,0.315999091,174,1,0,0.2601071855846848,-0.221698284,223,1,0,0.5811391386227256,-0.235248327,252,1,0,0.6602546026078148,0.042252231,275,1,0,0.7363277453220153,0.021835661,290,1,0,0.649058934221484,0.033554588,143,0.42436865,0,0.44937457576492434,0.428793758
920384e12,2,12962,12886.350263521124,0,1,299,1,0,0.19350218603233596,0,306,1,0,0.16133757701680682,0,312,1,0,0.1385244418817794,0.008712237,290,0,1,0.17475027321550413,0,160,0.703812301,0,0.6159703429927323,0.348587424,197,1,0,0.10135182582493411,-0.176064044,227,1,0,0.5067373171300983,-0.001242321,255,1,0,0.8746585838409117,0.072000913,276,1,0,0.7778885702376358,0.016703408,290,1,0,0.636064219111435,3.47334e-4,171,1,0,0.3839657013969234,0.330879986
9380732602589082e3,2,12962,12889.363876484462,1,1,310,1,0,0.25144110293251665,8.893829653970897e-4,320,1,0,0.22787960297742352,-0.00266814231872558,328,1,0,0.1437583546464019,-1.5693902969360352e-4,302,0,1,0.1496420952293212,0.00434228172525763,142,0.16731517016887665,0,0.7034999721399068,0.5040708780288696,180,1,0,0.2902194335102683,-0.17907989025115967,225,1,0,0.505914089314384,-0.158153235912323,258,1,0,0.8078395737454649,0.00528398109599947,281,1,0,0.8289623020188206,0.00674884719774127,298,1,0,0.7404154852211425,0.01972337625920773,141,1,0,0.5606192038108269,0.5474937558174133
816731e13,4,12962,12890.229367457736,0,1,296,1,0,0.49644737535277206,-0.009384274,303,1,0,0.4808356827001383,-2.28882e-4,310,1,0,0.4055176431437464,-0.008834958,315,1,0,0.2453325293394669,-0.00654614,150,0,1,0.7837302030721235,0.222522318,175,0.974914193,0,-0.01986799349937195,-0.030807974,225,1,0,0.45114272085136353,-0.123277672,255,1,0,0.7994596229320007,0.041519798,276,1,0,0.7743966186135829,0.037399862,290,1,0,0.6997664891728176,0.002243076,144,0.490394443,0,0.4853066392552891,0.460196853
3397261924944538600,6,12962,12894.55830037404,0,1,310,1,0,0.273873610700144,-0.00239568948745727,320,1,0,0.2207576338167531,-8.697509765625e-4,328,1,0,0.17148106321918294,-0.0011138916015625,320,0.1723964363336563,0.4395513832569122,0.1366190832950507,-0.0011138916015625,180,0.01245136186480522,0.5841153860092163,0.7319016541753307,0.48445871472358704,152,0.879118025302887,0,-0.00970893763908612,-0.15657281875610352,212,1,0,0.5050699208701188,-0.1749446988105774,249,1,0,0.8240020972635895,0.0143587589263916,275,1,0,0.7289321244833437,0.01042187213897705,293,1,0,0.6585467678161046,0.02247655391693115,155,0,0.4454108476638794,0.3840215538467498,0.7478599548339844
920384e12,4,12945,12909.631860676742,0,1,301,1,0,0.20528822311268277,0,308,1,0,0.1867282595196075,0,313,1,0,0.18015098271042687,0,301,0,1,0.18177136573677607,0,157,0,0.631000042,0.5498406058233968,0.365365446,189,1,0,0.01197367764887945,-0.284237295,224,1,0,0.7086772075586025,-0.294961691,255,1,0,0.6927457136608184,0,276,1,0,0.6121143264311194,0.047057703,290,1,0,0.970428906096028,0,164,1,0,0.3022133842536817,0.355795264
833868e13,2,12988,12911.105688935771,1,1,267,1,0,0.20922833803966095,0.005172809,284,1,0,0.11389139424854752,0.029251546,296,1,0,0.1541356010539965,-0.004074156,286,0,0.465964764,0.1228554105418465,0.003250172,159,0.345998317,0,0.7153048321948403,0.4772259,196,1,0,0.22121725596760192,-0.131242871,233,1,0,0.5375408734191341,-0.155504704,259,1,0,0.7451401855581649,0.016525522,280,1,0,0.5941559721975803,0.015793089,291,1,0,0.4681844166773609,0.017257955,166,0.653986394,0,0.5259176193738204,0.282398731
11299273667375776e3,2,12996,12912.35300553696,1,1,307,1,0,0.2306844586687876,-1.373291015625e-4,318,1,0,0.21296234097307817,-0.00215154886245727,326,1,0,0.17781608576308758,0.00123598077334463,283,0,1,0.17135801349783142,-0.00517278909683227,152,0.6198520064353943,0,0.6850079870369814,0.25877776741981506,182,1,0,0.09541034077294874,-0.18004119396209717,225,1,0,0.6929802958926308,-0.20045775175094604,256,1,0,0.7924991732347948,0.03694209083914757,280,1,0,0.7391379922666749,-0.00434881448745727,297,1,0,0.6137307848898379,0.01322957314550876,153,0.35672542452812195,0,0.43860231485150136,0.3323872685432434
12820291459828183e3,3,12979,12915.39066622999,1,1,310,1,0,0.2787692979121544,-0.01100420951843261,320,1,0,0.2419021115610972,-6.910562515258789e-4,328,1,0,0.1559387407130214,-0.00505024194717407,315,0.05932707339525223,0.964543342590332,0.11476239305105013,0.01695818826556205,154,0.2565957009792328,0.2870679795742035,0.6836253394274157,1,178,1,0,0.28181376161693156,-0.25671184062957764,210,1,0,0.36822636596215336,-0.03237473964691162,249,1,0,0.605247926061655,0.01025997009128332,275,1,0,0.7361442515658501,0.01079157367348671,294,1,0,0.6417805316803834,0.01642658375203609,155,1,0,0.3812219160331438,1
3397261924944538600,4,13012,12917.56115503998,1,1,309,1,0,0.3641519193204039,0.0032501220703125,320,1,0,0.2355856548878807,-1.983642432605848e-4,328,1,0,0.18609669914506924,-0.00334173440933227,314,0.08082704246044159,0.6749675869941711,0.12945264627921108,0.0121920108795166,160,0,1,0.6433687200001336,0.8351415395736694,171,1,0,0.07199224194899921,-0.12150758504867554,221,1,0,0.5968915776465675,-0.112230122089386,255,1,0,0.8212466634272741,0.0123445987701416,279,1,0,0.6410482004970809,0.0176241397857666,296,1,0,0.6393922823111886,0.00743114948272705,133,0.4415045380592346,0,0.3160770899265203,0.6077821254730225
103535e14,3,12962,12919.047570031837,0,1,301,1,0,0.2206573661658952,0,309,1,0,0.1993467944070018,0,314,1,0,0.17367384397141236,0,299,0,1,0.1923589625683581,0,148,0,0.631000042,0.5447501030086748,0.361048758,188,1,0,0.03865620663408421,-0.184444815,225,1,0,0.5168132686114838,-0.291672796,256,1,0,0.9077993814794488,0,276,1,0,0.8254201854610201,0.04699688,290,1,0,0.7027687010978567,0,160,1,0,0.2709772384045895,0.337364376
465775e13,3,12996,12920.443032711451,0,1,298,1,0,0.2416444564809849,-0.005355895,306,1,0,0.22782825601286308,-0.015701532,312,1,0,0.1618978163140679,-0.011032283,312,0.457770646,0.368505388,0.20640154533564356,-0.008926511,139,0.451392382,0.071869992,0.7862206284620392,0.121354997,179,1,0,0.04289340154926559,-0.057724893,227,1,0,0.4533285383878391,-0.110185385,256,1,0,0.769476329146477,-0.01396203,277,1,0,0.8258695126594334,-0.001327515,291,1,0,0.6604922453016024,0.011306935,150,0.428030819,0,0.5493372276710937,0.274250388
765972e13,3,12988,12925.207603162791,0,1,300,1,0,0.3528394124369456,-0.012222469,308,1,0,0.2939009988106144,-0.002334654,313,1,0,0.18272400081410123,0.002517739,301,0.110231176,0.372350663,0.1357711565410622,0.003341726,181,0,0.651133001,0.6084353216606992,0.481437355,170,1,0,0.00899557484716157,-0.149553657,223,1,0,0.5143005988254661,-0.130968213,255,1,0,0.699955961038277,0.022110324,275,1,0,0.40414990473768975,0.023117419,290,1,0,0.3930901345039288,0.011032273,132,0.360753804,0,0.3014976196250048,0.3341268
50719e14,1,13012,12927.594321093571,1,1,301,1,0,0.12218825232250008,0,309,1,0,0.12651556227671842,0,314,1,0,0.14350926333017677,0,310,0.110459432,1,0.16699685861448266,0,143,0,0.631000042,0.5461888159998022,0.421032667,190,1,0,0.06335013147389244,-0.00042987500000000003,224,1,0,0.5712092268922214,-0.22897853,255,1,0,0.872054855946782,0,277,1,0,0.8808175108041908,0,291,1,0,0.717141327906916,0,154,1,0,0.3739806299253892,0.292007416
133853e14,2,12979,12928.31009462266,0,0,293,1,0,0.5612320601003971,-0.014694452,300,1,0,0.4903958119772317,-0.016708612,308,1,0,0.2458403301245959,-0.006179929,313,0.574578464,0.084687568,0.19864179720015465,-0.017532587,149,0.302510113,0.091645688,0.6418188409827913,0.609155416,176,1,0,0.00391570680173395,-0.13453877,222,1,0,0.5545314380296337,-0.218493938,252,1,0,0.7432255876519572,0.044815749,274,1,0,0.5795406458392931,0.029068436,290,1,0,0.7883929091643749,0.002792401,156,0.973739207,0,0.37124977712700025,0.735316992
13253e15,3,12979,12928.827093167967,1,1,301,1,0,0.21985945931394288,0,308,1,0,0.19763459021466132,0,314,1,0,0.18732250393097724,0,317,1,0,0.184073339456106,0,143,1,0,0.5584022836765439,0.430035889,189,1,0,0.10240643614088855,-0.2314291,223,1,0,0.7477661774980372,-0.295673043,254,1,0,0.8317844607605098,0.017648777,276,1,0,0.8429769786290715,0.040999308,290,1,0,0.7624663009536669,5.50175e-4,154,1,0,0.3645115973502685,0.403505445
